番号,温度/K,抵抗値/Ω,真鍋cernox温度計_手打ちVTI温度による校正
1.8	24808.15
2.25	22001.466
2.8125	19770.9225
3.515625	17984.398
4.39453125	16542.785
5.493164063	15375.75
6.866455078	14424.6035
8.583068848	13652.368
10.72883606	13024.292
13.41104507	12508.9905
16.76380634	12096.7585
20.95475793	11757.5975
26.19344741	11482.308
32.74180926	11260.9765
