H (Oe)	V1(NONE) (V)	V2(1-11) (V)	V3(NONE) (V)	I(6-16) (A)	T (K)
78995.336	-0.0486105078	-0.0486105078	-6.925304E-007	-6.925304E-007	300.007
78995.336	-0.0486095909	-0.0486095909	-3.21137707E-007	-3.21137707E-007	300.007
78956.766	-0.0486100494	-0.0486100494	-7.66808938E-007	-7.66808938E-007	300.0071
78956.766	-0.0486109461	-0.0486109461	-7.66808938E-007	-7.66808938E-007	300.0071
78956.766	-0.0486113439	-0.0486113439	-8.41087477E-007	-8.41087477E-007	300.0071
78956.766	-0.048610609	-0.048610609	5.70204755E-007	5.70204755E-007	300.005
78917.625	-0.0486088493	-0.0486088493	-2.46859169E-007	-2.46859169E-007	300.0052
78917.625	-0.0486104539	-0.0486104539	2.73090601E-007	2.73090601E-007	300.0052
78917.625	-0.0486103393	-0.0486103393	-6.182518610000001E-007	-6.182518610000001E-007	300.0052
78917.625	-0.0486104337	-0.0486104337	2.73090601E-007	2.73090601E-007	300.0052
78877.75	-0.0486099954	-0.0486099954	-8.41087477E-007	-8.41087477E-007	300.0053
78877.75	-0.0486090987	-0.0486090987	9.41597448E-007	9.41597448E-007	300.0053
78877.75	-0.0486100763	-0.0486100763	4.95926217E-007	4.95926217E-007	300.0041
78837.867	-0.0486091324	-0.0486091324	-6.182518610000001E-007	-6.182518610000001E-007	300.0042
78837.867	-0.0486105753	-0.0486105753	-2.46859169E-007	-2.46859169E-007	300.0042
78837.867	-0.0486117619	-0.0486117619	-1.06392309E-006	-1.06392309E-006	300.0042
78837.867	-0.0486102247	-0.0486102247	-2.46860053E-007	-2.46860053E-007	300.0042
78798.734	-0.0486096718	-0.0486096718	5.70203755E-007	5.70203755E-007	300.0044
78798.734	-0.048610555	-0.048610555	1.16443198E-006	1.16443198E-006	300.0044
78759.594	-0.048610346	-0.048610346	1.98811115E-007	1.98811115E-007	300.006
78759.594	-0.0486115731	-0.0486115731	7.930393390000001E-007	7.930393390000001E-007	300.006
78759.594	-0.0486114922	-0.0486114922	-7.66809749E-007	-7.66809749E-007	300.006
78759.594	-0.0486107101	-0.0486107101	7.18760811E-007	7.18760811E-007	300.006
78759.594	-0.0486108045	-0.0486108045	9.41596395E-007	9.41596395E-007	300.006
78706.79700000001	-0.0486111753	-0.0486111753	-5.43974165E-007	-5.43974165E-007	300.0062
78706.79700000001	-0.0486103797	-0.0486103797	3.47368171E-007	3.47368171E-007	300.0062
78706.79700000001	-0.0486092133	-0.0486092133	-1.72581525E-007	-1.72581525E-007	300.0071
78706.79700000001	-0.0486098067	-0.0486098067	9.41596395E-007	9.41596395E-007	300.0071
78666.906	-0.0486110135	-0.0486110135	3.47368171E-007	3.47368171E-007	300.0073
78666.906	-0.0486109663	-0.0486109663	-2.46860053E-007	-2.46860053E-007	300.0073
78666.906	-0.0486116203	-0.0486116203	4.21646699E-007	4.21646699E-007	300.0073
78666.906	-0.0486112899	-0.0486112899	2.73089643E-007	2.73089643E-007	300.0073
78627.773	-0.0486130361	-0.0486130361	-4.69695637E-007	-4.69695637E-007	300.0074
78627.773	-0.0486133261	-0.0486133261	7.18760811E-007	7.18760811E-007	300.0071
78627.773	-0.0486133733	-0.0486133733	-9.830299669999999E-008	-9.830299669999999E-008	300.0071
78627.773	-0.0486125474	-0.0486125474	-8.41088277E-007	-8.41088277E-007	300.0071
78588.82799999999	-0.0486124867	-0.0486124867	1.01587492E-006	1.01587492E-006	300.0073
78588.82799999999	-0.0486121699	-0.0486121699	-3.21138581E-007	-3.21138581E-007	300.0073
78588.82799999999	-0.0486125407	-0.0486125407	-5.43974165E-007	-5.43974165E-007	300.0073
78588.82799999999	-0.0486116912	-0.0486116912	-9.830299669999999E-008	-9.830299669999999E-008	300.0073
78549.508	-0.0486104911	-0.0486104911	-1.72581525E-007	-1.72581525E-007	300.0074
78549.508	-0.0486105517	-0.0486105517	-3.95417109E-007	-3.95417109E-007	300.0074
78549.508	-0.0486115631	-0.0486115631	6.44482283E-007	6.44482283E-007	300.0059
78549.508	-0.0486117923	-0.0486117923	4.95925227E-007	4.95925227E-007	300.0059
78510.563	-0.0486104236	-0.0486104236	7.930393390000001E-007	7.930393390000001E-007	300.0061
78510.563	-0.0486113675	-0.0486113675	-2.40244687E-008	-2.40244687E-008	300.0061
78510.563	-0.0486113675	-0.0486113675	1.98811115E-007	1.98811115E-007	300.0061
78510.563	-0.0486110979	-0.0486110979	-2.40244687E-008	-2.40244687E-008	300.0061
78469.92999999999	-0.0486110304	-0.0486110304	-3.95417109E-007	-3.95417109E-007	300.0062
78469.92999999999	-0.0486108349	-0.0486108349	6.44482283E-007	6.44482283E-007	300.0062
78469.92999999999	-0.0486117047	-0.0486117047	-3.21138581E-007	-3.21138581E-007	300.008
78469.92999999999	-0.0486122575	-0.0486122575	2.73089643E-007	2.73089643E-007	300.008
78431.539	-0.0486118462	-0.0486118462	4.95925227E-007	4.95925227E-007	300.0081
78431.539	-0.0486117721	-0.0486117721	1.46154609E-006	1.46154609E-006	300.0081
78431.539	-0.048612662	-0.048612662	5.70203755E-007	5.70203755E-007	300.0081
78392.031	-0.0486128239	-0.0486128239	-8.41088277E-007	-8.41088277E-007	300.0083
78392.031	-0.0486129857	-0.0486129857	7.93038823E-007	7.93038823E-007	300.0083
78392.031	-0.048612035	-0.048612035	-6.92531631E-007	-6.92531631E-007	300.0062
78392.031	-0.0486117316	-0.0486117316	4.95924733E-007	4.95924733E-007	300.0062
78353.836	-0.0486135588	-0.0486135588	-3.9541754E-007	-3.9541754E-007	300.0064
78353.836	-0.0486123249	-0.0486123249	3.47367687E-007	3.47367687E-007	300.0064
78353.836	-0.0486122777	-0.0486122777	6.44481778E-007	6.44481778E-007	300.0064
78353.836	-0.0486113675	-0.0486113675	-3.21139017E-007	-3.21139017E-007	300.0064
78353.836	-0.0486119474	-0.0486119474	-9.15367199E-007	-9.15367199E-007	300.0064
78353.836	-0.0486120552	-0.0486120552	-4.69696063E-007	-4.69696063E-007	300.0064
78300.469	-0.0486107001	-0.0486107001	6.44481778E-007	6.44481778E-007	300.0048
78300.469	-0.0486113878	-0.0486113878	-3.21139017E-007	-3.21139017E-007	300.0048
78300.469	-0.0486119069	-0.0486119069	-9.83034493E-008	-9.83034493E-008	300.0048
78300.469	-0.0486119204	-0.0486119204	4.95924733E-007	4.95924733E-007	300.0048
78261.523	-0.0486115766	-0.0486115766	7.93038823E-007	7.93038823E-007	300.0049
78261.523	-0.0486118665	-0.0486118665	-1.72581972E-007	-1.72581972E-007	300.0049
78261.523	-0.0486121159	-0.0486121159	3.47367687E-007	3.47367687E-007	300.0049
78261.523	-0.0486123789	-0.0486123789	4.95924733E-007	4.95924733E-007	300.0049
78222.766	-0.0486109832	-0.0486109832	-2.46860495E-007	-2.46860495E-007	300.0062
78222.766	-0.048612035	-0.048612035	4.95924733E-007	4.95924733E-007	300.0062
78222.766	-0.0486135183	-0.0486135183	4.95924733E-007	4.95924733E-007	300.0062
78222.766	-0.0486126351	-0.0486126351	3.47367687E-007	3.47367687E-007	300.0062
78181.758	-0.048612035	-0.048612035	3.47367687E-007	3.47367687E-007	300.0064
78181.758	-0.0486120723	-0.0486120723	5.70203255E-007	5.70203255E-007	300.0064
78181.758	-0.0486118498	-0.0486118498	2.73089164E-007	2.73089164E-007	300.0064
78145.05499999999	-0.0486121465	-0.0486121465	-5.43974586E-007	-5.43974586E-007	300.0053
78145.05499999999	-0.0486122409	-0.0486122409	1.98810642E-007	1.98810642E-007	300.0053
78145.05499999999	-0.0486130702	-0.0486130702	1.24532119E-007	1.24532119E-007	300.0053
78145.05499999999	-0.0486126522	-0.0486126522	4.2164621E-007	4.2164621E-007	300.0053
78104.609	-0.0486119982	-0.0486119982	2.73089164E-007	2.73089164E-007	300.0055
78104.609	-0.0486126589	-0.0486126589	-9.896457220000001E-007	-9.896457220000001E-007	300.0055
78104.609	-0.0486118229	-0.0486118229	-6.92531631E-007	-6.92531631E-007	300.0055
78104.609	-0.0486115667	-0.0486115667	-9.83034493E-008	-9.83034493E-008	300.0055
78065.664	-0.0486125173	-0.0486125173	6.44481778E-007	6.44481778E-007	300.005
78065.664	-0.0486120791	-0.0486120791	-9.83034493E-008	-9.83034493E-008	300.005
78065.664	-0.0486137174	-0.0486137174	2.73089164E-007	2.73089164E-007	300.005
78065.664	-0.0486112498	-0.0486112498	4.95924733E-007	4.95924733E-007	300.005
78025.969	-0.0486123285	-0.0486123285	5.02535962E-008	5.02535962E-008	300.0052
78025.969	-0.048611243	-0.048611243	5.02535962E-008	5.02535962E-008	300.0052
78025.969	-0.0486119442	-0.0486119442	-3.9541754E-007	-3.9541754E-007	300.0052
78025.969	-0.0486119847	-0.0486119847	-9.15367199E-007	-9.15367199E-007	300.0052
77987.023	-0.0486130702	-0.0486130702	-3.9541754E-007	-3.9541754E-007	300.0056
77987.023	-0.0486129623	-0.0486129623	-6.92531631E-007	-6.92531631E-007	300.0056
77987.023	-0.0486122274	-0.0486122274	1.24532119E-007	1.24532119E-007	300.0056
77987.023	-0.0486131511	-0.0486131511	1.24532119E-007	1.24532119E-007	300.0056
77948.258	-0.0486120521	-0.0486120521	-1.21248129E-006	-1.21248129E-006	300.0058
77948.258	-0.0486116543	-0.0486116543	8.67317346E-007	8.67317346E-007	300.0058
77948.258	-0.0486118431	-0.0486118431	-2.46860495E-007	-2.46860495E-007	300.0058
77948.258	-0.048612814	-0.048612814	3.47367687E-007	3.47367687E-007	300.0058
77948.258	-0.0486118026	-0.0486118026	2.73089164E-007	2.73089164E-007	300.0052
77896.766	-0.0486128544	-0.0486128544	-6.92531631E-007	-6.92531631E-007	300.0054
77896.766	-0.0486118026	-0.0486118026	-9.83034493E-008	-9.83034493E-008	300.0054
77896.766	-0.0486113981	-0.0486113981	5.02535962E-008	5.02535962E-008	300.0054
77896.766	-0.0486108385	-0.0486108385	-5.43974586E-007	-5.43974586E-007	300.0054
77856.508	-0.0486126724	-0.0486126724	4.95924733E-007	4.95924733E-007	300.0055
77856.508	-0.0486123757	-0.0486123757	-2.46860495E-007	-2.46860495E-007	300.0055
77856.508	-0.0486134477	-0.0486134477	-9.83034493E-008	-9.83034493E-008	300.0055
77856.508	-0.0486130702	-0.0486130702	4.95924733E-007	4.95924733E-007	300.0055
77818.125	-0.0486123757	-0.0486123757	4.95924733E-007	4.95924733E-007	300.0056
77818.125	-0.0486112161	-0.0486112161	-2.40249265E-008	-2.40249265E-008	300.0056
77818.125	-0.0486123488	-0.0486123488	2.73089164E-007	2.73089164E-007	300.0056
77818.125	-0.0486142433	-0.0486142433	7.18760301E-007	7.18760301E-007	300.0056
77779.17999999999	-0.0486115262	-0.0486115262	-4.69696063E-007	-4.69696063E-007	300.0082
77779.17999999999	-0.0486126791	-0.0486126791	-4.69696063E-007	-4.69696063E-007	300.0082
77779.17999999999	-0.0486130297	-0.0486130297	-7.66810154E-007	-7.66810154E-007	300.0082
77739.859	-0.0486140191	-0.0486140191	-2.40249265E-008	-2.40249265E-008	300.0084
77739.859	-0.0486137764	-0.0486137764	-6.18253108E-007	-6.18253108E-007	300.0072
77739.859	-0.0486136483	-0.0486136483	1.24532119E-007	1.24532119E-007	300.0072
77700.719	-0.0486137359	-0.0486137359	-6.18253108E-007	-6.18253108E-007	300.0073
77700.719	-0.0486145652	-0.0486145652	2.73089164E-007	2.73089164E-007	300.0073
77700.719	-0.048613891	-0.048613891	-3.21139017E-007	-3.21139017E-007	300.0073
77700.719	-0.0486139652	-0.0486139652	-1.72581972E-007	-1.72581972E-007	300.0073
77660.086	-0.0486134056	-0.0486134056	1.24532119E-007	1.24532119E-007	300.0075
77660.086	-0.0486126774	-0.0486126774	1.01587439E-006	1.01587439E-006	300.0075
77660.086	-0.0486132101	-0.0486132101	4.95924733E-007	4.95924733E-007	300.0075
77660.086	-0.0486141877	-0.0486141877	-7.66810154E-007	-7.66810154E-007	300.0075
77622.07799999999	-0.0486131224	-0.0486131224	-1.06392424E-006	-1.06392424E-006	300.0076
77622.07799999999	-0.0486136281	-0.0486136281	9.41595869E-007	9.41595869E-007	300.0076
77622.07799999999	-0.0486135269	-0.0486135269	4.95924733E-007	4.95924733E-007	300.0076
77622.07799999999	-0.0486136888	-0.0486136888	3.47367687E-007	3.47367687E-007	300.0076
77582.758	-0.0486122662	-0.0486122662	-7.66810154E-007	-7.66810154E-007	300.0078
77582.758	-0.0486134797	-0.0486134797	3.47367687E-007	3.47367687E-007	300.0092
77582.758	-0.0486130887	-0.0486130887	1.24532119E-007	1.24532119E-007	300.0092
77544.75	-0.0486122931	-0.0486122931	4.95924733E-007	4.95924733E-007	300.0094
77544.75	-0.0486130685	-0.0486130685	1.31298848E-006	1.31298848E-006	300.0094
77544.75	-0.0486130954	-0.0486130954	-1.13820277E-006	-1.13820277E-006	300.0094
77544.75	-0.0486138169	-0.0486138169	-6.18253108E-007	-6.18253108E-007	300.0094
77544.75	-0.0486129067	-0.0486129067	-1.06392424E-006	-1.06392424E-006	300.0094
77544.75	-0.0486126505	-0.0486126505	-9.15367199E-007	-9.15367199E-007	300.0094
77491.383	-0.0486127651	-0.0486127651	-2.40249265E-008	-2.40249265E-008	300.0081
77491.383	-0.0486123471	-0.0486123471	-9.83034493E-008	-9.83034493E-008	300.0081
77491.383	-0.0486134528	-0.0486134528	2.73089164E-007	2.73089164E-007	300.0081
77453.367	-0.0486123875	-0.0486123875	4.95924733E-007	4.95924733E-007	300.0082
77453.367	-0.0486131696	-0.0486131696	6.44481778E-007	6.44481778E-007	300.0082
77453.367	-0.0486127044	-0.0486127044	-2.46860495E-007	-2.46860495E-007	300.0082
77453.367	-0.0486124684	-0.0486124684	4.95924733E-007	4.95924733E-007	300.0082
77414.04700000001	-0.0486133247	-0.0486133247	-1.72581972E-007	-1.72581972E-007	300.0075
77414.04700000001	-0.0486128662	-0.0486128662	-2.40249265E-008	-2.40249265E-008	300.0075
77414.04700000001	-0.0486146327	-0.0486146327	-3.9541754E-007	-3.9541754E-007	300.0075
77414.04700000001	-0.048614781	-0.048614781	-2.40249265E-008	-2.40249265E-008	300.0075
77373.602	-0.0486146799	-0.0486146799	7.93038823E-007	7.93038823E-007	300.0077
77373.602	-0.0486137225	-0.0486137225	-6.18253108E-007	-6.18253108E-007	300.0077
77373.602	-0.0486141135	-0.0486141135	-9.83034493E-008	-9.83034493E-008	300.0077
77373.602	-0.0486131898	-0.0486131898	1.53582405E-006	1.53582405E-006	300.0077
77335.406	-0.0486127718	-0.0486127718	-5.43974586E-007	-5.43974586E-007	300.009
77335.406	-0.0486142416	-0.0486142416	-8.41088677E-007	-8.41088677E-007	300.009
77335.406	-0.0486130145	-0.0486130145	2.73089164E-007	2.73089164E-007	300.009
77295.523	-0.0486136888	-0.0486136888	7.93038823E-007	7.93038823E-007	300.0091
77295.523	-0.0486138843	-0.0486138843	-8.41088677E-007	-8.41088677E-007	300.0091
77295.523	-0.0486152934	-0.0486152934	-1.72581972E-007	-1.72581972E-007	300.0091
77256.94500000001	-0.0486138978	-0.0486138978	-5.43974586E-007	-5.43974586E-007	300.0066
77256.94500000001	-0.0486139315	-0.0486139315	-3.9541754E-007	-3.9541754E-007	300.0066
77256.94500000001	-0.048613891	-0.048613891	-2.40249265E-008	-2.40249265E-008	300.0066
77256.94500000001	-0.0486136888	-0.0486136888	5.70203255E-007	5.70203255E-007	300.0066
77218.008	-0.0486141135	-0.0486141135	5.02535962E-008	5.02535962E-008	300.0067
77218.008	-0.0486131966	-0.0486131966	1.24532119E-007	1.24532119E-007	300.0067
77218.008	-0.0486142888	-0.0486142888	-8.41088677E-007	-8.41088677E-007	300.0067
77178.867	-0.0486133921	-0.0486133921	1.23870996E-006	1.23870996E-006	300.0089
77178.867	-0.0486135876	-0.0486135876	4.21646699E-007	4.21646699E-007	300.0089
77178.867	-0.04861499	-0.04861499	8.67317867E-007	8.67317867E-007	300.0089
77139.54700000001	-0.0486139247	-0.0486139247	4.21646699E-007	4.21646699E-007	300.0091
77139.54700000001	-0.0486154013	-0.0486154013	4.21646699E-007	4.21646699E-007	300.0091
77139.54700000001	-0.0486149361	-0.0486149361	-6.18252693E-007	-6.18252693E-007	300.0091
77139.54700000001	-0.0486138236	-0.0486138236	1.24532587E-007	1.24532587E-007	300.0046
77087.30499999999	-0.0486145517	-0.0486145517	2.73089643E-007	2.73089643E-007	300.0048
77087.30499999999	-0.0486148282	-0.0486148282	6.44482283E-007	6.44482283E-007	300.0048
77087.30499999999	-0.0486148686	-0.0486148686	-3.21138581E-007	-3.21138581E-007	300.0048
77048.359	-0.0486143967	-0.0486143967	-1.21248092E-006	-1.21248092E-006	300.005
77048.359	-0.0486138371	-0.0486138371	-5.43974165E-007	-5.43974165E-007	300.005
77048.359	-0.0486135472	-0.0486135472	-3.21138581E-007	-3.21138581E-007	300.0056
77009.039	-0.0486137831	-0.0486137831	8.67317867E-007	8.67317867E-007	300.0057
77009.039	-0.0486152192	-0.0486152192	9.41596395E-007	9.41596395E-007	300.0057
77009.039	-0.048614363	-0.048614363	1.24532587E-007	1.24532587E-007	300.0057
77009.039	-0.0486139584	-0.0486139584	5.02540593E-008	5.02540593E-008	300.0057
76970.648	-0.0486155159	-0.0486155159	-9.830299669999999E-008	-9.830299669999999E-008	300.0058
76970.648	-0.0486143832	-0.0486143832	2.73089643E-007	2.73089643E-007	300.0058
76970.648	-0.0486146933	-0.0486146933	-1.72581525E-007	-1.72581525E-007	300.0079
76931.516	-0.048614572	-0.048614572	5.70203755E-007	5.70203755E-007	300.0081
76931.516	-0.0486143765	-0.0486143765	-2.40244687E-008	-2.40244687E-008	300.0081
76931.516	-0.0486137022	-0.0486137022	-3.21138581E-007	-3.21138581E-007	300.0081
76931.516	-0.0486147608	-0.0486147608	1.98811115E-007	1.98811115E-007	300.0081
76891.82000000001	-0.0486143551	-0.0486143551	-2.40244687E-008	-2.40244687E-008	300.0082
76891.82000000001	-0.048612764	-0.048612764	4.95925227E-007	4.95925227E-007	300.0082
76891.82000000001	-0.0486164991	-0.0486164991	1.24532587E-007	1.24532587E-007	300.0082
76891.82000000001	-0.0486146652	-0.0486146652	-5.43974165E-007	-5.43974165E-007	300.0046
76853.063	-0.048615744	-0.048615744	-2.46860053E-007	-2.46860053E-007	300.0047
76853.063	-0.0486155282	-0.0486155282	-3.21138581E-007	-3.21138581E-007	300.0047
76853.063	-0.0486165733	-0.0486165733	1.01587492E-006	1.01587492E-006	300.0047
76814.117	-0.0486154406	-0.0486154406	2.73089643E-007	2.73089643E-007	300.0049
76814.117	-0.0486142203	-0.0486142203	5.02540593E-008	5.02540593E-008	300.0049
76814.117	-0.0486138832	-0.0486138832	-9.89645333E-007	-9.89645333E-007	300.0049
76814.117	-0.0486155148	-0.0486155148	-6.92531221E-007	-6.92531221E-007	300.0043
76774.04700000001	-0.048614881	-0.048614881	1.24532587E-007	1.24532587E-007	300.0045
76774.04700000001	-0.0486147327	-0.0486147327	3.47368171E-007	3.47368171E-007	300.0045
76774.04700000001	-0.0486139304	-0.0486139304	3.47368171E-007	3.47368171E-007	300.0045
76736.219	-0.0486142675	-0.0486142675	5.02540593E-008	5.02540593E-008	300.0046
76736.219	-0.048613836	-0.048613836	2.73089643E-007	2.73089643E-007	300.0046
76736.219	-0.048615771	-0.048615771	-3.95417109E-007	-3.95417109E-007	300.0046
76736.219	-0.0486155687	-0.0486155687	-6.18252693E-007	-6.18252693E-007	300.0049
76736.219	-0.0486158519	-0.0486158519	-9.830299669999999E-008	-9.830299669999999E-008	300.0049
76683.414	-0.0486152518	-0.0486152518	5.70203755E-007	5.70203755E-007	300.0051
76683.414	-0.0486156429	-0.0486156429	4.21646699E-007	4.21646699E-007	300.0051
76683.414	-0.0486147731	-0.0486147731	-9.830299669999999E-008	-9.830299669999999E-008	300.0051
76683.414	-0.0486161755	-0.0486161755	-1.72581525E-007	-1.72581525E-007	300.0051
76645.219	-0.0486163575	-0.0486163575	1.24532587E-007	1.24532587E-007	300.0052
76645.219	-0.0486156294	-0.0486156294	-5.43974165E-007	-5.43974165E-007	300.0067
76645.219	-0.0486169306	-0.0486169306	2.73089643E-007	2.73089643E-007	300.0067
76605.711	-0.0486148338	-0.0486148338	6.44482283E-007	6.44482283E-007	300.0069
76605.711	-0.0486150765	-0.0486150765	-3.21138581E-007	-3.21138581E-007	300.0069
76605.711	-0.0486137416	-0.0486137416	7.18760811E-007	7.18760811E-007	300.0069
76605.711	-0.0486148271	-0.0486148271	-9.830299669999999E-008	-9.830299669999999E-008	300.0069
76567.133	-0.0486158182	-0.0486158182	4.21646699E-007	4.21646699E-007	300.007
76567.133	-0.0486157238	-0.0486157238	-3.95417109E-007	-3.95417109E-007	300.0028
76567.133	-0.0486152248	-0.0486152248	-4.69695637E-007	-4.69695637E-007	300.0028
76527.438	-0.048615508	-0.048615508	-3.21138581E-007	-3.21138581E-007	300.003
76527.438	-0.0486143349	-0.0486143349	-3.95417109E-007	-3.95417109E-007	300.003
76527.438	-0.0486149147	-0.0486149147	7.930393390000001E-007	7.930393390000001E-007	300.003
76527.438	-0.0486151777	-0.0486151777	-9.89645333E-007	-9.89645333E-007	300.003
76488.117	-0.0486152248	-0.0486152248	-2.40244687E-008	-2.40244687E-008	300.0031
76488.117	-0.0486139573	-0.0486139573	-6.92531221E-007	-6.92531221E-007	300.0046
76488.117	-0.048614347	-0.048614347	-6.92531221E-007	-6.92531221E-007	300.0046
76488.117	-0.0486172934	-0.0486172934	1.98811115E-007	1.98811115E-007	300.0046
76449.17200000001	-0.0486160663	-0.0486160663	7.18760811E-007	7.18760811E-007	300.0048
76449.17200000001	-0.0486151426	-0.0486151426	-3.95417109E-007	-3.95417109E-007	300.0048
76449.17200000001	-0.0486158977	-0.0486158977	8.67317867E-007	8.67317867E-007	300.0048
76449.17200000001	-0.0486161674	-0.0486161674	-7.66809749E-007	-7.66809749E-007	300.0048
76409.477	-0.0486154932	-0.0486154932	-9.830299669999999E-008	-9.830299669999999E-008	300.0049
76409.477	-0.0486163899	-0.0486163899	-1.72581525E-007	-1.72581525E-007	300.0052
76409.477	-0.0486160461	-0.0486160461	5.70203755E-007	5.70203755E-007	300.0052
76409.477	-0.0486160865	-0.0486160865	-8.41088277E-007	-8.41088277E-007	300.0052
76371.094	-0.0486159719	-0.0486159719	4.21646699E-007	4.21646699E-007	300.0053
76371.094	-0.048616282	-0.048616282	1.24532587E-007	1.24532587E-007	300.0053
76371.094	-0.0486155876	-0.0486155876	1.01587492E-006	1.01587492E-006	300.0053
76332.148	-0.0486170507	-0.0486170507	2.73089643E-007	2.73089643E-007	300.0055
76332.148	-0.0486165989	-0.0486165989	1.24532587E-007	1.24532587E-007	300.0034
