H (Oe)	V1(NONE) (V)	V2(1-11) (V)	V3(NONE) (V)	I(6-16) (A)	T (K)
79331.063	0.0442446183	0.0442446183	-9.84538155E-008	-9.84538155E-008	300.0072
79331.063	0.0442463779	0.0442463779	-5.44114461E-007	-5.44114461E-007	300.0072
79331.063	0.0442451711	0.0442451711	3.4720683E-007	3.4720683E-007	300.0072
79331.063	0.0442447194	0.0442447194	-2.47003271E-007	-2.47003271E-007	300.0072
79289.313	0.0442440587	0.0442440587	-9.84496253E-008	-9.84496253E-008	300.0073
79289.313	0.0442447598	0.0442447598	-6.92664209E-007	-6.92664209E-007	300.0026
79289.313	0.044244861	0.044244861	-8.41217855E-007	-8.41217855E-007	300.0026
79289.313	0.0442452722	0.0442452722	-3.95556917E-007	-3.95556917E-007	300.0026
79248.492	0.0442441598	0.0442441598	-2.47003271E-007	-2.47003271E-007	300.0027
79248.492	0.0442457577	0.0442457577	5.01040207E-008	5.01040207E-008	300.0027
79248.492	0.0442454003	0.0442454003	4.95764959E-007	4.95764959E-007	300.0027
79248.492	0.0442465195	0.0442465195	-2.47003271E-007	-2.47003271E-007	300.0027
79208.79700000001	0.0442458453	0.0442458453	6.44318605E-007	6.44318605E-007	300.0029
79208.79700000001	0.0442464858	0.0442464858	-2.41728023E-008	-2.41728023E-008	300.0029
79208.79700000001	0.0442456565	0.0442456565	-9.15494678E-007	-9.15494678E-007	300.0046
79208.79700000001	0.0442457307	0.0442457307	-4.6983374E-007	-4.6983374E-007	300.0046
79208.79700000001	0.0442457509	0.0442457509	5.01040207E-008	5.01040207E-008	300.0046
79169.469	0.0442452116	0.0442452116	-2.47003271E-007	-2.47003271E-007	300.0048
79169.469	0.0442447126	0.0442447126	-2.41728023E-008	-2.41728023E-008	300.0048
79169.469	0.0442447801	0.0442447801	8.67149074E-007	8.67149074E-007	300.0048
79128.469	0.0442461285	0.0442461285	-6.92664209E-007	-6.92664209E-007	300.005
79128.469	0.0442452992	0.0442452992	-3.95556917E-007	-3.95556917E-007	300.005
79128.469	0.0442457846	0.0442457846	8.67149074E-007	8.67149074E-007	300.0062
79128.469	0.044245906	0.044245906	-7.66941032E-007	-7.66941032E-007	300.0062
79128.469	0.0442463173	0.0442463173	5.70041782E-007	5.70041782E-007	300.0062
79090.45299999999	0.0442458184	0.0442458184	-2.41728023E-008	-2.41728023E-008	300.0063
79090.45299999999	0.0442471803	0.0442471803	-2.41728023E-008	-2.41728023E-008	300.0063
79090.45299999999	0.0442459936	0.0442459936	9.41425897E-007	9.41425897E-007	300.0063
79049.44500000001	0.0442459127	0.0442459127	4.95764959E-007	4.95764959E-007	300.0064
79049.44500000001	0.0442452116	0.0442452116	-1.13832515E-006	-1.13832515E-006	300.0064
79049.44500000001	0.0442455824	0.0442455824	5.01040207E-008	5.01040207E-008	300.0056
79049.44500000001	0.0442464926	0.0442464926	1.98657667E-007	1.98657667E-007	300.0056
79049.44500000001	0.0442460746	0.0442460746	-1.06404832E-006	-1.06404832E-006	300.0056
79010.5	0.0442450604	0.0442450604	3.47211313E-007	3.47211313E-007	300.0057
79010.5	0.0442457346	0.0442457346	-9.84496253E-008	-9.84496253E-008	300.0057
79010.5	0.0442450806	0.0442450806	3.47211313E-007	3.47211313E-007	300.0057
79010.5	0.0442453031	0.0442453031	-8.41217855E-007	-8.41217855E-007	300.0057
79010.5	0.0442462942	0.0442462942	3.47211313E-007	3.47211313E-007	300.0057
79010.5	0.0442470291	0.0442470291	-4.6983374E-007	-4.6983374E-007	300.0057
78956.391	0.0442456874	0.0442456874	-5.44110563E-007	-5.44110563E-007	300.0044
78956.391	0.0442461459	0.0442461459	-9.15494678E-007	-9.15494678E-007	300.0044
78956.391	0.0442465571	0.0442465571	-1.06404832E-006	-1.06404832E-006	300.0044
78917.813	0.0442464493	0.0442464493	-3.21280094E-007	-3.21280094E-007	300.0045
78917.813	0.0442463212	0.0442463212	3.47211313E-007	3.47211313E-007	300.0045
78917.813	0.0442452492	0.0442452492	-1.72726448E-007	-1.72726448E-007	300.0045
78917.813	0.0442451817	0.0442451817	-1.72726448E-007	-1.72726448E-007	300.0045
78876.992	0.0442462537	0.0442462537	-7.66941032E-007	-7.66941032E-007	300.0041
78876.992	0.0442455863	0.0442455863	-3.95556917E-007	-3.95556917E-007	300.0041
78876.992	0.0442456065	0.0442456065	-9.897715010000001E-007	-9.897715010000001E-007	300.0041
78876.992	0.0442459436	0.0442459436	-5.44110563E-007	-5.44110563E-007	300.0041
78838.42200000001	0.0442453031	0.0442453031	-1.72726448E-007	-1.72726448E-007	300.0042
78838.42200000001	0.0442466448	0.0442466448	-3.95556917E-007	-3.95556917E-007	300.0042
78838.42200000001	0.044246038	0.044246038	-1.72726448E-007	-1.72726448E-007	300.0042
78838.42200000001	0.0442456537	0.0442456537	1.98657667E-007	1.98657667E-007	300.0042
78838.42200000001	0.0442444334	0.0442444334	-6.92664209E-007	-6.92664209E-007	300.0042
78799.477	0.044243658	0.044243658	3.47211313E-007	3.47211313E-007	300.005
78799.477	0.044244285	0.044244285	9.41425897E-007	9.41425897E-007	300.005
78799.477	0.044244494	0.044244494	-9.897715010000001E-007	-9.897715010000001E-007	300.005
78759.219	0.0442433344	0.0442433344	-9.15494678E-007	-9.15494678E-007	300.0051
78759.219	0.0442432063	0.0442432063	-9.15494678E-007	-9.15494678E-007	300.0051
78759.219	0.0442446828	0.0442446828	-1.21260197E-006	-1.21260197E-006	300.0051
78759.219	0.0442437322	0.0442437322	-1.72726448E-007	-1.72726448E-007	300.0051
78720.461	0.0442443322	0.0442443322	5.01040207E-008	5.01040207E-008	300.0023
78720.461	0.0442440019	0.0442440019	-3.95556917E-007	-3.95556917E-007	300.0023
78720.461	0.0442460447	0.0442460447	-8.41217855E-007	-8.41217855E-007	300.0023
78720.461	0.0442423231	0.0442423231	-9.84496253E-008	-9.84496253E-008	300.0023
78680.57799999999	0.0442407522	0.0442407522	-6.18387386E-007	-6.18387386E-007	300.0024
78680.57799999999	0.0442424512	0.0442424512	-1.28687879E-006	-1.28687879E-006	300.0024
78680.57799999999	0.0442420197	0.0442420197	-2.47003271E-007	-2.47003271E-007	300.0024
78641.25	0.0442414871	0.0442414871	-2.41728023E-008	-2.41728023E-008	300.0047
78641.25	0.0442419186	0.0442419186	5.01040207E-008	5.01040207E-008	300.0047
78641.25	0.0442408735	0.0442408735	1.24380844E-007	1.24380844E-007	300.0047
78641.25	0.0442422489	0.0442422489	8.67149074E-007	8.67149074E-007	300.0047
78603.05499999999	0.0442421613	0.0442421613	-1.43543244E-006	-1.43543244E-006	300.0049
78603.05499999999	0.0442412106	0.0442412106	-3.95556917E-007	-3.95556917E-007	300.0049
78603.05499999999	0.0442450523	0.0442450523	-1.36115562E-006	-1.36115562E-006	300.0049
78603.05499999999	0.0442442163	0.0442442163	-3.95556917E-007	-3.95556917E-007	300.0049
78603.05499999999	0.0442448096	0.0442448096	3.47211313E-007	3.47211313E-007	300.0049
78603.05499999999	0.044245086	0.044245086	7.18595428E-007	7.18595428E-007	300.0051
78550.063	0.0442451197	0.0442451197	-3.21280094E-007	-3.21280094E-007	300.0053
78550.063	0.0442441017	0.0442441017	-9.84496253E-008	-9.84496253E-008	300.0053
78550.063	0.0442459423	0.0442459423	3.47211313E-007	3.47211313E-007	300.0053
78550.063	0.0442447759	0.0442447759	-7.66941032E-007	-7.66941032E-007	300.0053
78511.492	0.0442442635	0.0442442635	-3.21280094E-007	-3.21280094E-007	300.0055
78511.492	0.0442456523	0.0442456523	-1.72726448E-007	-1.72726448E-007	300.0055
78511.492	0.0442449444	0.0442449444	-2.41728023E-008	-2.41728023E-008	300.0052
78471.42200000001	0.04424276	0.04424276	-4.69833154E-007	-4.69833154E-007	300.0053
78471.42200000001	0.044245713	0.044245713	-3.21279494E-007	-3.21279494E-007	300.0053
78471.42200000001	0.0442458479	0.0442458479	-6.92663645E-007	-6.92663645E-007	300.0053
78471.42200000001	0.0442447826	0.0442447826	1.98658318E-007	1.98658318E-007	300.0053
78434.344	0.0442459962	0.0442459962	-1.0640478E-006	-1.0640478E-006	300.0055
78434.344	0.0442447489	0.0442447489	8.6714979E-007	8.6714979E-007	300.0055
78434.344	0.044245558	0.044245558	-2.47002663E-007	-2.47002663E-007	300.0058
78393.344	0.044245113	0.044245113	4.95765639E-007	4.95765639E-007	300.0059
78393.344	0.0442458007	0.0442458007	-8.41217305E-007	-8.41217305E-007	300.0059
78393.344	0.0442453624	0.0442453624	5.700424690000001E-007	5.700424690000001E-007	300.0059
78393.344	0.0442449579	0.0442449579	-9.89770966E-007	-9.89770966E-007	300.0059
78353.45299999999	0.0442466165	0.0442466165	-5.44109984E-007	-5.44109984E-007	300.0061
78353.45299999999	0.0442444927	0.0442444927	7.9287296E-007	7.9287296E-007	300.0061
78353.45299999999	0.0442447017	0.0442447017	5.01046577E-008	5.01046577E-008	300.0058
78314.32799999999	0.0442437983	0.0442437983	5.01046577E-008	5.01046577E-008	300.0059
78314.32799999999	0.0442462119	0.0442462119	-1.21260146E-006	-1.21260146E-006	300.0059
78314.32799999999	0.0442430903	0.0442430903	-1.0640478E-006	-1.0640478E-006	300.0059
78314.32799999999	0.0442428746	0.0442428746	3.47211979E-007	3.47211979E-007	300.0059
78275.375	0.044243778	0.044243778	-3.21279494E-007	-3.21279494E-007	300.006
78275.375	0.0442438657	0.0442438657	-8.41217305E-007	-8.41217305E-007	300.006
78275.375	0.044243387	0.044243387	2.72935148E-007	2.72935148E-007	300.006
78275.375	0.04424276	0.04424276	-3.21279494E-007	-3.21279494E-007	300.0033
78236.80499999999	0.0442432993	0.0442432993	-3.21279494E-007	-3.21279494E-007	300.0035
78236.80499999999	0.0442441556	0.0442441556	-9.844900280000001E-008	-9.844900280000001E-008	300.0035
78236.80499999999	0.0442449984	0.0442449984	-1.72725833E-007	-1.72725833E-007	300.0035
78236.80499999999	0.0442444253	0.0442444253	1.98658318E-007	1.98658318E-007	300.0035
78196.54700000001	0.0442439668	0.0442439668	-9.844900280000001E-008	-9.844900280000001E-008	300.0036
78196.54700000001	0.0442447489	0.0442447489	5.01046577E-008	5.01046577E-008	300.0036
78196.54700000001	0.0442450927	0.0442450927	3.47211979E-007	3.47211979E-007	300.0036
78196.54700000001	0.0442432589	0.0442432589	-6.92663645E-007	-6.92663645E-007	300.0036
78196.54700000001	0.0442434612	0.0442434612	7.1859613E-007	7.1859613E-007	300.0036
78144.867	0.0442428611	0.0442428611	-1.72725833E-007	-1.72725833E-007	300.0038
78144.867	0.0442427465	0.0442427465	-5.44109984E-007	-5.44109984E-007	300.0038
78144.867	0.0442429488	0.0442429488	-3.21279494E-007	-3.21279494E-007	300.0038
78144.867	0.0442442163	0.0442442163	-6.18386814E-007	-6.18386814E-007	300.0169
78105.734	0.0442435623	0.0442435623	-2.47002663E-007	-2.47002663E-007	300.017
78105.734	0.044242969	0.044242969	5.01046577E-008	5.01046577E-008	300.017
78105.734	0.0442432724	0.0442432724	-1.72725833E-007	-1.72725833E-007	300.017
78105.734	0.0442430701	0.0442430701	-3.95556324E-007	-3.95556324E-007	300.017
78065.844	0.0442447017	0.0442447017	-8.412177050000001E-007	-8.412177050000001E-007	300.0135
78065.844	0.0442446343	0.0442446343	7.18595619E-007	7.18595619E-007	300.0135
78065.844	0.0442443848	0.0442443848	-1.36115548E-006	-1.36115548E-006	300.0135
78065.844	0.0442443107	0.0442443107	-1.7272628E-007	-1.7272628E-007	300.0135
78027.086	0.0442436567	0.0442436567	7.92872444E-007	7.92872444E-007	300.0137
78027.086	0.0442442163	0.0442442163	-2.41726304E-008	-2.41726304E-008	300.0137
78027.086	0.0442442028	0.0442442028	-8.412177050000001E-007	-8.412177050000001E-007	300.0137
78027.086	0.0442442837	0.0442442837	-5.44110405E-007	-5.44110405E-007	300.0137
77987.016	0.0442443579	0.0442443579	5.01041946E-008	5.01041946E-008	300.0142
77987.016	0.0442442163	0.0442442163	-9.89771355E-007	-9.89771355E-007	300.0142
77987.016	0.0442448231	0.0442448231	7.92872444E-007	7.92872444E-007	300.0142
77949.94500000001	0.0442455242	0.0442455242	-2.47003105E-007	-2.47003105E-007	300.0143
77949.94500000001	0.0442454568	0.0442454568	-1.7272628E-007	-1.7272628E-007	300.0143
77949.94500000001	0.0442436836	0.0442436836	-2.47003105E-007	-2.47003105E-007	300.0143
77949.94500000001	0.0442450725	0.0442450725	4.2148832E-007	4.2148832E-007	300.0143
77909.313	0.044245268	0.044245268	-4.6983358E-007	-4.6983358E-007	300.0133
77909.313	0.0442448231	0.0442448231	-6.1838723E-007	-6.1838723E-007	300.0133
77909.313	0.0442441758	0.0442441758	3.47211495E-007	3.47211495E-007	300.0133
77870.92200000001	0.0442458546	0.0442458546	-3.2127993E-007	-3.2127993E-007	300.0134
77870.92200000001	0.0442454433	0.0442454433	4.2148832E-007	4.2148832E-007	300.0134
77870.92200000001	0.0442462457	0.0442462457	-2.47003105E-007	-2.47003105E-007	300.0134
77870.92200000001	0.0442453018	0.0442453018	5.01041946E-008	5.01041946E-008	300.0134
77832.352	0.0442452478	0.0442452478	1.98657845E-007	1.98657845E-007	300.0117
77832.352	0.0442462457	0.0442462457	-4.6983358E-007	-4.6983358E-007	300.0117
77832.352	0.0442462389	0.0442462389	-3.95556755E-007	-3.95556755E-007	300.0117
77832.352	0.0442464344	0.0442464344	-1.88109325E-006	-1.88109325E-006	300.0117
77791.719	0.0442455512	0.0442455512	2.7293467E-007	2.7293467E-007	300.0119
77791.719	0.0442459692	0.0442459692	1.16425657E-006	1.16425657E-006	300.0119
77791.719	0.0442454905	0.0442454905	-2.41726304E-008	-2.41726304E-008	300.0119
77791.719	0.0442452815	0.0442452815	-3.2127993E-007	-3.2127993E-007	300.0125
77739.289	0.044247021	0.044247021	4.2148832E-007	4.2148832E-007	300.0125
77739.289	0.0442463266	0.0442463266	-6.92664055E-007	-6.92664055E-007	300.0127
77739.289	0.0442456898	0.0442456898	-6.92664055E-007	-6.92664055E-007	300.0127
77739.289	0.0442469438	0.0442469438	-2.47003105E-007	-2.47003105E-007	300.0127
77699.969	0.0442464449	0.0442464449	-6.92664055E-007	-6.92664055E-007	300.0128
77699.969	0.0442456291	0.0442456291	-9.89771355E-007	-9.89771355E-007	300.0128
77699.969	0.0442460134	0.0442460134	-3.2127993E-007	-3.2127993E-007	300.0128
77699.969	0.0442454403	0.0442454403	1.2438102E-007	1.2438102E-007	300.0149
77661.961	0.0442454808	0.0442454808	-2.47003105E-007	-2.47003105E-007	300.0151
77661.961	0.0442477798	0.0442477798	-3.95556755E-007	-3.95556755E-007	300.0151
77661.961	0.0442462898	0.0442462898	-8.412177050000001E-007	-8.412177050000001E-007	300.0151
77661.961	0.0442455212	0.0442455212	5.01041946E-008	5.01041946E-008	300.0151
77661.961	0.0442472742	0.0442472742	4.2148832E-007	4.2148832E-007	300.0151
77622.266	0.0442451976	0.0442451976	-6.1838723E-007	-6.1838723E-007	300.0152
77622.266	0.0442454066	0.0442454066	6.44318794E-007	6.44318794E-007	300.0152
77622.266	0.0442443818	0.0442443818	-9.89771355E-007	-9.89771355E-007	300.0152
77622.266	0.0442448335	0.0442448335	-3.2127993E-007	-3.2127993E-007	300.0119
77584.063	0.044238833	0.044238833	-3.95556755E-007	-3.95556755E-007	300.0121
77584.063	0.044239332	0.044239332	-3.2127993E-007	-3.2127993E-007	300.0121
77584.063	0.0442390892	0.0442390892	-1.06404818E-006	-1.06404818E-006	300.0121
77543.617	0.0442396286	0.0442396286	5.01041946E-008	5.01041946E-008	300.0122
77543.617	0.0442405051	0.0442405051	-2.41726304E-008	-2.41726304E-008	300.0122
77543.617	0.0442367902	0.0442367902	-2.47003105E-007	-2.47003105E-007	300.0122
77505.234	0.0442374846	0.0442374846	-9.1549453E-007	-9.1549453E-007	300.015
77505.234	0.0442379026	0.0442379026	-6.92664055E-007	-6.92664055E-007	300.015
77505.234	0.0442369318	0.0442369318	-1.06404818E-006	-1.06404818E-006	300.015
77505.234	0.0442375857	0.0442375857	-6.1838723E-007	-6.1838723E-007	300.015
77467.039	0.0442368239	0.0442368239	-3.2127993E-007	-3.2127993E-007	300.0152
77467.039	0.0442368306	0.0442368306	-6.92664055E-007	-6.92664055E-007	300.0152
77467.039	0.044238233	0.044238233	-1.7272628E-007	-1.7272628E-007	300.0101
77426.781	0.0442385027	0.0442385027	-5.44110405E-007	-5.44110405E-007	300.0102
77426.781	0.0442434379	0.0442434379	-4.6983358E-007	-4.6983358E-007	300.0102
77426.781	0.0442440312	0.0442440312	-9.89771355E-007	-9.89771355E-007	300.0102
77426.781	0.0442439908	0.0442439908	-6.1838723E-007	-6.1838723E-007	300.0102
77387.836	0.0442436267	0.0442436267	-3.2127993E-007	-3.2127993E-007	300.0103
77387.836	0.0442436334	0.0442436334	1.98657845E-007	1.98657845E-007	300.0103
77387.836	0.0442428109	0.0442428109	-3.95556755E-007	-3.95556755E-007	300.0116
77387.836	0.0442436604	0.0442436604	-3.2127993E-007	-3.2127993E-007	300.0116
77387.836	0.0442424401	0.0442424401	-4.6983358E-007	-4.6983358E-007	300.0116
77335.594	0.0442435188	0.0442435188	-2.41726304E-008	-2.41726304E-008	300.0118
77335.594	0.044244638	0.044244638	7.18595619E-007	7.18595619E-007	300.0118
77335.594	0.0442439503	0.0442439503	1.2438102E-007	1.2438102E-007	300.0118
77298.141	0.044243668	0.044243668	-9.844945530000001E-008	-9.844945530000001E-008	300.0119
77298.141	0.0442438905	0.0442438905	2.7293467E-007	2.7293467E-007	300.0119
77298.141	0.0442437624	0.0442437624	1.2438102E-007	1.2438102E-007	300.0107
77298.141	0.044244976	0.044244976	-2.47003105E-007	-2.47003105E-007	300.0107
77257.69500000001	0.0442445512	0.0442445512	4.2148832E-007	4.2148832E-007	300.0109
77257.69500000001	0.0442435197	0.0442435197	-1.21260146E-006	-1.21260146E-006	300.0109
77257.69500000001	0.0442442883	0.0442442883	1.98658318E-007	1.98658318E-007	300.0109
77218.75	0.0442454951	0.0442454951	-3.95556324E-007	-3.95556324E-007	300.0109
77218.75	0.0442462974	0.0442462974	-5.44109984E-007	-5.44109984E-007	300.011
77218.75	0.0442471604	0.0442471604	-3.21279494E-007	-3.21279494E-007	300.0101
77218.75	0.0442456772	0.0442456772	-8.41217305E-007	-8.41217305E-007	300.0101
77179.617	0.0442470121	0.0442470121	-9.15494135E-007	-9.15494135E-007	300.0102
77179.617	0.0442456232	0.0442456232	-6.92663645E-007	-6.92663645E-007	300.0102
77179.617	0.0442460143	0.0442460143	1.98658318E-007	1.98658318E-007	300.0102
77140.67200000001	0.0442463109	0.0442463109	-4.69833154E-007	-4.69833154E-007	300.0103
77140.67200000001	0.0442467087	0.0442467087	-9.89770966E-007	-9.89770966E-007	300.0103
77140.67200000001	0.0442456772	0.0442456772	4.21488809E-007	4.21488809E-007	300.0103
77140.67200000001	0.0442461289	0.0442461289	2.72935148E-007	2.72935148E-007	300.0103
77100.414	0.0442460345	0.0442460345	-6.18386814E-007	-6.18386814E-007	300.0105
77100.414	0.0442467492	0.0442467492	-1.21260146E-006	-1.21260146E-006	300.0105
77100.414	0.0442454345	0.0442454345	6.443193E-007	6.443193E-007	300.0105
77062.023	0.0442481178	0.0442481178	-3.21279494E-007	-3.21279494E-007	300.0107
77062.023	0.0442469245	0.0442469245	-2.41721725E-008	-2.41721725E-008	300.0092
77062.023	0.0442446119	0.0442446119	-3.21279494E-007	-3.21279494E-007	300.0092
77062.023	0.044246284	0.044246284	4.21488809E-007	4.21488809E-007	300.0092
77023.641	0.044247066	0.044247066	-8.41217305E-007	-8.41217305E-007	300.0093
77023.641	0.0442474166	0.0442474166	-9.844900280000001E-008	-9.844900280000001E-008	300.0093
77023.641	0.0442460547	0.0442460547	2.72935148E-007	2.72935148E-007	300.0093
77023.641	0.0442465941	0.0442465941	1.24381488E-007	1.24381488E-007	300.0093
76983.19500000001	0.0442465739	0.0442465739	-2.41721725E-008	-2.41721725E-008	300.0095
76983.19500000001	0.0442461626	0.0442461626	-1.72725833E-007	-1.72725833E-007	300.0077
76983.19500000001	0.0442467829	0.0442467829	-3.95556324E-007	-3.95556324E-007	300.0077
76983.19500000001	0.0442469851	0.0442469851	3.47211979E-007	3.47211979E-007	300.0077
76983.19500000001	0.0442465739	0.0442465739	-1.0640478E-006	-1.0640478E-006	300.0077
76931.141	0.0442469379	0.0442469379	6.443193E-007	6.443193E-007	300.0079
76931.141	0.0442465199	0.0442465199	-1.0640478E-006	-1.0640478E-006	300.0079
76931.141	0.0442467761	0.0442467761	-5.44109984E-007	-5.44109984E-007	300.0079
76931.141	0.0442464458	0.0442464458	-1.13832463E-006	-1.13832463E-006	300.0079
76892.57000000001	0.0442468166	0.0442468166	-9.89770966E-007	-9.89770966E-007	300.0095
76892.57000000001	0.0442480482	0.0442480482	-6.92663645E-007	-6.92663645E-007	300.0095
76892.57000000001	0.0442479741	0.0442479741	-8.41217305E-007	-8.41217305E-007	300.0095
76892.57000000001	0.0442477246	0.0442477246	-6.92663645E-007	-6.92663645E-007	300.0095
76852.867	0.0442467874	0.0442467874	-9.15494135E-007	-9.15494135E-007	300.0096
76852.867	0.0442471313	0.0442471313	1.16425711E-006	1.16425711E-006	300.0096
76852.867	0.044248419	0.044248419	2.72935148E-007	2.72935148E-007	300.0096
76815.42200000001	0.0442478999	0.0442478999	-3.21279494E-007	-3.21279494E-007	300.0098
76815.42200000001	0.0442483044	0.0442483044	-2.47002663E-007	-2.47002663E-007	300.0085
76815.42200000001	0.0442464503	0.0442464503	-9.15494135E-007	-9.15494135E-007	300.0085
76815.42200000001	0.0442476504	0.0442476504	-3.95556324E-007	-3.95556324E-007	300.0085
76775.352	0.044247846	0.044247846	4.21488809E-007	4.21488809E-007	300.0087
76775.352	0.0442473875	0.0442473875	-2.41721725E-008	-2.41721725E-008	300.0087
76775.352	0.044246747	0.044246747	8.6714979E-007	8.6714979E-007	300.0087
76735.656	0.0442465919	0.0442465919	-6.18386814E-007	-6.18386814E-007	300.0089
76735.656	0.0442444479	0.0442444479	-6.92663645E-007	-6.92663645E-007	300.0089
76735.656	0.044244994	0.044244994	-2.41721725E-008	-2.41721725E-008	300.0089
76735.656	0.0442469155	0.0442469155	-3.21279494E-007	-3.21279494E-007	300.0089
76697.086	0.0442450817	0.0442450817	-1.72725833E-007	-1.72725833E-007	300.009
76697.086	0.0442463762	0.0442463762	-8.41217305E-007	-8.41217305E-007	300.009
76697.086	0.0442479875	0.0442479875	-3.95556324E-007	-3.95556324E-007	300.009
76697.086	0.0442474414	0.0442474414	-1.72725833E-007	-1.72725833E-007	300.009
76657.758	0.0442478123	0.0442478123	-9.844900280000001E-008	-9.844900280000001E-008	300.0091
76657.758	0.0442478729	0.0442478729	1.98658318E-007	1.98658318E-007	300.0079
76657.758	0.0442473538	0.0442473538	2.72935148E-007	2.72935148E-007	300.0079
76657.758	0.044247819	0.044247819	-6.18386814E-007	-6.18386814E-007	300.0079
76618.813	0.0442479336	0.0442479336	4.21488809E-007	4.21488809E-007	300.0081
76618.813	0.0442475291	0.0442475291	1.98658318E-007	1.98658318E-007	300.0081
76618.813	0.0442473605	0.0442473605	-9.89770966E-007	-9.89770966E-007	300.0081
76618.813	0.0442472661	0.0442472661	-1.58398561E-006	-1.58398561E-006	300.0081
76581.367	0.0442465919	0.0442465919	3.47211979E-007	3.47211979E-007	300.0068
76581.367	0.0442445019	0.0442445019	-4.69833154E-007	-4.69833154E-007	300.0068
76581.367	0.0442444412	0.0442444412	-2.41721725E-008	-2.41721725E-008	300.0068
76581.367	0.0442452233	0.0442452233	-4.69833154E-007	-4.69833154E-007	300.0068
76581.367	0.0442458436	0.0442458436	-2.47002663E-007	-2.47002663E-007	300.0068
76527.633	0.0442442726	0.0442442726	-9.15494135E-007	-9.15494135E-007	300.007
76527.633	0.0442452907	0.0442452907	1.24381488E-007	1.24381488E-007	300.007
76527.633	0.0442445019	0.0442445019	-9.89770966E-007	-9.89770966E-007	300.0075
76489.05499999999	0.0442459986	0.0442459986	-2.47002663E-007	-2.47002663E-007	300.0077
76489.05499999999	0.0442457896	0.0442457896	-1.43543195E-006	-1.43543195E-006	300.0077
76489.05499999999	0.0442447716	0.0442447716	-2.41721725E-008	-2.41721725E-008	300.0077
76489.05499999999	0.0442444039	0.0442444039	-8.41217305E-007	-8.41217305E-007	300.0077
76449.54700000001	0.0442455433	0.0442455433	1.98658318E-007	1.98658318E-007	300.0078
76449.54700000001	0.0442455703	0.0442455703	-9.89770966E-007	-9.89770966E-007	300.0078
76449.54700000001	0.0442448691	0.0442448691	-9.15497247E-007	-9.15497247E-007	300.0066
76410.414	0.0442445522	0.0442445522	1.24377796E-007	1.24377796E-007	300.0068
76410.414	0.0442449028	0.0442449028	-4.69836514E-007	-4.69836514E-007	300.0068
76410.414	0.0442444309	0.0442444309	-9.15497247E-007	-9.15497247E-007	300.0068
76410.414	0.0442447882	0.0442447882	-4.69836514E-007	-4.69836514E-007	300.0068
76410.414	0.0442452871	0.0442452871	4.9576174E-007	4.9576174E-007	300.0068
