H (Oe)	V1(NONE) (V)	V2(6-11) (V)	V3(NONE) (V)	I(1-16) (A)	T (K)
78664.469	0.0191717404	0.0191717404	9.899999999999999E+037	9.899999999999999E+037	299.9996
78624.95299999999	0.0191724348	0.0191724348	9.899999999999999E+037	9.899999999999999E+037	299.9998
78624.95299999999	0.0191714977	0.0191714977	9.899999999999999E+037	9.899999999999999E+037	299.9998
78624.95299999999	0.0191719561	0.0191719561	9.899999999999999E+037	9.899999999999999E+037	299.9998
78624.95299999999	0.0191720573	0.0191720573	9.899999999999999E+037	9.899999999999999E+037	299.9998
78624.95299999999	0.0191729	0.0191729	9.899999999999999E+037	9.899999999999999E+037	299.9998
78585.82799999999	0.0191720505	0.0191720505	9.899999999999999E+037	9.899999999999999E+037	299.9999
78585.82799999999	0.0191717269	0.0191717269	9.899999999999999E+037	9.899999999999999E+037	299.9999
78585.82799999999	0.0191716865	0.0191716865	9.899999999999999E+037	9.899999999999999E+037	299.9999
78585.82799999999	0.0191720775	0.0191720775	9.899999999999999E+037	9.899999999999999E+037	300.0017
78585.82799999999	0.0191711943	0.0191711943	9.899999999999999E+037	9.899999999999999E+037	300.0017
78585.82799999999	0.019172536	0.019172536	9.899999999999999E+037	9.899999999999999E+037	300.0017
78533.20299999999	0.0191721449	0.0191721449	9.899999999999999E+037	9.899999999999999E+037	300.0019
78533.20299999999	0.0191717674	0.0191717674	9.899999999999999E+037	9.899999999999999E+037	300.0019
78533.20299999999	0.0191719696	0.0191719696	9.899999999999999E+037	9.899999999999999E+037	300.0019
78533.20299999999	0.0191710392	0.0191710392	9.899999999999999E+037	9.899999999999999E+037	300.0019
78533.20299999999	0.0191721449	0.0191721449	9.899999999999999E+037	9.899999999999999E+037	300.0019
78493.891	0.0191722258	0.0191722258	9.899999999999999E+037	9.899999999999999E+037	300.002
78493.891	0.0191715988	0.0191715988	9.899999999999999E+037	9.899999999999999E+037	300.0018
78493.891	0.0191720168	0.0191720168	9.899999999999999E+037	9.899999999999999E+037	300.0018
78493.891	0.0191723876	0.0191723876	9.899999999999999E+037	9.899999999999999E+037	300.0018
78455.125	0.0191713493	0.0191713493	9.899999999999999E+037	9.899999999999999E+037	300.002
78455.125	0.0191723944	0.0191723944	9.899999999999999E+037	9.899999999999999E+037	300.002
78455.125	0.0191712887	0.0191712887	9.899999999999999E+037	9.899999999999999E+037	300.002
78455.125	0.0191720303	0.0191720303	9.899999999999999E+037	9.899999999999999E+037	300.002
78455.125	0.0191714707	0.0191714707	9.899999999999999E+037	9.899999999999999E+037	300.002
78416.55499999999	0.0191724483	0.0191724483	9.899999999999999E+037	9.899999999999999E+037	300.0021
78416.55499999999	0.019171255	0.019171255	9.899999999999999E+037	9.899999999999999E+037	300.003
78416.55499999999	0.0191716999	0.0191716999	9.899999999999999E+037	9.899999999999999E+037	300.003
78416.55499999999	0.0191711673	0.0191711673	9.899999999999999E+037	9.899999999999999E+037	300.003
78375.54700000001	0.0191712415	0.0191712415	9.899999999999999E+037	9.899999999999999E+037	300.0031
78375.54700000001	0.0191718887	0.0191718887	9.899999999999999E+037	9.899999999999999E+037	300.0031
78375.54700000001	0.0191717606	0.0191717606	9.899999999999999E+037	9.899999999999999E+037	300.0031
78375.54700000001	0.0191722041	0.0191722041	9.899999999999999E+037	9.899999999999999E+037	300.0031
78338.289	0.0191719614	0.0191719614	9.899999999999999E+037	9.899999999999999E+037	300.0032
78338.289	0.0191723727	0.0191723727	9.899999999999999E+037	9.899999999999999E+037	300.0014
78338.289	0.0191722243	0.0191722243	9.899999999999999E+037	9.899999999999999E+037	300.0014
78338.289	0.0191713479	0.0191713479	9.899999999999999E+037	9.899999999999999E+037	300.0014
78298.398	0.0191729929	0.0191729929	9.899999999999999E+037	9.899999999999999E+037	300.0016
78298.398	0.01917184	0.01917184	9.899999999999999E+037	9.899999999999999E+037	300.0016
78298.398	0.0191722176	0.0191722176	9.899999999999999E+037	9.899999999999999E+037	300.0016
78298.398	0.0191720356	0.0191720356	9.899999999999999E+037	9.899999999999999E+037	300.0016
78258.70299999999	0.0191725075	0.0191725075	9.899999999999999E+037	9.899999999999999E+037	300.0017
78258.70299999999	0.0191732626	0.0191732626	9.899999999999999E+037	9.899999999999999E+037	300.0017
78258.70299999999	0.0191724401	0.0191724401	9.899999999999999E+037	9.899999999999999E+037	300.0012
78258.70299999999	0.0191727974	0.0191727974	9.899999999999999E+037	9.899999999999999E+037	300.0012
78258.70299999999	0.0191726558	0.0191726558	9.899999999999999E+037	9.899999999999999E+037	300.0012
78219.383	0.0191711523	0.0191711523	9.899999999999999E+037	9.899999999999999E+037	300.0013
78219.383	0.0191715973	0.0191715973	9.899999999999999E+037	9.899999999999999E+037	300.0013
78219.383	0.0191713816	0.0191713816	9.899999999999999E+037	9.899999999999999E+037	300.0013
78219.383	0.0191720558	0.0191720558	9.899999999999999E+037	9.899999999999999E+037	300.0013
78219.383	0.0191713883	0.0191713883	9.899999999999999E+037	9.899999999999999E+037	300.0013
78179.688	0.0191719209	0.0191719209	9.899999999999999E+037	9.899999999999999E+037	300.0014
78179.688	0.0191717928	0.0191717928	9.899999999999999E+037	9.899999999999999E+037	300
78179.688	0.0191723794	0.0191723794	9.899999999999999E+037	9.899999999999999E+037	300
78179.688	0.0191713748	0.0191713748	9.899999999999999E+037	9.899999999999999E+037	300
78179.688	0.0191721502	0.0191721502	9.899999999999999E+037	9.899999999999999E+037	300
78179.688	0.019172521	0.019172521	9.899999999999999E+037	9.899999999999999E+037	300
78126.69500000001	0.0191719209	0.0191719209	9.899999999999999E+037	9.899999999999999E+037	300.0001
78126.69500000001	0.0191716647	0.0191716647	9.899999999999999E+037	9.899999999999999E+037	300.0001
78126.69500000001	0.0191713074	0.0191713074	9.899999999999999E+037	9.899999999999999E+037	300.0001
78126.69500000001	0.019171213	0.019171213	9.899999999999999E+037	9.899999999999999E+037	300.0001
78089.625	0.0191713546	0.0191713546	9.899999999999999E+037	9.899999999999999E+037	300.0006
78089.625	0.0191720895	0.0191720895	9.899999999999999E+037	9.899999999999999E+037	300.0006
78089.625	0.0191716041	0.0191716041	9.899999999999999E+037	9.899999999999999E+037	300.0006
78089.625	0.0191716782	0.0191716782	9.899999999999999E+037	9.899999999999999E+037	300.0006
78048.42999999999	0.0191714085	0.0191714085	9.899999999999999E+037	9.899999999999999E+037	300.0007
78048.42999999999	0.0191720828	0.0191720828	9.899999999999999E+037	9.899999999999999E+037	300.0007
78048.42999999999	0.0191718805	0.0191718805	9.899999999999999E+037	9.899999999999999E+037	300.0007
78048.42999999999	0.0191721637	0.0191721637	9.899999999999999E+037	9.899999999999999E+037	300.0007
78010.789	0.0191709838	0.0191709838	9.899999999999999E+037	9.899999999999999E+037	300.0015
78010.789	0.0191719412	0.0191719412	9.899999999999999E+037	9.899999999999999E+037	300.0015
78010.789	0.0191718468	0.0191718468	9.899999999999999E+037	9.899999999999999E+037	300.0015
78010.789	0.0191717861	0.0191717861	9.899999999999999E+037	9.899999999999999E+037	300.0015
77971.102	0.0191722783	0.0191722783	9.899999999999999E+037	9.899999999999999E+037	300.0016
77971.102	0.0191722918	0.0191722918	9.899999999999999E+037	9.899999999999999E+037	300.0016
77971.102	0.0191722243	0.0191722243	9.899999999999999E+037	9.899999999999999E+037	300.0016
77971.102	0.0191714018	0.0191714018	9.899999999999999E+037	9.899999999999999E+037	300.0016
77932.523	0.0191717187	0.0191717187	9.899999999999999E+037	9.899999999999999E+037	300.0018
77932.523	0.0191716378	0.0191716378	9.899999999999999E+037	9.899999999999999E+037	300.0006
77932.523	0.0191717533	0.0191717533	9.899999999999999E+037	9.899999999999999E+037	300.0006
77932.523	0.0191726095	0.0191726095	9.899999999999999E+037	9.899999999999999E+037	300.0006
77893.016	0.0191721443	0.0191721443	9.899999999999999E+037	9.899999999999999E+037	300.0007
77893.016	0.0191727578	0.0191727578	9.899999999999999E+037	9.899999999999999E+037	300.0007
77893.016	0.019171369	0.019171369	9.899999999999999E+037	9.899999999999999E+037	300.0007
77893.016	0.0191719353	0.0191719353	9.899999999999999E+037	9.899999999999999E+037	300.0007
77893.016	0.0191714566	0.0191714566	9.899999999999999E+037	9.899999999999999E+037	300.0007
77853.508	0.0191721106	0.0191721106	9.899999999999999E+037	9.899999999999999E+037	300.0005
77853.508	0.0191717937	0.0191717937	9.899999999999999E+037	9.899999999999999E+037	300.0005
77853.508	0.0191723129	0.0191723129	9.899999999999999E+037	9.899999999999999E+037	300.0005
77853.508	0.0191718409	0.0191718409	9.899999999999999E+037	9.899999999999999E+037	300.0005
77814.75	0.0191712476	0.0191712476	9.899999999999999E+037	9.899999999999999E+037	300.0007
77814.75	0.0191719218	0.0191719218	9.899999999999999E+037	9.899999999999999E+037	300.0007
77814.75	0.0191723196	0.0191723196	9.899999999999999E+037	9.899999999999999E+037	300.0007
77814.75	0.0191710521	0.0191710521	9.899999999999999E+037	9.899999999999999E+037	300.0007
77814.75	0.0191722859	0.0191722859	9.899999999999999E+037	9.899999999999999E+037	300.0007
77774.492	0.0191720567	0.0191720567	9.899999999999999E+037	9.899999999999999E+037	300.0027
77774.492	0.0191708835	0.0191708835	9.899999999999999E+037	9.899999999999999E+037	300.0027
77774.492	0.0191724275	0.0191724275	9.899999999999999E+037	9.899999999999999E+037	300.0027
77774.492	0.0191712813	0.0191712813	9.899999999999999E+037	9.899999999999999E+037	300.0027
77774.492	0.0191721578	0.0191721578	9.899999999999999E+037	9.899999999999999E+037	300.0027
77774.492	0.0191720634	0.0191720634	9.899999999999999E+037	9.899999999999999E+037	300.0027
77721.5	0.0191714296	0.0191714296	9.899999999999999E+037	9.899999999999999E+037	300.0029
77721.5	0.0191713892	0.0191713892	9.899999999999999E+037	9.899999999999999E+037	300.0029
77721.5	0.0191716858	0.0191716858	9.899999999999999E+037	9.899999999999999E+037	300.0029
