H (Oe)	V1(NONE) (V)	V2(6-11) (V)	V3(NONE) (V)	I(1-16) (A)	T (K)
79208.234	0.0191397172	0.0191397172	6.44503742E-007	6.44503742E-007	300.0012
79208.234	0.0191388744	0.0191388744	-3.95398779E-007	-3.95398779E-007	300.0012
79166.477	0.019138153	0.019138153	-2.46841276E-007	-2.46841276E-007	300.0026
79166.477	0.0191402094	0.0191402094	1.24552482E-007	1.24552482E-007	300.0026
79166.477	0.0191385373	0.0191385373	1.24552482E-007	1.24552482E-007	300.0026
79127.719	0.0191391037	0.0191391037	3.47388736E-007	3.47388736E-007	300.0028
79127.719	0.0191396228	0.0191396228	-5.43956282E-007	-5.43956282E-007	300.0028
79127.719	0.0191393127	0.0191393127	-6.18235034E-007	-6.18235034E-007	300.0028
79127.719	0.0191399127	0.0191399127	-7.66792537E-007	-7.66792537E-007	300.0028
79127.719	0.019138652	0.019138652	-1.13818629E-006	-1.13818629E-006	300.0028
79087.273	0.0191395621	0.0191395621	-6.92513785E-007	-6.92513785E-007	300.0044
79087.273	0.0191391576	0.0191391576	-6.18235034E-007	-6.18235034E-007	300.0044
79087.273	0.0191387935	0.0191387935	3.47388736E-007	3.47388736E-007	300.0044
79046.641	0.0191391913	0.0191391913	1.24552482E-007	1.24552482E-007	300.0045
79046.641	0.0191391644	0.0191391644	1.23873375E-006	1.23873375E-006	300.0045
79046.641	0.0191392183	0.0191392183	9.416187480000001E-007	9.416187480000001E-007	300.0045
79007.313	0.0191395217	0.0191395217	-6.18235034E-007	-6.18235034E-007	300.002
79007.313	0.0191395082	0.0191395082	4.21667488E-007	4.21667488E-007	300.002
79007.313	0.0191398588	0.0191398588	-1.72562525E-007	-1.72562525E-007	300.002
79007.313	0.0191386452	0.0191386452	-1.50958005E-006	-1.50958005E-006	300.002
79007.313	0.0191393868	0.0191393868	1.98831233E-007	1.98831233E-007	300.002
79007.313	0.0191390241	0.0191390241	-7.66792537E-007	-7.66792537E-007	300.002
78955.07799999999	0.0191394017	0.0191394017	5.70224991E-007	5.70224991E-007	300.0022
78955.07799999999	0.0191396781	0.0191396781	-2.46841276E-007	-2.46841276E-007	300.0022
78955.07799999999	0.0191392534	0.0191392534	1.24552482E-007	1.24552482E-007	300.0004
78915.57000000001	0.0191391725	0.0191391725	1.24552482E-007	1.24552482E-007	300.0005
78915.57000000001	0.0191397118	0.0191397118	-9.828377300000001E-008	-9.828377300000001E-008	300.0005
78915.57000000001	0.0191391522	0.0191391522	5.70224991E-007	5.70224991E-007	300.0005
78915.57000000001	0.0191388623	0.0191388623	-3.21120028E-007	-3.21120028E-007	300.0005
78875.5	0.0191394084	0.0191394084	-9.828377300000001E-008	-9.828377300000001E-008	300.0007
78875.5	0.0191392062	0.0191392062	-9.828377300000001E-008	-9.828377300000001E-008	300.0007
78875.5	0.0191386263	0.0191386263	-2.40050215E-008	-2.40050215E-008	300.0007
78875.5	0.0191384848	0.0191384848	6.44503742E-007	6.44503742E-007	300.0016
78837.484	0.0191405411	0.0191405411	6.44503742E-007	6.44503742E-007	300.0017
78837.484	0.0191392466	0.0191392466	-3.95398779E-007	-3.95398779E-007	300.0017
78837.484	0.0191386803	0.0191386803	1.98831411E-007	1.98831411E-007	300.0017
78837.484	0.0191394489	0.0191394489	5.70225178E-007	5.70225178E-007	300.0017
78797.414	0.0191393275	0.0191393275	-9.828360310000001E-008	-9.828360310000001E-008	300.0019
78797.414	0.0191390174	0.0191390174	4.21667671E-007	4.21667671E-007	300.0019
78797.414	0.0191381072	0.0191381072	5.02739039E-008	5.02739039E-008	300.0004
78757.719	0.0191386466	0.0191386466	2.73110164E-007	2.73110164E-007	300.0005
78757.719	0.0191390713	0.0191390713	-2.4684111E-007	-2.4684111E-007	300.0005
78757.719	0.0191388556	0.0191388556	-1.65813743E-006	-1.65813743E-006	300.0005
78757.719	0.019139105	0.019139105	-8.41071138E-007	-8.41071138E-007	300.0005
78718.586	0.0191390848	0.0191390848	3.47388918E-007	3.47388918E-007	300.0007
78718.586	0.0191394489	0.0191394489	-9.828360310000001E-008	-9.828360310000001E-008	300.0007
78718.586	0.0191389837	0.0191389837	-2.4684111E-007	-2.4684111E-007	300.0052
78678.70299999999	0.0191399748	0.0191399748	-2.4684111E-007	-2.4684111E-007	300.0053
78678.70299999999	0.0191393815	0.0191393815	1.0158977E-006	1.0158977E-006	300.0053
78678.70299999999	0.019140022	0.019140022	-3.95398617E-007	-3.95398617E-007	300.0053
78678.70299999999	0.0191396242	0.0191396242	-3.21119864E-007	-3.21119864E-007	300.0053
78640.5	0.0191394961	0.0191394961	-2.4684111E-007	-2.4684111E-007	300.0055
78640.5	0.0191393208	0.0191393208	2.73110164E-007	2.73110164E-007	300.0055
78640.5	0.0191395702	0.0191395702	7.93061439E-007	7.93061439E-007	300.0055
78640.5	0.0191400085	0.0191400085	-5.43956124E-007	-5.43956124E-007	300.0024
78599.5	0.019139132	0.019139132	2.73110164E-007	2.73110164E-007	300.0026
78599.5	0.019138741	0.019138741	-1.72562357E-007	-1.72562357E-007	300.0026
78599.5	0.0191387747	0.0191387747	5.02739039E-008	5.02739039E-008	300.0026
78599.5	0.019139105	0.019139105	2.73110164E-007	2.73110164E-007	300.0026
78599.5	0.0191390511	0.0191390511	-8.41071138E-007	-8.41071138E-007	300.0026
78548	0.0191388893	0.0191388893	-8.41071138E-007	-8.41071138E-007	300.0028
78548	0.0191392915	0.0191392915	-3.95398617E-007	-3.95398617E-007	300.0013
78548	0.0191392915	0.0191392915	-6.92513631E-007	-6.92513631E-007	300.0013
78548	0.0191391903	0.0191391903	5.70225178E-007	5.70225178E-007	300.0013
78507.92999999999	0.0191402084	0.0191402084	4.959464250000001E-007	4.959464250000001E-007	300.0015
78507.92999999999	0.0191391094	0.0191391094	6.44503932E-007	6.44503932E-007	300.0015
78507.92999999999	0.0191389341	0.0191389341	-5.43956124E-007	-5.43956124E-007	300.0015
78468.42200000001	0.01913946	0.01913946	-2.4684111E-007	-2.4684111E-007	300.0016
78468.42200000001	0.0191387925	0.0191387925	-6.92513631E-007	-6.92513631E-007	300.0016
78468.42200000001	0.0191394061	0.0191394061	4.959464250000001E-007	4.959464250000001E-007	300.0028
78468.42200000001	0.0191402219	0.0191402219	-1.0639074E-006	-1.0639074E-006	300.0028
78430.414	0.019139723	0.019139723	1.98831411E-007	1.98831411E-007	300.0029
78430.414	0.0191380105	0.0191380105	-2.40048496E-008	-2.40048496E-008	300.0029
78430.414	0.0191397567	0.0191397567	-9.828360310000001E-008	-9.828360310000001E-008	300.0029
78430.414	0.0191385903	0.0191385903	-9.82840557E-008	-9.82840557E-008	300.0029
78390.156	0.0191397769	0.0191397769	4.21667182E-007	4.21667182E-007	300.0031
78390.156	0.0191391836	0.0191391836	-3.95399049E-007	-3.95399049E-007	300.0013
78390.156	0.0191397634	0.0191397634	-1.21246528E-006	-1.21246528E-006	300.0013
78390.156	0.0191394802	0.0191394802	6.44503427E-007	6.44503427E-007	300.0013
78352.148	0.0191396218	0.0191396218	1.98830937E-007	1.98830937E-007	300.0014
78352.148	0.0191433974	0.0191433974	4.21667182E-007	4.21667182E-007	300.0014
78352.148	0.0191418332	0.0191418332	-6.925140420000001E-007	-6.925140420000001E-007	300.0014
78312.07799999999	0.0191405118	0.0191405118	-5.43956545E-007	-5.43956545E-007	300.0016
78312.07799999999	0.019139723	0.019139723	-6.18235293E-007	-6.18235293E-007	300.0016
78312.07799999999	0.0191397836	0.0191397836	4.21667182E-007	4.21667182E-007	300.0019
78312.07799999999	0.0191389004	0.0191389004	-9.15350286E-007	-9.15350286E-007	300.0019
78272.19500000001	0.0191393926	0.0191393926	-3.95399049E-007	-3.95399049E-007	300.002
78272.19500000001	0.0191398511	0.0191398511	-1.43530152E-006	-1.43530152E-006	300.002
78272.19500000001	0.0191386914	0.0191386914	1.24552189E-007	1.24552189E-007	300.002
78234.742	0.019139433	0.019139433	8.67339671E-007	8.67339671E-007	300.0022
78234.742	0.0191402421	0.0191402421	-2.46841552E-007	-2.46841552E-007	300.0013
78234.742	0.0191388667	0.0191388667	-1.72562804E-007	-1.72562804E-007	300.0013
78234.742	0.0191403904	0.0191403904	-3.211203E-007	-3.211203E-007	300.0013
78194.109	0.0191376262	0.0191376262	-6.18235293E-007	-6.18235293E-007	300.0014
78194.109	0.0191390487	0.0191390487	5.02734408E-008	5.02734408E-008	300.0014
78194.109	0.0191384622	0.0191384622	-6.18235293E-007	-6.18235293E-007	300.0014
78194.109	0.0191403904	0.0191403904	-3.95399049E-007	-3.95399049E-007	300.0014
78194.109	0.0191394061	0.0191394061	1.98830937E-007	1.98830937E-007	300.0014
78142.05499999999	0.0191391094	0.0191391094	-8.41071538E-007	-8.41071538E-007	300.0013
78142.05499999999	0.0191381251	0.0191381251	1.24552189E-007	1.24552189E-007	300.0013
78142.05499999999	0.0191383008	0.0191383008	-3.211203E-007	-3.211203E-007	300.0013
78102.92200000001	0.0191403504	0.0191403504	5.02734408E-008	5.02734408E-008	300.0014
78102.92200000001	0.0191403841	0.0191403841	-4.69677797E-007	-4.69677797E-007	300.0014
78102.92200000001	0.0191388469	0.0191388469	-1.21246528E-006	-1.21246528E-006	300.0014
78102.92200000001	0.0191384221	0.0191384221	7.93060923E-007	7.93060923E-007	300.0014
78102.92200000001	0.0191389413	0.0191389413	-4.69677797E-007	-4.69677797E-007	300.0014
78063.977	0.0191380378	0.0191380378	7.93060923E-007	7.93060923E-007	300.0001
78063.977	0.0191389548	0.0191389548	2.73109685E-007	2.73109685E-007	300.0001
78063.977	0.0191382671	0.0191382671	-2.46841552E-007	-2.46841552E-007	300.0001
78063.977	0.019136022	0.019136022	1.98830937E-007	1.98830937E-007	300.0001
78023.531	0.0191415168	0.0191415168	-4.69677797E-007	-4.69677797E-007	300.0003
78023.531	0.0191411122	0.0191411122	-1.72562804E-007	-1.72562804E-007	300.0003
78023.531	0.0191400065	0.0191400065	5.02686897E-008	5.02686897E-008	300.0003
77985.336	0.019135577	0.019135577	-1.06391172E-006	-1.06391172E-006	300.0028
77985.336	0.0191382738	0.0191382738	-3.95403476E-007	-3.95403476E-007	300.0028
77985.336	0.0191392042	0.0191392042	7.93055632E-007	7.93055632E-007	300.0028
77946.19500000001	0.0191378828	0.0191378828	-7.66796947E-007	-7.66796947E-007	300.003
77946.19500000001	0.0191383075	0.0191383075	-3.95403476E-007	-3.95403476E-007	300.003
77946.19500000001	0.0191389008	0.0191389008	-8.41075641E-007	-8.41075641E-007	300.003
77946.19500000001	0.0191394065	0.0191394065	5.02686897E-008	5.02686897E-008	300.003
77906.313	0.0191388604	0.0191388604	7.93055632E-007	7.93055632E-007	300.0019
77906.313	0.0191388941	0.0191388941	-3.21124782E-007	-3.21124782E-007	300.0019
77906.313	0.0191378288	0.0191378288	1.98826078E-007	1.98826078E-007	300.0019
77906.313	0.0191392514	0.0191392514	-1.72567393E-007	-1.72567393E-007	300.0019
77868.117	0.0191396694	0.0191396694	-7.66796947E-007	-7.66796947E-007	300.002
77868.117	0.0191390492	0.0191390492	8.673343260000001E-007	8.673343260000001E-007	300.002
77868.117	0.0191392919	0.0191392919	-5.43960864E-007	-5.43960864E-007	300.002
77868.117	0.019138557	0.019138557	-8.41075641E-007	-8.41075641E-007	300.002
77828.79700000001	0.0191388873	0.0191388873	7.93055632E-007	7.93055632E-007	300.0019
77828.79700000001	0.0191395076	0.0191395076	-6.92518253E-007	-6.92518253E-007	300.0019
77828.79700000001	0.0191396492	0.0191396492	5.02686897E-008	5.02686897E-008	300.0019
77828.79700000001	0.0191384963	0.0191384963	4.95940855E-007	4.95940855E-007	300.0019
77789.844	0.0191382468	0.0191382468	-8.41075641E-007	-8.41075641E-007	300.002
77789.844	0.0191384963	0.0191384963	8.673343260000001E-007	8.673343260000001E-007	300.002
77789.844	0.0191386783	0.0191386783	-1.72567393E-007	-1.72567393E-007	300.002
77789.844	0.0191392649	0.0191392649	1.98826078E-007	1.98826078E-007	300.002
77789.844	0.0191387458	0.0191387458	-8.41075641E-007	-8.41075641E-007	300.0011
77737.04700000001	0.0191387727	0.0191387727	-4.6968217E-007	-4.6968217E-007	300.0013
77737.04700000001	0.0191387727	0.0191387727	-4.6968217E-007	-4.6968217E-007	300.0013
77737.04700000001	0.0191401009	0.0191401009	-1.72567393E-007	-1.72567393E-007	300.0013
77737.04700000001	0.0191396627	0.0191396627	-9.15354335E-007	-9.15354335E-007	300.0013
77698.094	0.0191392245	0.0191392245	-3.95403476E-007	-3.95403476E-007	300.0015
77698.094	0.0191391475	0.0191391475	4.95940855E-007	4.95940855E-007	300.0015
77698.094	0.0191386688	0.0191386688	-3.21124782E-007	-3.21124782E-007	300.0015
77698.094	0.0191393835	0.0191393835	5.70219549E-007	5.70219549E-007	300.0015
77659.148	0.0191389318	0.0191389318	-3.21124782E-007	-3.21124782E-007	300.0016
77659.148	0.0191377924	0.0191377924	7.93055632E-007	7.93055632E-007	300.0016
77659.148	0.0191395993	0.0191395993	-1.72567393E-007	-1.72567393E-007	300.0016
77659.148	0.0191384463	0.0191384463	-4.6968217E-007	-4.6968217E-007	300.0016
77620.57799999999	0.0191392082	0.0191392082	3.47383467E-007	3.47383467E-007	300.0018
77620.57799999999	0.0191377249	0.0191377249	-9.82886988E-008	-9.82886988E-008	300.0018
77620.57799999999	0.0191385407	0.0191385407	7.93055632E-007	7.93055632E-007	300.0018
77620.57799999999	0.0191383722	0.0191383722	-5.43960864E-007	-5.43960864E-007	300.0036
77580.883	0.0191387295	0.0191387295	9.41614271E-007	9.41614271E-007	300.0037
77580.883	0.0191387026	0.0191387026	4.9594203E-007	4.9594203E-007	300.0037
77580.883	0.0191395251	0.0191395251	1.98827203E-007	1.98827203E-007	300.0037
77580.883	0.0191391475	0.0191391475	-3.95402451E-007	-3.95402451E-007	300.0037
77541.55499999999	0.0191392487	0.0191392487	-4.69681157E-007	-4.69681157E-007	300.0038
77541.55499999999	0.0191393093	0.0191393093	-5.43959864E-007	-5.43959864E-007	300.0038
77541.55499999999	0.0191383857	0.0191383857	-8.41074691E-007	-8.41074691E-007	300.0038
77541.55499999999	0.019138089	0.019138089	-9.82876237E-008	-9.82876237E-008	300.0014
77502.609	0.0191394644	0.0191394644	2.7310591E-007	2.7310591E-007	300.0016
77502.609	0.0191398757	0.0191398757	5.02697898E-008	5.02697898E-008	300.0016
77502.609	0.0191387902	0.0191387902	1.01589298E-006	1.01589298E-006	300.0016
77502.609	0.019138325	0.019138325	-6.18238571E-007	-6.18238571E-007	300.0016
77464.789	0.0191368687	0.0191368687	5.02697898E-008	5.02697898E-008	300.0018
77464.789	0.0191392554	0.0191392554	-4.69681157E-007	-4.69681157E-007	300.0018
77464.789	0.0191383115	0.0191383115	-8.41074691E-007	-8.41074691E-007	300.003
77424.719	0.0191390262	0.0191390262	1.98827203E-007	1.98827203E-007	300.0031
77424.719	0.0191386891	0.0191386891	-4.69681157E-007	-4.69681157E-007	300.0031
77424.719	0.019139161	0.019139161	-5.43959864E-007	-5.43959864E-007	300.0031
77424.719	0.0191388239	0.0191388239	8.67335564E-007	8.67335564E-007	300.0031
77385.211	0.0191385205	0.0191385205	6.44499444E-007	6.44499444E-007	300.0032
77385.211	0.0191378868	0.0191378868	3.47384617E-007	3.47384617E-007	300.0032
77385.211	0.0191388037	0.0191388037	7.187781510000001E-007	7.187781510000001E-007	300.0032
77385.211	0.0191394712	0.0191394712	-3.95402451E-007	-3.95402451E-007	300.0032
77385.211	0.0191390127	0.0191390127	-1.95525529E-006	-1.95525529E-006	300.0032
77332.594	0.0191381295	0.0191381295	9.41614271E-007	9.41614271E-007	300.0034
77332.594	0.0191387295	0.0191387295	-2.46845037E-007	-2.46845037E-007	300.0034
77332.594	0.0191384194	0.0191384194	-6.92517278E-007	-6.92517278E-007	300.0052
77293.648	0.0191380418	0.0191380418	-1.7256633E-007	-1.7256633E-007	300.0053
77293.648	0.0191398622	0.0191398622	-6.18238571E-007	-6.18238571E-007	300.0053
77293.648	0.0191387093	0.0191387093	-1.7256633E-007	-1.7256633E-007	300.0053
77293.648	0.019138089	0.019138089	-1.7256633E-007	-1.7256633E-007	300.0053
77253.758	0.019138729	0.019138729	-1.28674693E-006	-1.28674693E-006	300.0055
77253.758	0.0191391402	0.0191391402	2.7310591E-007	2.7310591E-007	300.0055
77253.758	0.0191391065	0.0191391065	-5.43959864E-007	-5.43959864E-007	300.0055
77253.758	0.0191389043	0.0191389043	-5.43959864E-007	-5.43959864E-007	300.0055
77214.82000000001	0.0191389312	0.0191389312	5.02697898E-008	5.02697898E-008	300.0056
77214.82000000001	0.0191389312	0.0191389312	-9.82876237E-008	-9.82876237E-008	300.0056
77214.82000000001	0.0191385132	0.0191385132	5.70220737E-007	5.70220737E-007	300.0056
77214.82000000001	0.0191395178	0.0191395178	-6.18238571E-007	-6.18238571E-007	300.0056
77176.05499999999	0.0191396526	0.0191396526	-8.41074691E-007	-8.41074691E-007	300.0058
77176.05499999999	0.0191385672	0.0191385672	-1.0639074E-006	-1.0639074E-006	300.0037
77176.05499999999	0.0191396594	0.0191396594	3.47388918E-007	3.47388918E-007	300.0037
77176.05499999999	0.0191383514	0.0191383514	-1.72562357E-007	-1.72562357E-007	300.0037
77176.05499999999	0.0191393964	0.0191393964	-3.95398617E-007	-3.95398617E-007	300.0037
77137.484	0.0191388234	0.0191388234	-8.41071138E-007	-8.41071138E-007	300.0038
77137.484	0.0191384728	0.0191384728	6.44503932E-007	6.44503932E-007	300.0038
77137.484	0.0191387829	0.0191387829	1.24552657E-007	1.24552657E-007	300.0038
77137.484	0.0191383784	0.0191383784	1.98831411E-007	1.98831411E-007	300.0038
77097.039	0.0191388908	0.0191388908	5.70225178E-007	5.70225178E-007	300.0052
77097.039	0.0191392548	0.0191392548	-2.4684111E-007	-2.4684111E-007	300.0052
77097.039	0.0191386278	0.0191386278	-1.72562357E-007	-1.72562357E-007	300.0052
77097.039	0.0191392481	0.0191392481	-6.18234878E-007	-6.18234878E-007	300.0052
77058.844	0.0191391065	0.0191391065	-5.43956124E-007	-5.43956124E-007	300.0053
77058.844	0.0191388773	0.0191388773	-8.41071138E-007	-8.41071138E-007	300.0053
77058.844	0.0191383716	0.0191383716	-3.21119864E-007	-3.21119864E-007	300.0053
77058.844	0.0191397066	0.0191397066	-3.21119864E-007	-3.21119864E-007	300.0053
77019.523	0.0191393695	0.0191393695	-1.13818615E-006	-1.13818615E-006	300.0052
77019.523	0.0191383177	0.0191383177	-1.13818615E-006	-1.13818615E-006	300.0052
77019.523	0.0191382166	0.0191382166	-1.72562357E-007	-1.72562357E-007	300.0052
76980.758	0.0191386076	0.0191386076	7.18782685E-007	7.18782685E-007	300.0053
76980.758	0.0191386076	0.0191386076	2.73110164E-007	2.73110164E-007	300.0053
76980.758	0.0191388975	0.0191388975	2.73110164E-007	2.73110164E-007	300.0053
76980.758	0.0191385672	0.0191385672	-8.41071138E-007	-8.41071138E-007	300.0053
76980.758	0.0191398077	0.0191398077	-1.28674366E-006	-1.28674366E-006	300.0044
76928.32799999999	0.0191393425	0.0191393425	4.959464250000001E-007	4.959464250000001E-007	300.0046
76928.32799999999	0.0191383784	0.0191383784	2.73110164E-007	2.73110164E-007	300.0046
76928.32799999999	0.0191386885	0.0191386885	-9.15349892E-007	-9.15349892E-007	300.0046
76889.19500000001	0.0191392414	0.0191392414	-6.92513631E-007	-6.92513631E-007	300.0048
76889.19500000001	0.0191394504	0.0191394504	4.21667671E-007	4.21667671E-007	300.0048
76889.19500000001	0.019138702	0.019138702	-9.896286450000001E-007	-9.896286450000001E-007	300.0038
76850.625	0.0191388166	0.0191388166	-8.41071138E-007	-8.41071138E-007	300.004
76850.625	0.0191391466	0.0191391466	-2.4684111E-007	-2.4684111E-007	300.004
76850.625	0.0191394365	0.0191394365	4.959464250000001E-007	4.959464250000001E-007	300.004
76811.492	0.0191382094	0.0191382094	-7.66792385E-007	-7.66792385E-007	300.0042
76811.492	0.0191390117	0.0191390117	7.18782685E-007	7.18782685E-007	300.0042
76811.492	0.0191384184	0.0191384184	-1.36102241E-006	-1.36102241E-006	300.0042
76811.492	0.0191389915	0.0191389915	-1.72562357E-007	-1.72562357E-007	300.0039
76772.17200000001	0.0191384117	0.0191384117	-2.4684111E-007	-2.4684111E-007	300.004
76772.17200000001	0.0191393825	0.0191393825	5.02734408E-008	5.02734408E-008	300.004
76772.17200000001	0.0191389982	0.0191389982	-3.95399049E-007	-3.95399049E-007	300.004
76772.17200000001	0.0191377172	0.0191377172	7.93060923E-007	7.93060923E-007	300.004
76732.844	0.0191382027	0.0191382027	-2.46841552E-007	-2.46841552E-007	300.0042
76732.844	0.0191371711	0.0191371711	-5.43956545E-007	-5.43956545E-007	300.0042
76732.844	0.0191376498	0.0191376498	3.47388434E-007	3.47388434E-007	300.0042
76732.844	0.0191386274	0.0191386274	3.47388434E-007	3.47388434E-007	300.0062
76694.836	0.0191388297	0.0191388297	-1.36102278E-006	-1.36102278E-006	300.0064
76694.836	0.0191380746	0.0191380746	2.73109685E-007	2.73109685E-007	300.0064
76694.836	0.0191384386	0.0191384386	1.24552189E-007	1.24552189E-007	300.0064
76694.836	0.0191381083	0.0191381083	-3.211203E-007	-3.211203E-007	300.0064
76654.57799999999	0.0191386881	0.0191386881	-7.6679279E-007	-7.6679279E-007	300.0065
76654.57799999999	0.0191387488	0.0191387488	-1.72562804E-007	-1.72562804E-007	300.0065
76654.57799999999	0.0191383375	0.0191383375	5.70224678E-007	5.70224678E-007	300.0065
76654.57799999999	0.01913767	0.01913767	-9.82840557E-008	-9.82840557E-008	300.0029
76616.383	0.0191378588	0.0191378588	5.02734408E-008	5.02734408E-008	300.0031
76616.383	0.0191389578	0.0191389578	2.73109685E-007	2.73109685E-007	300.0031
76616.383	0.0191390185	0.0191390185	-7.6679279E-007	-7.6679279E-007	300.0031
76616.383	0.0191388971	0.0191388971	-4.69677797E-007	-4.69677797E-007	300.0031
76576.5	0.0191388634	0.0191388634	-2.40053074E-008	-2.40053074E-008	300.0032
76576.5	0.0191382296	0.0191382296	-2.40053074E-008	-2.40053074E-008	300.0032
76576.5	0.0191386072	0.0191386072	5.70224678E-007	5.70224678E-007	300.0032
76576.5	0.019139396	0.019139396	3.47388434E-007	3.47388434E-007	300.0062
76576.5	0.0191387083	0.0191387083	3.47388434E-007	3.47388434E-007	300.0062
76525.563	0.0191376026	0.0191376026	-6.18235293E-007	-6.18235293E-007	300.0064
76525.563	0.0191393353	0.0191393353	-3.211203E-007	-3.211203E-007	300.0064
76525.563	0.0191400095	0.0191400095	-6.18235293E-007	-6.18235293E-007	300.0064
76525.563	0.019139369	0.019139369	2.73109685E-007	2.73109685E-007	300.0064
76486.42999999999	0.0191379195	0.0191379195	-6.18235293E-007	-6.18235293E-007	300.0065
76486.42999999999	0.0191388634	0.0191388634	7.18782175E-007	7.18782175E-007	300.0039
76486.42999999999	0.0191380004	0.0191380004	4.959459300000001E-007	4.959459300000001E-007	300.0039
76446.17200000001	0.0191383173	0.0191383173	5.70224678E-007	5.70224678E-007	300.004
76446.17200000001	0.0191389578	0.0191389578	-1.73241652E-006	-1.73241652E-006	300.004
76446.17200000001	0.0191398882	0.0191398882	7.93060923E-007	7.93060923E-007	300.004
76407.977	0.0191387693	0.0191387693	7.93060923E-007	7.93060923E-007	300.0041
76407.977	0.0191381221	0.0191381221	-6.18235293E-007	-6.18235293E-007	300.0041
76407.977	0.0191387963	0.0191387963	4.21667182E-007	4.21667182E-007	300.0041
76368.469	0.0191386615	0.0191386615	1.24552189E-007	1.24552189E-007	300.0043
76368.469	0.019138176	0.019138176	-1.13818966E-006	-1.13818966E-006	300.0043
76368.469	0.0191380479	0.0191380479	-2.46845203E-007	-2.46845203E-007	300.0043
76329.32799999999	0.0191392817	0.0191392817	7.93056664E-007	7.93056664E-007	300.0044
76329.32799999999	0.019137994	0.019137994	5.70220549E-007	5.70220549E-007	300.0044
76329.32799999999	0.0191382974	0.0191382974	-1.72566498E-007	-1.72566498E-007	300.0027
76329.32799999999	0.0191376973	0.0191376973	-6.182387270000001E-007	-6.182387270000001E-007	300.0027
76289.07799999999	0.0191381086	0.0191381086	1.98827025E-007	1.98827025E-007	300.0028
76289.07799999999	0.0191392008	0.0191392008	-5.43960022E-007	-5.43960022E-007	300.0028
