H (Oe)	V1(NONE) (V)	V2(1-6) (V)	V3(NONE) (V)	I(11-16) (A)	T (K)
57996.699	0.0680658209	0.0680658209	-1.13831761E-006	-1.13831761E-006	300.0005
57996.699	0.0680658479	0.0680658479	-1.21259454E-006	-1.21259454E-006	300.0005
57996.699	0.0680664277	0.0680664277	-1.65825611E-006	-1.65825611E-006	300.0005
57958.504	0.06806574	0.06806574	5.01132285E-008	5.01132285E-008	300.0007
57958.504	0.0680660164	0.0680660164	-4.69825265E-007	-4.69825265E-007	299.9989
57958.504	0.0680660434	0.0680660434	5.01132285E-008	5.01132285E-008	299.9989
57919.18	0.0680643241	0.0680643241	-3.95548337E-007	-3.95548337E-007	299.999
57919.18	0.06806624560000001	0.06806624560000001	-6.183791200000001E-007	-6.183791200000001E-007	299.999
57919.18	0.0680666502	0.0680666502	-2.41636992E-008	-2.41636992E-008	299.999
57879.676	0.0680654433	0.0680654433	-1.21259454E-006	-1.21259454E-006	299.9991
57879.676	0.0680664884	0.0680664884	-1.80680996E-006	-1.80680996E-006	299.9964
57879.676	0.0680647152	0.0680647152	-6.92656048E-007	-6.92656048E-007	299.9964
57841.852	0.06806530850000001	0.06806530850000001	-4.69825265E-007	-4.69825265E-007	299.9966
57841.852	0.0680635151	0.0680635151	-3.95552333E-007	-3.95552333E-007	299.9966
57841.852	0.0680639668	0.0680639668	-1.80681303E-006	-1.80681303E-006	299.9966
57802.531	0.0680638387	0.0680638387	-2.46998575E-007	-2.46998575E-007	299.9967
57802.531	0.0680658681	0.0680658681	3.47216456E-007	3.47216456E-007	299.9991
57802.531	0.0680642028	0.0680642028	-1.212598E-006	-1.212598E-006	299.9991
57762.645	0.0680652368	0.0680652368	-9.89767364E-007	-9.89767364E-007	299.9992
57762.645	0.0680665583	0.0680665583	-1.212598E-006	-1.212598E-006	299.9992
57723.699	0.06806597840000001	0.06806597840000001	-5.44106091E-007	-5.44106091E-007	299.9993
57723.699	0.06806572900000001	0.06806572900000001	-1.72721696E-007	-1.72721696E-007	299.9993
57723.699	0.0680643469	0.0680643469	-8.41213606E-007	-8.41213606E-007	299.9993
57684.188	0.06806524360000001	0.06806524360000001	1.2438582E-007	1.2438582E-007	299.9995
57684.188	0.06806591100000001	0.06806591100000001	-6.18382969E-007	-6.18382969E-007	299.9995
57684.188	0.0680654054	0.0680654054	-5.44106091E-007	-5.44106091E-007	299.9995
57647.117	0.068063585	0.068063585	2.72939578E-007	2.72939578E-007	299.9996
57647.117	0.06806461649999999	0.06806461649999999	-9.15490485E-007	-9.15490485E-007	299.9984
57647.117	0.0680644817	0.0680644817	7.18600851E-007	7.18600851E-007	299.9984
57647.117	0.06806368610000001	0.06806368610000001	-9.8444817E-008	-9.8444817E-008	299.9984
57595.25	0.0680626209	0.0680626209	-9.89767364E-007	-9.89767364E-007	299.9985
57595.25	0.06806320070000001	0.06806320070000001	-3.95552333E-007	-3.95552333E-007	299.9985
57595.25	0.068063403	0.068063403	-1.28687488E-006	-1.28687488E-006	299.9985
57554.801	0.06806323440000001	0.06806323440000001	-2.46998575E-007	-2.46998575E-007	299.9987
57554.801	0.0680638749	0.0680638749	-2.41679381E-008	-2.41679381E-008	299.9987
57554.801	0.0680630321	0.0680630321	-8.41213606E-007	-8.41213606E-007	299.9987
57515.855	0.0680629782	0.0680629782	-3.21275454E-007	-3.21275454E-007	299.9988
57515.855	0.06806299170000001	0.06806299170000001	-1.212598E-006	-1.212598E-006	299.9988
57515.855	0.0680614747	0.0680614747	-7.669367270000001E-007	-7.669367270000001E-007	299.9988
57476.535	0.06806214889999999	0.06806214889999999	-9.8444817E-008	-9.8444817E-008	299.9974
57476.535	0.0680622501	0.0680622501	-9.89767364E-007	-9.89767364E-007	299.9974
57476.535	0.06806229730000001	0.06806229730000001	-7.669367270000001E-007	-7.669367270000001E-007	299.9974
57437.398	0.0680623782	0.0680623782	-1.72721696E-007	-1.72721696E-007	299.9976
57437.398	0.0680611039	0.0680611039	-1.50970516E-006	-1.50970516E-006	299.9976
57437.398	0.06806172420000001	0.06806172420000001	-2.46998133E-007	-2.46998133E-007	299.9976
57437.398	0.06806028810000001	0.06806028810000001	-3.21275017E-007	-3.21275017E-007	299.9976
57398.078	0.0680606589	0.0680606589	-8.41213206E-007	-8.41213206E-007	299.9986
57398.078	0.0680598566	0.0680598566	-6.92659438E-007	-6.92659438E-007	299.9986
57359.508	0.06806016	0.06806016	-9.89766975E-007	-9.89766975E-007	299.9987
57359.508	0.0680610002	0.0680610002	-1.72721249E-007	-1.72721249E-007	299.9987
57319.625	0.06806068329999999	0.06806068329999999	2.72940056E-007	2.72940056E-007	299.9988
57319.625	0.0680604811	0.0680604811	-9.89766975E-007	-9.89766975E-007	299.9988
57319.625	0.068060326	0.068060326	-3.95551901E-007	-3.95551901E-007	299.9988
57279.555	0.0680589304	0.0680589304	-1.43542828E-006	-1.43542828E-006	299.999
57279.555	0.068059463	0.068059463	-6.18382554E-007	-6.18382554E-007	299.999
57279.555	0.068059254	0.068059254	2.72940056E-007	2.72940056E-007	299.999
57241.355	0.06805972590000001	0.06805972590000001	5.01094039E-008	5.01094039E-008	299.9985
57241.355	0.0680598338	0.0680598338	-1.21259763E-006	-1.21259763E-006	299.9985
57241.355	0.0680612429	0.0680612429	-1.13832074E-006	-1.13832074E-006	299.9985
57241.355	0.0680599687	0.0680599687	-3.95551901E-007	-3.95551901E-007	299.9985
57189.676	0.0680589236	0.0680589236	5.70047593E-007	5.70047593E-007	299.9986
57189.676	0.06805998890000001	0.06805998890000001	-1.06404386E-006	-1.06404386E-006	299.9986
57189.676	0.0680593349	0.0680593349	-9.89766975E-007	-9.89766975E-007	299.9989
57150.355	0.0680596181	0.0680596181	-2.46998133E-007	-2.46998133E-007	299.9991
57150.355	0.068059908	0.068059908	-2.41674803E-008	-2.41674803E-008	299.9991
57111.594	0.0680586742	0.0680586742	-6.18382554E-007	-6.18382554E-007	299.9992
57111.594	0.06805869439999999	0.06805869439999999	-6.18382554E-007	-6.18382554E-007	299.9992
57111.594	0.0680585865	0.0680585865	-1.72721249E-007	-1.72721249E-007	299.9992
57111.594	0.06805971249999999	0.06805971249999999	-6.92659438E-007	-6.92659438E-007	299.9974
57071.898	0.0680581618	0.0680581618	5.01094039E-008	5.01094039E-008	299.9975
57071.898	0.06805854610000001	0.06805854610000001	-1.3611514E-006	-1.3611514E-006	299.9975
57071.898	0.0680571707	0.0680571707	-7.66936322E-007	-7.66936322E-007	299.9975
57034.445	0.068056874	0.068056874	1.24386288E-007	1.24386288E-007	299.9977
57034.445	0.06805659090000001	0.06805659090000001	-1.50970274E-006	-1.50970274E-006	299.9997
56994.188	0.0680559032	0.0680559032	-1.21259506E-006	-1.21259506E-006	299.9998
56994.188	0.0680553436	0.0680553436	-9.84412493E-008	-9.84412493E-008	299.9998
56994.188	0.068056456	0.068056456	-9.84412493E-008	-9.84412493E-008	299.9998
56955.055	0.068054966	0.068054966	-9.84412493E-008	-9.84412493E-008	300
56955.055	0.0680553436	0.0680553436	-8.41210453E-007	-8.41210453E-007	300
56955.055	0.0680564358	0.0680564358	-1.43542582E-006	-1.43542582E-006	299.9976
56917.609	0.06805623800000001	0.06805623800000001	-2.41643289E-008	-2.41643289E-008	299.9977
56917.609	0.0680560762	0.0680560762	-6.92656613E-007	-6.92656613E-007	299.9977
56917.609	0.0680555233	0.0680555233	-1.13831813E-006	-1.13831813E-006	299.9977
56877.352	0.06805587389999999	0.06805587389999999	-7.66933533E-007	-7.66933533E-007	299.9978
56877.352	0.0680562582	0.0680562582	-6.92656613E-007	-6.92656613E-007	299.9978
56877.352	0.068054303	0.068054303	2.72943353E-007	2.72943353E-007	299.9993
56838.406	0.06805614359999999	0.06805614359999999	-1.06404121E-006	-1.06404121E-006	299.9995
56838.406	0.0680558807	0.0680558807	4.21497193E-007	4.21497193E-007	299.9995
56838.406	0.0680542086	0.0680542086	-2.4699509E-007	-2.4699509E-007	299.9995
56786.535	0.0680547547	0.0680547547	-7.66933533E-007	-7.66933533E-007	299.9996
56786.535	0.0680530827	0.0680530827	-5.44102772E-007	-5.44102772E-007	300.0005
56786.535	0.0680554087	0.0680554087	-1.28687198E-006	-1.28687198E-006	300.0005
56746.09	0.0680547817	0.0680547817	-2.41643289E-008	-2.41643289E-008	300.0006
56746.09	0.06805497050000001	0.06805497050000001	-1.06404121E-006	-1.06404121E-006	300.0006
56746.09	0.06805597500000001	0.06805597500000001	-8.41210453E-007	-8.41210453E-007	300.0006
56707.145	0.068054721	0.068054721	-1.06404121E-006	-1.06404121E-006	300.0008
56707.145	0.0680534198	0.0680534198	-2.41643289E-008	-2.41643289E-008	299.999
56707.145	0.06805398610000001	0.06805398610000001	1.98666432E-007	1.98666432E-007	299.999
56668.195	0.06805590760000001	0.06805590760000001	-9.15487374E-007	-9.15487374E-007	299.9991
56668.195	0.0680543502	0.0680543502	5.01125915E-008	5.01125915E-008	299.9991
56668.195	0.06805394569999999	0.06805394569999999	-8.41210453E-007	-8.41210453E-007	299.9991
56630	0.0680537906	0.0680537906	-1.28687198E-006	-1.28687198E-006	299.9992
56630	0.068054539	0.068054539	-3.21275017E-007	-3.21275017E-007	300.0001
56630	0.0680545457	0.0680545457	2.72940056E-007	2.72940056E-007	300.0001
56590.301	0.0680538648	0.0680538648	-1.3611514E-006	-1.3611514E-006	300.0002
56590.301	0.0680531568	0.0680531568	5.01094039E-008	5.01094039E-008	300.0002
56551.168	0.0680537906	0.0680537906	-7.66936322E-007	-7.66936322E-007	300.0004
56551.168	0.06805370299999999	0.06805370299999999	-6.18382554E-007	-6.18382554E-007	300.001
56551.168	0.0680535816	0.0680535816	-9.1549009E-007	-9.1549009E-007	300.001
56511.285	0.0680541816	0.0680541816	-6.18382554E-007	-6.18382554E-007	300.0011
56511.285	0.06805321490000001	0.06805321490000001	-8.41213206E-007	-8.41213206E-007	300.0011
56511.285	0.0680539364	0.0680539364	-4.69828785E-007	-4.69828785E-007	300.0011
56474.211	0.0680535588	0.0680535588	-1.28687451E-006	-1.28687451E-006	300.0012
56474.211	0.0680546038	0.0680546038	-1.28687451E-006	-1.28687451E-006	300.0003
56474.211	0.06805443529999999	0.06805443529999999	-3.21275017E-007	-3.21275017E-007	300.0003
56433.949	0.0680533498	0.0680533498	-7.66936322E-007	-7.66936322E-007	300.0005
56433.949	0.06805392959999999	0.06805392959999999	-4.69828785E-007	-4.69828785E-007	300.0005
56433.949	0.0680533633	0.0680533633	-2.46998133E-007	-2.46998133E-007	300.0005
56433.949	0.0680546173	0.0680546173	-8.41213206E-007	-8.41213206E-007	300.0005
56382.461	0.0680530801	0.0680530801	-9.84443645E-008	-9.84443645E-008	299.9991
56382.461	0.0680528778	0.0680528778	-7.66936322E-007	-7.66936322E-007	299.9991
56382.461	0.0680540645	0.0680540645	-2.41674803E-008	-2.41674803E-008	299.9991
56342.953	0.06805241939999999	0.06805241939999999	-8.41213206E-007	-8.41213206E-007	299.9992
56342.953	0.06805419259999999	0.06805419259999999	-5.4410567E-007	-5.4410567E-007	299.9992
56342.953	0.0680533633	0.0680533633	-7.66936322E-007	-7.66936322E-007	299.9992
56304.379	0.0680538352	0.0680538352	-3.21275017E-007	-3.21275017E-007	299.9994
56304.379	0.0680526149	0.0680526149	-5.4410567E-007	-5.4410567E-007	299.9994
56265.055	0.06805347790000001	0.06805347790000001	-3.21275017E-007	-3.21275017E-007	299.9995
56265.055	0.0680528576	0.0680528576	-9.1549009E-007	-9.1549009E-007	300.0013
56265.055	0.06805276320000001	0.06805276320000001	-1.72721249E-007	-1.72721249E-007	300.0013
56226.109	0.068053161	0.068053161	-6.92659438E-007	-6.92659438E-007	300.0014
56226.109	0.0680523317	0.0680523317	-3.2127458E-007	-3.2127458E-007	300.0014
56186.977	0.06805217669999999	0.06805217669999999	-1.06404347E-006	-1.06404347E-006	300.0016
56186.977	0.0680532621	0.0680532621	-1.21259725E-006	-1.21259725E-006	299.9991
56186.977	0.0680520283	0.0680520283	5.0109867E-008	5.0109867E-008	299.9991
56146.719	0.06805225080000001	0.06805225080000001	-9.897665850000001E-007	-9.897665850000001E-007	299.9992
56146.719	0.068053161	0.068053161	-7.66935917E-007	-7.66935917E-007	299.9992
56146.719	0.0680525677	0.0680525677	-1.06404347E-006	-1.06404347E-006	299.9992
56108.145	0.068053424	0.068053424	-1.43542792E-006	-1.43542792E-006	299.9994
56108.145	0.0680517789	0.0680517789	-6.92659027E-007	-6.92659027E-007	299.9991
56108.145	0.06805302620000001	0.06805302620000001	-3.2127458E-007	-3.2127458E-007	299.9991
56069.387	0.06805174730000001	0.06805174730000001	-6.18382138E-007	-6.18382138E-007	299.9992
56069.387	0.0680520439	0.0680520439	-4.69828359E-007	-4.69828359E-007	299.9992
56069.387	0.0680506011	0.0680506011	-9.15489696E-007	-9.15489696E-007	299.9992
56029.504	0.06805196970000001	0.06805196970000001	-8.41212806E-007	-8.41212806E-007	299.9993
56029.504	0.0680520102	0.0680520102	-9.84439119E-008	-9.84439119E-008	300.0005
56029.504	0.0680523878	0.0680523878	1.98663646E-007	1.98663646E-007	300.0005
56029.504	0.0680517338	0.0680517338	-6.92659027E-007	-6.92659027E-007	300.0005
55977.637	0.06805043249999999	0.06805043249999999	-1.13832036E-006	-1.13832036E-006	300.0007
55977.637	0.0680505606	0.0680505606	-5.44105249E-007	-5.44105249E-007	300.0007
55939.254	0.06805127530000001	0.06805127530000001	-5.44105249E-007	-5.44105249E-007	299.9975
55939.254	0.0680513899	0.0680513899	-8.41212806E-007	-8.41212806E-007	299.9975
55939.254	0.0680498999	0.0680498999	1.98663646E-007	1.98663646E-007	299.9975
55899.742	0.0680507494	0.0680507494	-9.15489696E-007	-9.15489696E-007	299.9977
55899.742	0.0680506416	0.0680506416	-2.46997691E-007	-2.46997691E-007	299.9977
55899.742	0.0680503651	0.0680503651	-3.9555147E-007	-3.9555147E-007	299.9977
55862.105	0.06804844359999999	0.06804844359999999	-6.92659027E-007	-6.92659027E-007	300.0008
55862.105	0.0680505876	0.0680505876	1.98663646E-007	1.98663646E-007	300.0008
55821.848	0.0680489088	0.0680489088	-9.897665850000001E-007	-9.897665850000001E-007	300.0009
55821.848	0.0680498595	0.0680498595	-6.92662417E-007	-6.92662417E-007	300.0009
55821.848	0.06804952910000001	0.06804952910000001	-2.41708036E-008	-2.41708036E-008	300.0009
55782.898	0.0680487875	0.0680487875	-4.69831879E-007	-4.69831879E-007	299.9995
55782.898	0.0680482751	0.0680482751	-4.69831879E-007	-4.69831879E-007	299.9995
55782.898	0.0680482144	0.0680482144	-4.69831879E-007	-4.69831879E-007	299.9995
55743.77	0.0680491785	0.0680491785	5.01060424E-008	5.01060424E-008	299.9996
55743.77	0.0680486796	0.0680486796	-7.66939263E-007	-7.66939263E-007	299.9996
55743.77	0.0680478234	0.0680478234	5.01060424E-008	5.01060424E-008	299.9996
55705.008	0.0680479177	0.0680479177	-5.44108725E-007	-5.44108725E-007	300.0003
55705.008	0.06804685250000001	0.06804685250000001	-6.92662417E-007	-6.92662417E-007	300.0003
55705.008	0.0680491111	0.0680491111	-9.84476496E-008	-9.84476496E-008	300.0003
55665.5	0.0680480324	0.0680480324	-7.66939263E-007	-7.66939263E-007	300.0005
55665.5	0.0680472682	0.0680472682	-1.28687719E-006	-1.28687719E-006	300.0005
55665.5	0.0680479155	0.0680479155	-1.13832349E-006	-1.13832349E-006	300.0005
55625.238	0.0680480099	0.0680480099	-3.21278187E-007	-3.21278187E-007	300.0009
55625.238	0.0680473222	0.0680473222	-1.73253826E-006	-1.73253826E-006	300.0009
55625.238	0.06804796270000001	0.06804796270000001	-7.66939263E-007	-7.66939263E-007	300.0009
55625.238	0.06804715359999999	0.06804715359999999	-9.15492955E-007	-9.15492955E-007	300.0009
55574.313	0.06804691089999999	0.06804691089999999	-3.21278187E-007	-3.21278187E-007	300.0011
55574.313	0.0680484616	0.0680484616	-1.43543088E-006	-1.43543088E-006	300.0011
55574.313	0.0680478346	0.0680478346	6.4432081E-007	6.4432081E-007	300.0011
55536.484	0.06804670190000001	0.06804670190000001	-1.80681511E-006	-1.80681511E-006	300.0006
55536.484	0.06804722100000001	0.06804722100000001	-9.897698010000001E-007	-9.897698010000001E-007	300.0006
55536.484	0.0680474031	0.0680474031	-2.47001342E-007	-2.47001342E-007	300.0006
55496.043	0.0680450501	0.0680450501	-1.06404665E-006	-1.06404665E-006	300.0007
55496.043	0.0680464187	0.0680464187	-5.44108725E-007	-5.44108725E-007	300.0007
55496.043	0.0680468637	0.0680468637	-1.72724496E-007	-1.72724496E-007	300.0004
55456.719	0.0680455625	0.0680455625	-9.84476496E-008	-9.84476496E-008	300.0005
55456.719	0.0680446456	0.0680446456	-1.13832349E-006	-1.13832349E-006	300.0005
55456.719	0.0680458254	0.0680458254	-1.36115403E-006	-1.36115403E-006	300.0005
55417.586	0.068045131	0.068045131	-1.72724496E-007	-1.72724496E-007	300.0006
55417.586	0.0680465064	0.0680465064	-8.41215559E-007	-8.41215559E-007	300.0009
55378.078	0.0680450568	0.0680450568	-2.47000733E-007	-2.47000733E-007	300.0011
55378.078	0.0680455423	0.0680455423	-9.15492412E-007	-9.15492412E-007	300.0011
55339.129	0.0680437758	0.0680437758	-5.44108146E-007	-5.44108146E-007	300.0012
55339.129	0.0680446388	0.0680446388	-1.28687668E-006	-1.28687668E-006	300.0012
55339.129	0.06804441629999999	0.06804441629999999	-9.84470271E-008	-9.84470271E-008	300.0009
55300.559	0.0680445781	0.0680445781	-1.50970724E-006	-1.50970724E-006	300.001
55300.559	0.0680435264	0.0680435264	-1.13832297E-006	-1.13832297E-006	300.001
55300.559	0.0680444028	0.0680444028	3.47214092E-007	3.47214092E-007	300.001
55260.863	0.06804296679999999	0.06804296679999999	-2.47000733E-007	-2.47000733E-007	300.0011
55260.863	0.0680431488	0.0680431488	-1.7272388E-007	-1.7272388E-007	300.0011
55260.863	0.0680440211	0.0680440211	-1.43543038E-006	-1.43543038E-006	300.0014
55223.227	0.0680430165	0.0680430165	-2.41701738E-008	-2.41701738E-008	300.0016
55223.227	0.06804398740000001	0.06804398740000001	-9.84470271E-008	-9.84470271E-008	300.0016
55223.227	0.06804251090000001	0.06804251090000001	-3.9555444E-007	-3.9555444E-007	300.0016
55223.227	0.06804200520000001	0.06804200520000001	-1.58398409E-006	-1.58398409E-006	300.0016
55169.488	0.0680431042	0.0680431042	-1.21259983E-006	-1.21259983E-006	300.0017
55169.488	0.0680416749	0.0680416749	4.95767799E-007	4.95767799E-007	300.0011
55169.488	0.06804369070000001	0.06804369070000001	-1.50970724E-006	-1.50970724E-006	300.0011
55130.914	0.06804329300000001	0.06804329300000001	-9.84470271E-008	-9.84470271E-008	300.0013
55130.914	0.0680428345	0.0680428345	-6.18385E-007	-6.18385E-007	300.0013
55130.914	0.0680417153	0.0680417153	-6.92661853E-007	-6.92661853E-007	300.0013
55091.777	0.0680432121	0.0680432121	-3.21277587E-007	-3.21277587E-007	300.0014
55091.777	0.0680425985	0.0680425985	-1.21259983E-006	-1.21259983E-006	300.002
55091.777	0.06804226820000001	0.06804226820000001	4.21490945E-007	4.21490945E-007	300.002
55053.02	0.0680419176	0.0680419176	-1.06404612E-006	-1.06404612E-006	300.0021
55053.02	0.0680433941	0.0680433941	2.72937239E-007	2.72937239E-007	300.0021
55053.02	0.06804151980000001	0.06804151980000001	-3.9555444E-007	-3.9555444E-007	300.0021
55014.82	0.06804166809999999	0.06804166809999999	-1.43543038E-006	-1.43543038E-006	300.0022
55014.82	0.06804173550000001	0.06804173550000001	-1.36115353E-006	-1.36115353E-006	300.0022
55014.82	0.0680412366	0.0680412366	-7.66939111E-007	-7.66939111E-007	300.0022
54974.563	0.0680413849	0.0680413849	-3.21278023E-007	-3.21278023E-007	300.0023
54974.563	0.06804128380000001	0.06804128380000001	-2.47001176E-007	-2.47001176E-007	300.0023
54935.242	0.0680402995	0.0680402995	4.21490456E-007	4.21490456E-007	300.0024
54935.242	0.0680401242	0.0680401242	-1.72724328E-007	-1.72724328E-007	299.9997
54896.855	0.0680398882	0.0680398882	7.18597848E-007	7.18597848E-007	299.9998
54896.855	0.06803854650000001	0.06803854650000001	1.08998209E-006	1.08998209E-006	299.9998
54858.473	0.0680400837	0.0680400837	-5.44108567E-007	-5.44108567E-007	300
54858.473	0.0680396725	0.0680396725	-5.44108567E-007	-5.44108567E-007	300.0018
54818.59	0.0680399287	0.0680399287	1.01570524E-006	1.01570524E-006	300.0019
54818.59	0.0680382009	0.0680382009	-1.65826129E-006	-1.65826129E-006	300.0019
54818.59	0.0680385245	0.0680385245	-9.84474796E-008	-9.84474796E-008	300.0019
54818.59	0.0680377627	0.0680377627	-2.47001176E-007	-2.47001176E-007	300.0019
54766.535	0.0680389223	0.0680389223	-9.84474796E-008	-9.84474796E-008	300.0012
54766.535	0.06803886839999999	0.06803886839999999	1.24383064E-007	1.24383064E-007	300.0012
54766.535	0.0680376885	0.0680376885	1.98659912E-007	1.98659912E-007	300.0012
54727.215	0.0680365693	0.0680365693	-9.15492807E-007	-9.15492807E-007	300.0013
54727.215	0.0680374255	0.0680374255	-3.95554871E-007	-3.95554871E-007	300.0013
54727.215	0.06803785699999999	0.06803785699999999	-9.84474796E-008	-9.84474796E-008	300.0013
54686.957	0.0680367244	0.0680367244	5.01062163E-008	5.01062163E-008	300.0009
54686.957	0.0680369671	0.0680369671	-3.95554871E-007	-3.95554871E-007	300.0009
54648.383	0.06803683219999999	0.06803683219999999	-1.2126002E-006	-1.2126002E-006	300.0009
54648.383	0.06803683219999999	0.06803683219999999	1.08998209E-006	1.08998209E-006	300.0009
54648.383	0.06803598950000001	0.06803598950000001	-3.95554871E-007	-3.95554871E-007	300.0009
54610.371	0.0680354299	0.0680354299	-3.95554871E-007	-3.95554871E-007	300.0014
54610.371	0.0680365491	0.0680365491	5.01062163E-008	5.01062163E-008	300.0014
54610.371	0.068036212	0.068036212	-1.8810915E-006	-1.8810915E-006	300.0014
54570.301	0.0680348366	0.0680348366	3.47214092E-007	3.47214092E-007	300.0015
54570.301	0.0680357535	0.0680357535	-2.47000733E-007	-2.47000733E-007	300.0015
54570.301	0.0680343309	0.0680343309	1.24383533E-007	1.24383533E-007	300.0015
54531.168	0.0680346545	0.0680346545	-9.84470271E-008	-9.84470271E-008	300.0025
54531.168	0.0680352681	0.0680352681	-6.18385E-007	-6.18385E-007	300.0025
54531.168	0.0680354366	0.0680354366	1.98660386E-007	1.98660386E-007	300.0025
54492.035	0.0680359086	0.0680359086	-3.21277587E-007	-3.21277587E-007	300.0027
54492.035	0.06803548380000001	0.06803548380000001	-7.66938706E-007	-7.66938706E-007	300.0027
54492.035	0.0680355445	0.0680355445	-3.21277587E-007	-3.21277587E-007	300.0027
54454.207	0.06803447930000001	0.06803447930000001	-2.41701738E-008	-2.41701738E-008	299.9995
54454.207	0.06803466129999999	0.06803466129999999	5.01066794E-008	5.01066794E-008	299.9995
54454.207	0.0680355108	0.0680355108	-4.69831293E-007	-4.69831293E-007	299.9995
54414.703	0.0680343849	0.0680343849	-3.21277587E-007	-3.21277587E-007	299.9996
54414.703	0.0680346659	0.0680346659	1.98660386E-007	1.98660386E-007	299.9996
54414.703	0.0680336411	0.0680336411	-9.15492412E-007	-9.15492412E-007	300.0002
54362.086	0.068033567	0.068033567	-9.897692659999999E-007	-9.897692659999999E-007	300.0003
54362.086	0.06803370860000001	0.06803370860000001	-4.69831293E-007	-4.69831293E-007	300.0003
54323.512	0.06803416700000001	0.06803416700000001	5.01066794E-008	5.01066794E-008	300.0005
54323.512	0.0680323399	0.0680323399	-1.7272388E-007	-1.7272388E-007	300.0005
54283.441	0.0680346592	0.0680346592	-7.66938706E-007	-7.66938706E-007	300.0006
54283.441	0.06803205	0.06803205	-9.897692659999999E-007	-9.897692659999999E-007	300.0006
54283.441	0.0680327107	0.0680327107	-7.66938706E-007	-7.66938706E-007	300.0006
54245.059	0.0680327377	0.0680327377	-9.15492412E-007	-9.15492412E-007	300.0007
54245.059	0.068033331	0.068033331	-1.13832297E-006	-1.13832297E-006	300.0007
54205.547	0.06803199610000001	0.06803199610000001	-1.28687668E-006	-1.28687668E-006	300.0023
54205.547	0.06803196240000001	0.06803196240000001	-2.47000291E-007	-2.47000291E-007	300.0023
54205.547	0.0680323062	0.0680323062	-2.47000291E-007	-2.47000291E-007	300.0023
54167.348	0.0680317466	0.0680317466	-1.6582606E-006	-1.6582606E-006	300.0024
54167.348	0.0680321174	0.0680321174	-1.72723433E-007	-1.72723433E-007	300.0024
54167.348	0.0680315983	0.0680315983	-1.06404573E-006	-1.06404573E-006	300.0009
54127.652	0.06803217809999999	0.06803217809999999	-9.84465745E-008	-9.84465745E-008	300.0011
54127.652	0.0680321039	0.0680321039	-9.89768876E-007	-9.89768876E-007	300.0011
54088.145	0.06803199610000001	0.06803199610000001	-5.44107725E-007	-5.44107725E-007	300.0012
54088.145	0.0680312612	0.0680312612	-9.89768876E-007	-9.89768876E-007	300.0012
54088.145	0.06803144999999999	0.06803144999999999	-3.2127715E-007	-3.2127715E-007	300.0024
54049.199	0.06803100500000001	0.06803100500000001	-4.69830867E-007	-4.69830867E-007	300.0025
54049.199	0.0680305128	0.0680305128	-7.66938301E-007	-7.66938301E-007	300.0025
54011.563	0.0680300543	0.0680300543	4.21491435E-007	4.21491435E-007	300.0026
54011.563	0.068030324	0.068030324	-1.06404573E-006	-1.06404573E-006	300.0026
54011.563	0.06802989249999999	0.06802989249999999	-8.41215159E-007	-8.41215159E-007	300.0011
54011.563	0.0680302273	0.0680302273	-3.2127715E-007	-3.2127715E-007	300.0011
53958.008	0.06802934400000001	0.06802934400000001	-6.926614420000001E-007	-6.926614420000001E-007	300.0013
53958.008	0.06802976199999999	0.06802976199999999	-5.44107725E-007	-5.44107725E-007	300.0013
53958.008	0.0680298362	0.0680298362	7.18598869E-007	7.18598869E-007	300.0013
53919.438	0.0680305172	0.0680305172	-3.95554008E-007	-3.95554008E-007	300.0014
53919.438	0.0680299036	0.0680299036	-2.4169716E-008	-2.4169716E-008	300.0002
53919.438	0.0680309824	0.0680309824	-4.69830867E-007	-4.69830867E-007	300.0002
53880.301	0.0680290204	0.0680290204	-5.44107725E-007	-5.44107725E-007	300.0003
53880.301	0.0680292227	0.0680292227	-3.2127715E-007	-3.2127715E-007	300.0003
53880.301	0.0680313397	0.0680313397	-1.13832259E-006	-1.13832259E-006	300.0003
53841.355	0.06802883160000001	0.06802883160000001	3.47214576E-007	3.47214576E-007	300.0005
53841.355	0.0680300115	0.0680300115	-1.72723433E-007	-1.72723433E-007	300.0026
53841.355	0.0680292429	0.0680292429	-6.926614420000001E-007	-6.926614420000001E-007	300.0026
53802.031	0.06802852149999999	0.06802852149999999	-7.66938301E-007	-7.66938301E-007	300.0027
53802.031	0.0680283327	0.0680283327	-2.4169716E-008	-2.4169716E-008	300.0027
53802.031	0.0680299306	0.0680299306	-2.47000291E-007	-2.47000291E-007	300.0027
53763.273	0.06802937100000001	0.06802937100000001	-1.28687631E-006	-1.28687631E-006	300.0028
53763.273	0.0680279147	0.0680279147	1.98660859E-007	1.98660859E-007	300.0001
53763.273	0.06802852149999999	0.06802852149999999	-9.89768876E-007	-9.89768876E-007	300.0001
53724.516	0.06802861590000001	0.06802861590000001	7.18598869E-007	7.18598869E-007	300.0002
53724.516	0.0680287372	0.0680287372	-3.2127715E-007	-3.2127715E-007	300.0002
53724.516	0.0680278877	0.0680278877	-4.69830867E-007	-4.69830867E-007	300.0002
53685.008	0.0680263708	0.0680263708	-9.84465745E-008	-9.84465745E-008	300.0003
53685.008	0.0680272068	0.0680272068	-9.84465745E-008	-9.84465745E-008	300.0006
53645.496	0.0680267955	0.0680267955	-1.72723433E-007	-1.72723433E-007	300.0007
