H (Oe)	V1(NONE) (V)	V2(1-11) (V)	V3(NONE) (V)	I(6-16) (A)	T (K)
79436.67200000001	-0.0484756644	-0.0484756644	-7.66889859E-007	-7.66889859E-007	300.0008
79436.67200000001	-0.0484746127	-0.0484746127	1.01576984E-006	1.01576984E-006	300.0008
79436.67200000001	-0.0484753813	-0.0484753813	-2.46947446E-007	-2.46947446E-007	300.0008
79395.852	-0.0484777747	-0.0484777747	-3.95502421E-007	-3.95502421E-007	300.0009
79395.852	-0.0484780512	-0.0484780512	1.23860231E-006	1.23860231E-006	300.0022
79395.852	-0.04847795	-0.04847795	-3.95502421E-007	-3.95502421E-007	300.0022
79354.094	-0.0484761701	-0.0484761701	-4.69779908E-007	-4.69779908E-007	300.0023
79354.094	-0.0484787928	-0.0484787928	-1.72669958E-007	-1.72669958E-007	300.0023
79314.586	-0.0484785366	-0.0484785366	1.16432482E-006	1.16432482E-006	300.0024
79314.586	-0.0484774309	-0.0484774309	-3.21224933E-007	-3.21224933E-007	300.0024
79314.586	-0.0484787591	-0.0484787591	-5.440573960000001E-007	-5.440573960000001E-007	300.0007
79314.586	-0.0484776938	-0.0484776938	-6.92612371E-007	-6.92612371E-007	300.0007
79273.391	-0.0484784961	-0.0484784961	-7.66889859E-007	-7.66889859E-007	300.0009
79273.391	-0.0484786681	-0.0484786681	4.21549943E-007	4.21549943E-007	300.0009
79273.391	-0.0484778995	-0.0484778995	-9.897223219999999E-007	-9.897223219999999E-007	300.0009
79273.391	-0.0484774747	-0.0484774747	-2.46947446E-007	-2.46947446E-007	300.0009
79234.44500000001	-0.0484781557	-0.0484781557	-8.41167346E-007	-8.41167346E-007	300.001
79234.44500000001	-0.0484793491	-0.0484793491	-1.72669958E-007	-1.72669958E-007	300.0007
79234.44500000001	-0.0484772994	-0.0484772994	-2.41149828E-008	-2.41149828E-008	300.0007
79194.375	-0.0484762814	-0.0484762814	-6.92612371E-007	-6.92612371E-007	300.0008
79194.375	-0.0484766994	-0.0484766994	2.72994968E-007	2.72994968E-007	300.0008
79194.375	-0.0484759847	-0.0484759847	5.70104918E-007	5.70104918E-007	300.0008
79194.375	-0.048478931	-0.048478931	1.9871748E-007	1.9871748E-007	300.0008
79140.641	-0.0484780343	-0.0484780343	7.18659893E-007	7.18659893E-007	300.0016
79140.641	-0.0484792277	-0.0484792277	-9.15444834E-007	-9.15444834E-007	300.0016
79140.641	-0.0484784052	-0.0484784052	-9.83924704E-008	-9.83924704E-008	300.0016
79140.641	-0.0484782501	-0.0484782501	5.01625048E-008	5.01625048E-008	300.0016
79100.94500000001	-0.0484785805	-0.0484785805	-9.83924704E-008	-9.83924704E-008	300.0018
79100.94500000001	-0.0484777107	-0.0484777107	-5.440573960000001E-007	-5.440573960000001E-007	300.0018
79100.94500000001	-0.0484784996	-0.0484784996	-7.66889859E-007	-7.66889859E-007	300.0018
79100.94500000001	-0.0484785333	-0.0484785333	1.16432482E-006	1.16432482E-006	300.0018
79100.94500000001	-0.0484786209	-0.0484786209	5.70104918E-007	5.70104918E-007	300.0018
79061.05499999999	-0.0484793288	-0.0484793288	1.24439992E-007	1.24439992E-007	300.001
79061.05499999999	-0.0484781894	-0.0484781894	-1.72669958E-007	-1.72669958E-007	300.001
79061.05499999999	-0.0484795378	-0.0484795378	-2.41134374E-008	-2.41134374E-008	300.001
79021.17200000001	-0.0484794097	-0.0484794097	1.98719079E-007	1.98719079E-007	300.0012
79021.17200000001	-0.0484786142	-0.0484786142	-9.15443502E-007	-9.15443502E-007	300.0012
79021.17200000001	-0.0484797266	-0.0484797266	-9.897210070000001E-007	-9.897210070000001E-007	300.0012
79021.17200000001	-0.0484794097	-0.0484794097	4.958291E-007	4.958291E-007	300.0012
79021.17200000001	-0.0484791738	-0.0484791738	-1.72668448E-007	-1.72668448E-007	300.0012
78982.039	-0.0484796255	-0.0484796255	2.72996584E-007	2.72996584E-007	300.0034
78982.039	-0.0484772927	-0.0484772927	-4.6977847E-007	-4.6977847E-007	300.0034
78982.039	-0.0484774275	-0.0484774275	-3.95500964E-007	-3.95500964E-007	300.0034
78942.531	-0.0484790996	-0.0484790996	1.98719079E-007	1.98719079E-007	300.0035
78942.531	-0.0484785063	-0.0484785063	-7.66888491E-007	-7.66888491E-007	300.0035
78942.531	-0.0484776433	-0.0484776433	3.47274089E-007	3.47274089E-007	300.0035
78942.531	-0.0484796255	-0.0484796255	1.98719079E-007	1.98719079E-007	300.0035
78902.836	-0.0484776366	-0.0484776366	4.21551595E-007	4.21551595E-007	300.0035
78902.836	-0.0484786411	-0.0484786411	4.21551595E-007	4.21551595E-007	300.0022
78902.836	-0.0484791468	-0.0484791468	-1.72668448E-007	-1.72668448E-007	300.0022
78902.836	-0.0484769691	-0.0484769691	5.0164068E-008	5.0164068E-008	300.0022
78902.836	-0.0484791468	-0.0484791468	-2.41134374E-008	-2.41134374E-008	300.0022
78862.95299999999	-0.0484792884	-0.0484792884	-6.1833348E-007	-6.1833348E-007	300.0024
78862.95299999999	-0.048477913	-0.048477913	-1.13827602E-006	-1.13827602E-006	300.0024
78862.95299999999	-0.0484785939	-0.0484785939	-4.6977847E-007	-4.6977847E-007	300.0024
78862.95299999999	-0.0484789578	-0.0484789578	-3.95500964E-007	-3.95500964E-007	300.0024
78823.44500000001	-0.0484786004	-0.0484786004	-2.46945953E-007	-2.46945953E-007	300.0034
78823.44500000001	-0.048478533	-0.048478533	1.24441573E-007	1.24441573E-007	300.0034
78823.44500000001	-0.0484765171	-0.0484765171	-6.92610986E-007	-6.92610986E-007	300.0034
78784.688	-0.0484779734	-0.0484779734	-8.41165996E-007	-8.41165996E-007	300.0036
78784.688	-0.0484780274	-0.0484780274	-6.92610986E-007	-6.92610986E-007	300.0036
78784.688	-0.0484791533	-0.0484791533	4.21551595E-007	4.21551595E-007	300.0036
78784.688	-0.0484793893	-0.0484793893	-3.95500964E-007	-3.95500964E-007	300.0036
78784.688	-0.0484795578	-0.0484795578	5.0164068E-008	5.0164068E-008	300.0027
78731.69500000001	-0.048478088	-0.048478088	6.44384111E-007	6.44384111E-007	300.0028
78731.69500000001	-0.048479005	-0.048479005	-1.72668448E-007	-1.72668448E-007	300.0028
78731.69500000001	-0.0484793353	-0.0484793353	-3.95500964E-007	-3.95500964E-007	300.0028
78731.69500000001	-0.0484800028	-0.0484800028	5.0164068E-008	5.0164068E-008	300.0028
78693.125	-0.0484767733	-0.0484767733	-9.83909427E-008	-9.83909427E-008	300.003
78693.125	-0.0484773194	-0.0484773194	-1.72668448E-007	-1.72668448E-007	300.003
78693.125	-0.0484781218	-0.0484781218	1.01577164E-006	1.01577164E-006	300.0033
78653.234	-0.0484780409	-0.0484780409	-1.36110853E-006	-1.36110853E-006	300.0034
78653.234	-0.0484768542	-0.0484768542	-9.15443502E-007	-9.15443502E-007	300.0034
78653.234	-0.0484787488	-0.0484787488	2.72996584E-007	2.72996584E-007	300.0034
78653.234	-0.0484783914	-0.0484783914	-2.46950046E-007	-2.46950046E-007	300.0034
78612.789	-0.0484771981	-0.0484771981	3.47269607E-007	3.47269607E-007	300.0036
78612.789	-0.048479214	-0.048479214	5.01597802E-008	5.01597802E-008	300.0036
78612.789	-0.0484794162	-0.0484794162	-2.41176765E-008	-2.41176765E-008	300.0036
78612.789	-0.0484822817	-0.0484822817	-4.69782416E-007	-4.69782416E-007	300.0042
78573.844	-0.0484830705	-0.0484830705	5.01597802E-008	5.01597802E-008	300.0044
78573.844	-0.0484775352	-0.0484775352	1.98714693E-007	1.98714693E-007	300.0044
78573.844	-0.0484776094	-0.0484776094	-6.1833733E-007	-6.1833733E-007	300.0044
78535.273	-0.0484778453	-0.0484778453	-4.69782416E-007	-4.69782416E-007	300.0045
78535.273	-0.0484762812	-0.0484762812	4.21547063E-007	4.21547063E-007	300.0045
78535.273	-0.0484763958	-0.0484763958	-3.9550496E-007	-3.9550496E-007	300.0045
78535.273	-0.0484771711	-0.0484771711	-2.46950046E-007	-2.46950046E-007	300.0018
78496.32799999999	-0.0484767531	-0.0484767531	-1.3611119E-006	-1.3611119E-006	300.002
78496.32799999999	-0.0484769958	-0.0484769958	-2.41176765E-008	-2.41176765E-008	300.002
78496.32799999999	-0.0484792275	-0.0484792275	4.21547063E-007	4.21547063E-007	300.002
78496.32799999999	-0.0484795848	-0.0484795848	1.98714693E-007	1.98714693E-007	300.002
78456.44500000001	-0.048479868	-0.048479868	-7.66892243E-007	-7.66892243E-007	300.002
78456.44500000001	-0.0484799826	-0.0484799826	8.67211803E-007	8.67211803E-007	300.002
78456.44500000001	-0.0484797736	-0.0484797736	-3.9550496E-007	-3.9550496E-007	300.002
78456.44500000001	-0.0484802523	-0.0484802523	-2.46950046E-007	-2.46950046E-007	300.0036
78416.742	-0.0484797129	-0.0484797129	4.21547063E-007	4.21547063E-007	300.0037
78416.742	-0.0484790975	-0.0484790975	-9.83951331E-008	-9.83951331E-008	300.0037
78416.742	-0.048478248	-0.048478248	2.7299215E-007	2.7299215E-007	300.0037
78416.742	-0.0484789694	-0.0484789694	-5.44059873E-007	-5.44059873E-007	300.0037
78377.42200000001	-0.0484794818	-0.0484794818	-9.897246130000001E-007	-9.897246130000001E-007	300.0039
78377.42200000001	-0.0484797987	-0.0484797987	4.21547063E-007	4.21547063E-007	300.0039
78377.42200000001	-0.0484797245	-0.0484797245	4.21547063E-007	4.21547063E-007	300.0039
78377.42200000001	-0.048478848	-0.048478848	3.47269607E-007	3.47269607E-007	300.0051
78377.42200000001	-0.0484798661	-0.0484798661	-9.83951331E-008	-9.83951331E-008	300.0051
78325.92999999999	-0.048480365	-0.048480365	1.24437237E-007	1.24437237E-007	300.0052
78325.92999999999	-0.0484786727	-0.0484786727	3.47269607E-007	3.47269607E-007	300.0052
78325.92999999999	-0.0484786592	-0.0484786592	2.7299215E-007	2.7299215E-007	300.0052
78325.92999999999	-0.0484794683	-0.0484794683	-2.46950046E-007	-2.46950046E-007	300.0052
78286.984	-0.0484792728	-0.0484792728	-1.7267259E-007	-1.7267259E-007	300.0054
78286.984	-0.048479738	-0.048479738	-4.69782416E-007	-4.69782416E-007	300.003
78286.984	-0.0484798121	-0.0484798121	4.9582452E-007	4.9582452E-007	300.003
78286.984	-0.04847932	-0.04847932	4.9582452E-007	4.9582452E-007	300.003
78246.727	-0.0484796706	-0.0484796706	-2.41176765E-008	-2.41176765E-008	300.0031
78246.727	-0.0484801021	-0.0484801021	-5.44059873E-007	-5.44059873E-007	300.0031
78246.727	-0.0484803515	-0.0484803515	5.01597802E-008	5.01597802E-008	300.0031
78246.727	-0.0484805066	-0.0484805066	5.70102477E-007	5.70102477E-007	300.0031
78207.406	-0.0484802976	-0.0484802976	1.24437705E-007	1.24437705E-007	300.0033
78207.406	-0.0484815718	-0.0484815718	4.21547553E-007	4.21547553E-007	300.0027
78207.406	-0.0484817269	-0.0484817269	6.44379938E-007	6.44379938E-007	300.0027
78207.406	-0.0484811606	-0.0484811606	-2.46949604E-007	-2.46949604E-007	300.0027
78169.57799999999	-0.0484802841	-0.0484802841	1.98715167E-007	1.98715167E-007	300.0028
78169.57799999999	-0.0484793604	-0.0484793604	4.95825015E-007	4.95825015E-007	300.0028
78169.57799999999	-0.0484787267	-0.0484787267	1.24437705E-007	1.24437705E-007	300.0028
78130.633	-0.0484815314	-0.0484815314	-3.21227066E-007	-3.21227066E-007	300.003
78130.633	-0.0484811875	-0.0484811875	6.44379938E-007	6.44379938E-007	300.003
78130.633	-0.0484813291	-0.0484813291	1.98715167E-007	1.98715167E-007	300.0033
78130.633	-0.0484814707	-0.0484814707	-6.183369140000001E-007	-6.183369140000001E-007	300.0033
78090.75	-0.0484815651	-0.0484815651	2.72992629E-007	2.72992629E-007	300.0034
78090.75	-0.0484804055	-0.0484804055	-3.21227066E-007	-3.21227066E-007	300.0034
78090.75	-0.0484802639	-0.0484802639	-2.41172186E-008	-2.41172186E-008	300.0034
78090.75	-0.0484790975	-0.0484790975	-1.72672142E-007	-1.72672142E-007	300.0034
78051.242	-0.0484809651	-0.0484809651	4.21547553E-007	4.21547553E-007	300.0036
78051.242	-0.0484813898	-0.0484813898	2.72992629E-007	2.72992629E-007	300.0021
78051.242	-0.0484813291	-0.0484813291	-9.839468049999999E-008	-9.839468049999999E-008	300.0021
78051.242	-0.0484829472	-0.0484829472	-5.44059452E-007	-5.44059452E-007	300.0021
78012.109	-0.0484804796	-0.0484804796	-6.183369140000001E-007	-6.183369140000001E-007	300.0022
78012.109	-0.0484792323	-0.0484792323	5.01602433E-008	5.01602433E-008	300.0022
78012.109	-0.0484780423	-0.0484780423	-1.13827915E-006	-1.13827915E-006	300.0022
77972.227	-0.048480011	-0.048480011	-2.41172186E-008	-2.41172186E-008	300.0023
77972.227	-0.0484804088	-0.0484804088	-2.41172186E-008	-2.41172186E-008	300.0045
77972.227	-0.0484799166	-0.0484799166	-1.36111153E-006	-1.36111153E-006	300.0045
77972.227	-0.0484802335	-0.0484802335	-2.46949604E-007	-2.46949604E-007	300.0045
77972.227	-0.0484794379	-0.0484794379	4.95825015E-007	4.95825015E-007	300.0045
77920.92200000001	-0.0484799099	-0.0484799099	-2.46949604E-007	-2.46949604E-007	300.0047
77920.92200000001	-0.0484790131	-0.0484790131	-1.28683407E-006	-1.28683407E-006	300.0047
77920.92200000001	-0.0484797818	-0.0484797818	-9.839468049999999E-008	-9.839468049999999E-008	300.0047
77920.92200000001	-0.0484794514	-0.0484794514	-3.95504528E-007	-3.95504528E-007	300.0047
77880.477	-0.0484800784	-0.0484800784	-9.839468049999999E-008	-9.839468049999999E-008	300.0036
77880.477	-0.0484796132	-0.0484796132	-9.839468049999999E-008	-9.839468049999999E-008	300.0036
77880.477	-0.0484800784	-0.0484800784	-3.95504528E-007	-3.95504528E-007	300.0036
77880.477	-0.0484787367	-0.0484787367	-2.46949604E-007	-2.46949604E-007	300.0036
77841.523	-0.0484804425	-0.0484804425	-8.41169299E-007	-8.41169299E-007	300.0038
77841.523	-0.0484809144	-0.0484809144	-1.72672142E-007	-1.72672142E-007	300.0038
77841.523	-0.0484790131	-0.0484790131	-6.92614376E-007	-6.92614376E-007	300.0038
77841.523	-0.0484796334	-0.0484796334	-9.839468049999999E-008	-9.839468049999999E-008	300.0038
77802.391	-0.0484807324	-0.0484807324	4.21547553E-007	4.21547553E-007	300.0048
77802.391	-0.0484826067	-0.0484826067	5.70102477E-007	5.70102477E-007	300.0048
77802.391	-0.0484829169	-0.0484829169	-3.95504528E-007	-3.95504528E-007	300.0048
77802.391	-0.0484792694	-0.0484792694	6.44379938E-007	6.44379938E-007	300.0048
77763.258	-0.0484796065	-0.0484796065	1.98715167E-007	1.98715167E-007	300.0049
77763.258	-0.0484806043	-0.0484806043	-2.41172186E-008	-2.41172186E-008	300.0049
77763.258	-0.0484824112	-0.0484824112	-5.44059452E-007	-5.44059452E-007	300.0049
77763.258	-0.0484813459	-0.0484813459	-2.46949604E-007	-2.46949604E-007	300.0049
77725.063	-0.0484828427	-0.0484828427	9.41489786E-007	9.41489786E-007	300.0051
77725.063	-0.0484827213	-0.0484827213	2.72992629E-007	2.72992629E-007	300.0051
77725.063	-0.0484822629	-0.0484822629	4.95825015E-007	4.95825015E-007	300.0051
77725.063	-0.0484826876	-0.0484826876	5.70102477E-007	5.70102477E-007	300.0051
77685.359	-0.0484830719	-0.0484830719	-9.897242229999999E-007	-9.897242229999999E-007	300.0052
77685.359	-0.0484814403	-0.0484814403	-2.41172186E-008	-2.41172186E-008	300.0052
77685.359	-0.048479566	-0.048479566	-1.72672142E-007	-1.72672142E-007	300.0052
77685.359	-0.0484808268	-0.0484808268	1.24437705E-007	1.24437705E-007	300.0052
77645.67200000001	-0.0484813459	-0.0484813459	5.01602433E-008	5.01602433E-008	300.0033
77645.67200000001	-0.048480901	-0.048480901	8.67212324E-007	8.67212324E-007	300.0033
77645.67200000001	-0.0484805166	-0.0484805166	-4.6978199E-007	-4.6978199E-007	300.0033
77607.281	-0.0484818449	-0.0484818449	-2.46949604E-007	-2.46949604E-007	300.0034
77607.281	-0.0484829506	-0.0484829506	-6.92614376E-007	-6.92614376E-007	300.0034
77607.281	-0.0484809481	-0.0484809481	6.44379938E-007	6.44379938E-007	300.0034
77607.281	-0.0484805436	-0.0484805436	6.44379938E-007	6.44379938E-007	300.0034
77568.523	-0.0484805301	-0.0484805301	-7.66891838E-007	-7.66891838E-007	300.0045
77568.523	-0.04848088	-0.04848088	5.01602433E-008	5.01602433E-008	300.0045
77568.523	-0.0484822015	-0.0484822015	5.01602433E-008	5.01602433E-008	300.0045
77568.523	-0.0484820532	-0.0484820532	5.01602433E-008	5.01602433E-008	300.0045
77568.523	-0.0484814801	-0.0484814801	4.21547553E-007	4.21547553E-007	300.0045
77568.523	-0.0484826128	-0.0484826128	1.98715167E-007	1.98715167E-007	300.0045
77514.031	-0.0484810823	-0.0484810823	1.98715167E-007	1.98715167E-007	300.0046
77514.031	-0.0484802058	-0.0484802058	5.01602433E-008	5.01602433E-008	300.0046
77514.031	-0.0484826532	-0.0484826532	-1.21255661E-006	-1.21255661E-006	300.0056
77476.023	-0.0484830173	-0.0484830173	1.60998694E-006	1.60998694E-006	300.0057
77476.023	-0.0484836848	-0.0484836848	4.95825015E-007	4.95825015E-007	300.0057
77476.023	-0.0484828218	-0.0484828218	4.21547553E-007	4.21547553E-007	300.0057
77476.023	-0.0484829027	-0.0484829027	-1.50966646E-006	-1.50966646E-006	300.0057
77436.70299999999	-0.0484803204	-0.0484803204	3.47270091E-007	3.47270091E-007	300.0059
77436.70299999999	-0.048481298	-0.048481298	-2.46949604E-007	-2.46949604E-007	300.0059
77436.70299999999	-0.0484801249	-0.0484801249	7.186574000000001E-007	7.186574000000001E-007	300.0056
77397.19500000001	-0.04848177	-0.04848177	-2.41172186E-008	-2.41172186E-008	300.0057
77397.19500000001	-0.0484809946	-0.0484809946	6.44379938E-007	6.44379938E-007	300.0057
77397.19500000001	-0.0484808935	-0.0484808935	-9.839468049999999E-008	-9.839468049999999E-008	300.0057
77397.19500000001	-0.048480489	-0.048480489	2.72992629E-007	2.72992629E-007	300.0057
77397.19500000001	-0.0484809609	-0.0484809609	1.24437705E-007	1.24437705E-007	300.0057
77359.17999999999	-0.0484806643	-0.0484806643	-3.95504528E-007	-3.95504528E-007	300.0059
77359.17999999999	-0.048481979	-0.048481979	1.24437705E-007	1.24437705E-007	300.0059
77359.17999999999	-0.0484807789	-0.0484807789	1.24437705E-007	1.24437705E-007	300.0028
77319.484	-0.0484807722	-0.0484807722	1.98715167E-007	1.98715167E-007	300.003
77319.484	-0.0484810351	-0.0484810351	-1.72672142E-007	-1.72672142E-007	300.003
77319.484	-0.0484807182	-0.0484807182	-3.21227066E-007	-3.21227066E-007	300.003
77319.484	-0.048481298	-0.048481298	-9.15446761E-007	-9.15446761E-007	300.003
77280.352	-0.0484815003	-0.0484815003	-3.95504528E-007	-3.95504528E-007	300.0031
77280.352	-0.0484811227	-0.0484811227	-3.95504528E-007	-3.95504528E-007	300.0031
77280.352	-0.0484819588	-0.0484819588	1.24437705E-007	1.24437705E-007	300.0055
77241.969	-0.0484835634	-0.0484835634	-3.95504528E-007	-3.95504528E-007	300.0057
77241.969	-0.0484838601	-0.0484838601	-1.72672142E-007	-1.72672142E-007	300.0057
77241.969	-0.0484841837	-0.0484841837	-9.839468049999999E-008	-9.839468049999999E-008	300.0057
77241.969	-0.0484839544	-0.0484839544	-1.72672142E-007	-1.72672142E-007	300.0057
77202.461	-0.0484829296	-0.0484829296	9.41489786E-007	9.41489786E-007	300.0058
77202.461	-0.0484840219	-0.0484840219	4.95825015E-007	4.95825015E-007	300.0058
77202.461	-0.0484834488	-0.0484834488	5.70102477E-007	5.70102477E-007	300.0037
77164.07000000001	-0.0484842983	-0.0484842983	5.01602433E-008	5.01602433E-008	300.0039
77164.07000000001	-0.0484828892	-0.0484828892	3.47270091E-007	3.47270091E-007	300.0039
77164.07000000001	-0.0484827206	-0.0484827206	-1.13827915E-006	-1.13827915E-006	300.0039
77164.07000000001	-0.0484844669	-0.0484844669	5.01602433E-008	5.01602433E-008	300.0039
77164.07000000001	-0.0484841028	-0.0484841028	-2.41172186E-008	-2.41172186E-008	300.0039
77110.523	-0.0484838196	-0.0484838196	1.98715167E-007	1.98715167E-007	300.0041
77110.523	-0.0484847096	-0.0484847096	5.01602433E-008	5.01602433E-008	300.0041
77110.523	-0.0484855321	-0.0484855321	-1.50966646E-006	-1.50966646E-006	300.0038
77110.523	-0.0484857546	-0.0484857546	-3.21227066E-007	-3.21227066E-007	300.0038
77071.57799999999	-0.0484838129	-0.0484838129	-7.66891838E-007	-7.66891838E-007	300.0039
77071.57799999999	-0.0484826802	-0.0484826802	-6.183369140000001E-007	-6.183369140000001E-007	300.0039
77071.57799999999	-0.0484843859	-0.0484843859	-2.46949604E-007	-2.46949604E-007	300.0039
77033.188	-0.0484836443	-0.0484836443	-6.183369140000001E-007	-6.183369140000001E-007	300.0041
77033.188	-0.048483469	-0.048483469	-2.46949604E-007	-2.46949604E-007	300.0041
77033.188	-0.0484849927	-0.0484849927	2.72992629E-007	2.72992629E-007	300.0035
77033.188	-0.0484844803	-0.0484844803	-8.41169299E-007	-8.41169299E-007	300.0035
76994.242	-0.0484854175	-0.0484854175	-1.43538899E-006	-1.43538899E-006	300.0036
76994.242	-0.0484839477	-0.0484839477	-9.839468049999999E-008	-9.839468049999999E-008	300.0036
76994.242	-0.0484853703	-0.0484853703	4.21547553E-007	4.21547553E-007	300.0036
76955.852	-0.0484841904	-0.0484841904	1.24437705E-007	1.24437705E-007	300.0038
76955.852	-0.0484848714	-0.0484848714	-3.95504528E-007	-3.95504528E-007	300.0059
76955.852	-0.0484851478	-0.0484851478	-7.66891838E-007	-7.66891838E-007	300.0059
76955.852	-0.0484820464	-0.0484820464	-4.6978199E-007	-4.6978199E-007	300.0059
76915.602	-0.0484835162	-0.0484835162	-6.183369140000001E-007	-6.183369140000001E-007	300.006
76915.602	-0.0484844601	-0.0484844601	-1.06400169E-006	-1.06400169E-006	300.006
76915.602	-0.0484843118	-0.0484843118	-6.183369140000001E-007	-6.183369140000001E-007	300.006
76915.602	-0.0484834353	-0.0484834353	-9.15446761E-007	-9.15446761E-007	300.006
76876.273	-0.0484847635	-0.0484847635	1.98715167E-007	1.98715167E-007	300.0062
76876.273	-0.0484835904	-0.0484835904	5.01602433E-008	5.01602433E-008	300.0023
76876.273	-0.0484841432	-0.0484841432	4.21547553E-007	4.21547553E-007	300.0023
76837.516	-0.0484842781	-0.0484842781	1.24437705E-007	1.24437705E-007	300.0024
76837.516	-0.0484851883	-0.0484851883	7.186574000000001E-007	7.186574000000001E-007	300.0024
76837.516	-0.0484846219	-0.0484846219	-6.183369140000001E-007	-6.183369140000001E-007	300.0024
76837.516	-0.0484850871	-0.0484850871	-1.72672142E-007	-1.72672142E-007	300.0024
76798.383	-0.0484844534	-0.0484844534	-1.72672142E-007	-1.72672142E-007	300.0025
76798.383	-0.0484845478	-0.0484845478	1.98715167E-007	1.98715167E-007	300.0061
76798.383	-0.0484855928	-0.0484855928	1.24437705E-007	1.24437705E-007	300.0061
76759.063	-0.0484848849	-0.0484848849	-5.44059452E-007	-5.44059452E-007	300.0062
76759.063	-0.0484851613	-0.0484851613	-6.92614376E-007	-6.92614376E-007	300.0062
76759.063	-0.0484834623	-0.0484834623	2.72992629E-007	2.72992629E-007	300.0062
76759.063	-0.0484849388	-0.0484849388	5.01602433E-008	5.01602433E-008	300.0062
76759.063	-0.048486058	-0.048486058	-5.44059452E-007	-5.44059452E-007	300.0062
76707.19500000001	-0.048482976	-0.048482976	-1.06400169E-006	-1.06400169E-006	300.0052
76707.19500000001	-0.0484843042	-0.0484843042	-4.6978199E-007	-4.6978199E-007	300.0052
76707.19500000001	-0.0484856796	-0.0484856796	2.72992629E-007	2.72992629E-007	300.0052
76668.625	-0.0484846076	-0.0484846076	1.16432217E-006	1.16432217E-006	300.0054
76668.625	-0.0484845874	-0.0484845874	1.16432217E-006	1.16432217E-006	300.0054
76668.625	-0.0484825378	-0.0484825378	-1.21255661E-006	-1.21255661E-006	300.0054
76668.625	-0.0484819849	-0.0484819849	-6.92614376E-007	-6.92614376E-007	300.0054
76629.67200000001	-0.0484825715	-0.0484825715	-6.183369140000001E-007	-6.183369140000001E-007	300.0046
76629.67200000001	-0.0484837783	-0.0484837783	1.01576725E-006	1.01576725E-006	300.0046
76629.67200000001	-0.0484829828	-0.0484829828	9.41489786E-007	9.41489786E-007	300.0046
76589.977	-0.0484827872	-0.0484827872	-4.6978199E-007	-4.6978199E-007	300.0048
76589.977	-0.0484852009	-0.0484852009	-1.06400486E-006	-1.06400486E-006	300.0048
76589.977	-0.0484852886	-0.0484852886	-2.41209999E-008	-2.41209999E-008	300.0048
76589.977	-0.0484832862	-0.0484832862	-7.66895184E-007	-7.66895184E-007	300.0048
76589.977	-0.0484828614	-0.0484828614	-7.66895184E-007	-7.66895184E-007	300.0048
76550.469	-0.0484819445	-0.0484819445	1.98711255E-007	1.98711255E-007	300.0031
76550.469	-0.0484834547	-0.0484834547	-4.6978551E-007	-4.6978551E-007	300.0031
76550.469	-0.0484849312	-0.0484849312	-4.6978551E-007	-4.6978551E-007	300.0031
76512.273	-0.0484863741	-0.0484863741	1.01576286E-006	1.01576286E-006	300.0033
76512.273	-0.0484861988	-0.0484861988	-5.44062929E-007	-5.44062929E-007	300.0033
76512.273	-0.0484855111	-0.0484855111	1.1643177E-006	1.1643177E-006	300.0033
