H (Oe)	V1(NONE) (V)	V2(6-11) (V)	V3(NONE) (V)	I(1-16) (A)	T (K)
79562.688	-0.0202120984	-0.0202120984	-2.47015264E-007	-2.47015264E-007	300.0041
79521.67999999999	-0.0202116601	-0.0202116601	-7.66952026E-007	-7.66952026E-007	300.0043
79521.67999999999	-0.0202108174	-0.0202108174	-3.95568625E-007	-3.95568625E-007	300.0043
79521.67999999999	-0.0202121456	-0.0202121456	-6.92675346E-007	-6.92675346E-007	300.0043
79521.67999999999	-0.0202115523	-0.0202115523	-3.95568625E-007	-3.95568625E-007	300.0043
79480.492	-0.0202118556	-0.0202118556	-3.95568625E-007	-3.95568625E-007	300.0035
79480.492	-0.0202105881	-0.0202105881	-3.95568625E-007	-3.95568625E-007	300.0035
79480.492	-0.0202117208	-0.0202117208	-1.06405875E-006	-1.06405875E-006	300.0035
79437.984	-0.0202111747	-0.0202111747	-4.69845305E-007	-4.69845305E-007	300.0037
79437.984	-0.0202113702	-0.0202113702	-1.06405875E-006	-1.06405875E-006	300.0037
79437.984	-0.0202107432	-0.0202107432	-3.95568625E-007	-3.95568625E-007	300.0037
79437.984	-0.0202123074	-0.0202123074	-3.21291944E-007	-3.21291944E-007	300.0037
79397.727	-0.0202113837	-0.0202113837	5.00914568E-008	5.00914568E-008	300.0017
79397.727	-0.0202112151	-0.0202112151	-9.84619036E-008	-9.84619036E-008	300.0017
79397.727	-0.020211532	-0.020211532	-5.44121985E-007	-5.44121985E-007	300.0017
79397.727	-0.0202117815	-0.0202117815	-1.43544215E-006	-1.43544215E-006	300.0017
79397.727	-0.0202118691	-0.0202118691	1.98644817E-007	1.98644817E-007	300.0017
79341.55499999999	-0.0202120512	-0.0202120512	-1.72738584E-007	-1.72738584E-007	300.0019
79341.55499999999	-0.0202121523	-0.0202121523	-6.92675346E-007	-6.92675346E-007	300.0019
79341.55499999999	-0.0202115118	-0.0202115118	-7.66952026E-007	-7.66952026E-007	300.0043
79302.609	-0.0202108578	-0.0202108578	7.92854194E-007	7.92854194E-007	300.0045
79302.609	-0.0202116264	-0.0202116264	5.70024277E-007	5.70024277E-007	300.0045
79302.609	-0.0202110593	-0.0202110593	-1.06406178E-006	-1.06406178E-006	300.0045
79262.352	-0.0202101761	-0.0202101761	-9.15508498E-007	-9.15508498E-007	300.0046
79262.352	-0.020211329	-0.020211329	5.00878061E-008	5.00878061E-008	300.0046
79262.352	-0.0202110525	-0.0202110525	-7.6695522E-007	-7.6695522E-007	300.0055
79222.281	-0.020211693	-0.020211693	-6.92678581E-007	-6.92678581E-007	300.0057
79222.281	-0.0202116728	-0.0202116728	-3.95572026E-007	-3.95572026E-007	300.0057
79222.281	-0.0202128257	-0.0202128257	1.24364445E-007	1.24364445E-007	300.0057
79222.281	-0.0202109581	-0.0202109581	-2.47018749E-007	-2.47018749E-007	300.0057
79183.148	-0.0202118751	-0.0202118751	-9.84654714E-008	-9.84654714E-008	300.0058
79183.148	-0.0202123133	-0.0202123133	-2.47018749E-007	-2.47018749E-007	300.0058
79183.148	-0.020211747	-0.020211747	2.72917722E-007	2.72917722E-007	300.0022
79141.391	-0.0202113155	-0.0202113155	-2.47018749E-007	-2.47018749E-007	300.0023
79141.391	-0.0202107761	-0.0202107761	-1.21261505E-006	-1.21261505E-006	300.0023
79141.391	-0.0202121313	-0.0202121313	7.92854194E-007	7.92854194E-007	300.0023
79141.391	-0.0202118818	-0.0202118818	-7.6695522E-007	-7.6695522E-007	300.0023
79141.391	-0.0202112009	-0.0202112009	-1.7274211E-007	-1.7274211E-007	300.0023
79102.258	-0.0202111941	-0.0202111941	-1.06406178E-006	-1.06406178E-006	300.0025
79102.258	-0.0202110121	-0.0202110121	-9.897851359999999E-007	-9.897851359999999E-007	300.0025
79102.258	-0.0202104727	-0.0202104727	-5.44125304E-007	-5.44125304E-007	300.0025
79102.258	-0.0202118346	-0.0202118346	-6.18401943E-007	-6.18401943E-007	300.0025
79061.80499999999	-0.0202113829	-0.0202113829	-9.15508498E-007	-9.15508498E-007	300.0027
79061.80499999999	-0.0202111132	-0.0202111132	-3.95572026E-007	-3.95572026E-007	300.0027
79061.80499999999	-0.0202112413	-0.0202112413	-6.18401943E-007	-6.18401943E-007	300.0027
79061.80499999999	-0.020211747	-0.020211747	-1.21261505E-006	-1.21261505E-006	300.0027
79022.67200000001	-0.0202115852	-0.0202115852	-2.41888326E-008	-2.41888326E-008	300.0028
79022.67200000001	-0.0202122729	-0.0202122729	-6.92678581E-007	-6.92678581E-007	300.0028
79022.67200000001	-0.0202118414	-0.0202118414	-6.92678581E-007	-6.92678581E-007	300.0028
79022.67200000001	-0.0202118751	-0.0202118751	8.67130832E-007	8.67130832E-007	300.0025
78982.602	-0.0202112481	-0.0202112481	-9.897851359999999E-007	-9.897851359999999E-007	300.0027
78982.602	-0.0202112076	-0.0202112076	-1.36116833E-006	-1.36116833E-006	300.0027
78982.602	-0.0202109986	-0.0202109986	-9.897851359999999E-007	-9.897851359999999E-007	300.0027
78982.602	-0.0202109312	-0.0202109312	-9.15508498E-007	-9.15508498E-007	300.0027
78982.602	-0.0202116256	-0.0202116256	-1.06406178E-006	-1.06406178E-006	300.0027
78930.17200000001	-0.0202115852	-0.0202115852	-2.41888326E-008	-2.41888326E-008	300.0029
78930.17200000001	-0.0202117402	-0.0202117402	-1.43544497E-006	-1.43544497E-006	300.002
78930.17200000001	-0.0202119627	-0.0202119627	-6.18401943E-007	-6.18401943E-007	300.002
78930.17200000001	-0.0202119897	-0.0202119897	-5.44125304E-007	-5.44125304E-007	300.002
78891.789	-0.020211693	-0.020211693	-3.95572026E-007	-3.95572026E-007	300.0021
78891.789	-0.0202112953	-0.0202112953	-5.44125304E-007	-5.44125304E-007	300.0021
78891.789	-0.0202114368	-0.0202114368	1.24364445E-007	1.24364445E-007	300.0021
78891.789	-0.0202126504	-0.0202126504	-7.6695522E-007	-7.6695522E-007	300.0021
78851.906	-0.0202121722	-0.0202121722	-1.43544497E-006	-1.43544497E-006	300.0023
78851.906	-0.0202119902	-0.0202119902	-6.92678581E-007	-6.92678581E-007	300.0032
78851.906	-0.0202121857	-0.0202121857	-6.92678581E-007	-6.92678581E-007	300.0032
78851.906	-0.020210399	-0.020210399	-2.41888326E-008	-2.41888326E-008	300.0032
78812.773	-0.0202118014	-0.0202118014	-1.7274211E-007	-1.7274211E-007	300.0033
78812.773	-0.0202120171	-0.0202120171	-3.95572026E-007	-3.95572026E-007	300.0033
78812.773	-0.0202119362	-0.0202119362	-3.21295388E-007	-3.21295388E-007	300.0033
78812.773	-0.0202126037	-0.0202126037	4.21471E-007	4.21471E-007	300.0033
78773.266	-0.0202107833	-0.0202107833	-9.15508498E-007	-9.15508498E-007	300.0035
78773.266	-0.0202115857	-0.0202115857	-2.47018749E-007	-2.47018749E-007	300.0031
78773.266	-0.0202112688	-0.0202112688	-1.7274211E-007	-1.7274211E-007	300.0031
78734.313	-0.0202109856	-0.0202109856	1.98641084E-007	1.98641084E-007	300.0033
78734.313	-0.0202103518	-0.0202103518	-9.15508498E-007	-9.15508498E-007	300.0033
78734.313	-0.0202110058	-0.0202110058	-1.13833841E-006	-1.13833841E-006	300.0033
78734.313	-0.0202117947	-0.0202117947	-1.21261505E-006	-1.21261505E-006	300.0033
78694.80499999999	-0.0202109182	-0.0202109182	-1.21261505E-006	-1.21261505E-006	300.0034
78694.80499999999	-0.0202120171	-0.0202120171	-9.897851359999999E-007	-9.897851359999999E-007	300.0034
78694.80499999999	-0.0202123205	-0.0202123205	-2.47018749E-007	-2.47018749E-007	300.0034
78694.80499999999	-0.0202126172	-0.0202126172	-6.92678581E-007	-6.92678581E-007	300.0034
78655.29700000001	-0.0202116059	-0.0202116059	-9.15508498E-007	-9.15508498E-007	300.0036
78655.29700000001	-0.0202124352	-0.0202124352	-8.41231859E-007	-8.41231859E-007	300.0036
78655.29700000001	-0.0202120981	-0.0202120981	-3.95572026E-007	-3.95572026E-007	300.0036
78655.29700000001	-0.0202118419	-0.0202118419	-9.84654714E-008	-9.84654714E-008	300.0051
78615.039	-0.0202122868	-0.0202122868	-6.18401943E-007	-6.18401943E-007	300.0052
78615.039	-0.0202121587	-0.0202121587	-8.41231859E-007	-8.41231859E-007	300.0052
78615.039	-0.0202127925	-0.0202127925	1.98641084E-007	1.98641084E-007	300.0052
78615.039	-0.0202132442	-0.0202132442	-7.6695522E-007	-7.6695522E-007	300.0052
78576.094	-0.0202133049	-0.0202133049	2.72917722E-007	2.72917722E-007	300.0054
78576.094	-0.0202121857	-0.0202121857	-9.897851359999999E-007	-9.897851359999999E-007	300.0054
78576.094	-0.0202117138	-0.0202117138	-9.15508498E-007	-9.15508498E-007	300.0036
78576.094	-0.0202131498	-0.0202131498	-6.18401943E-007	-6.18401943E-007	300.0036
78524.414	-0.0202119565	-0.0202119565	-9.84654714E-008	-9.84654714E-008	300.0038
78524.414	-0.0202122801	-0.0202122801	-1.13833841E-006	-1.13833841E-006	300.0038
78524.414	-0.0202136622	-0.0202136622	-1.36116833E-006	-1.36116833E-006	300.0038
78484.344	-0.0202122329	-0.0202122329	-7.6695522E-007	-7.6695522E-007	300.0039
78484.344	-0.0202131498	-0.0202131498	-7.6695522E-007	-7.6695522E-007	300.0039
78484.344	-0.0202136083	-0.0202136083	-1.06406178E-006	-1.06406178E-006	300.0033
78484.344	-0.0202128869	-0.0202128869	-1.13833841E-006	-1.13833841E-006	300.0033
78484.344	-0.0202126442	-0.0202126442	-5.44125304E-007	-5.44125304E-007	300.0033
78445.773	-0.0202124419	-0.0202124419	1.53562058E-006	1.53562058E-006	300.0035
78445.773	-0.02021257	-0.02021257	-3.95572026E-007	-3.95572026E-007	300.0035
78445.773	-0.0202132788	-0.0202132788	-6.92678581E-007	-6.92678581E-007	300.0035
78445.773	-0.0202123349	-0.0202123349	-4.69848665E-007	-4.69848665E-007	300.0035
78406.44500000001	-0.0202125102	-0.0202125102	-1.7274211E-007	-1.7274211E-007	300.0036
78406.44500000001	-0.0202123888	-0.0202123888	-1.43544497E-006	-1.43544497E-006	300.0021
78406.44500000001	-0.0202122337	-0.0202122337	-1.13833841E-006	-1.13833841E-006	300.0021
78406.44500000001	-0.0202116876	-0.0202116876	-6.18401943E-007	-6.18401943E-007	300.0021
78367.688	-0.0202126517	-0.0202126517	-9.897851359999999E-007	-9.897851359999999E-007	300.0023
78367.688	-0.0202129349	-0.0202129349	-2.17821136E-006	-2.17821136E-006	300.0023
78367.688	-0.0202133664	-0.0202133664	-6.92678581E-007	-6.92678581E-007	300.0023
78327.992	-0.0202133192	-0.0202133192	-1.28689169E-006	-1.28689169E-006	300.0024
78327.992	-0.0202132653	-0.0202132653	-6.18401943E-007	-6.18401943E-007	300.0045
78327.992	-0.0202127124	-0.0202127124	-1.06406178E-006	-1.06406178E-006	300.0045
78327.992	-0.0202131709	-0.0202131709	-3.95572026E-007	-3.95572026E-007	300.0045
78287.359	-0.0202124764	-0.0202124764	6.44300916E-007	6.44300916E-007	300.0047
78287.359	-0.0202121259	-0.0202121259	5.00878061E-008	5.00878061E-008	300.0047
78287.359	-0.0202131035	-0.0202131035	-1.36116833E-006	-1.36116833E-006	300.0047
78287.359	-0.0202130091	-0.0202130091	-4.69848665E-007	-4.69848665E-007	300.0047
78249.914	-0.0202130698	-0.0202130698	-3.95572026E-007	-3.95572026E-007	300.0048
78249.914	-0.0202132653	-0.0202132653	-5.44125304E-007	-5.44125304E-007	300.003
78249.914	-0.020212254	-0.020212254	-9.897851359999999E-007	-9.897851359999999E-007	300.003
78249.914	-0.0202118899	-0.0202118899	3.47194361E-007	3.47194361E-007	300.003
78209.281	-0.0202130293	-0.0202130293	-7.6695522E-007	-7.6695522E-007	300.0032
78209.281	-0.0202125304	-0.0202125304	3.47194361E-007	3.47194361E-007	300.0032
78209.281	-0.0202125439	-0.0202125439	-6.18401943E-007	-6.18401943E-007	300.0032
78171.641	-0.0202128945	-0.0202128945	-8.41231859E-007	-8.41231859E-007	300.0033
78171.641	-0.0202119101	-0.0202119101	-3.21295388E-007	-3.21295388E-007	300.0033
78171.641	-0.0202133597	-0.0202133597	-4.69848665E-007	-4.69848665E-007	300.0021
78171.641	-0.020213481	-0.020213481	-3.95572026E-007	-3.95572026E-007	300.0021
78171.641	-0.0202125641	-0.0202125641	-8.41231859E-007	-8.41231859E-007	300.0021
78117.898	-0.0202126787	-0.0202126787	-5.44125304E-007	-5.44125304E-007	300.0023
78117.898	-0.0202135956	-0.0202135956	-9.84654714E-008	-9.84654714E-008	300.0023
78117.898	-0.0202135687	-0.0202135687	-3.95572026E-007	-3.95572026E-007	300.0023
78117.898	-0.0202120921	-0.0202120921	-9.897851359999999E-007	-9.897851359999999E-007	300.0023
78078.766	-0.0202126854	-0.0202126854	-6.92678581E-007	-6.92678581E-007	300.0037
78078.766	-0.020212827	-0.020212827	-3.95572026E-007	-3.95572026E-007	300.0037
78078.766	-0.0202133192	-0.0202133192	-9.89784211E-007	-9.89784211E-007	300.0037
78078.766	-0.0202124427	-0.0202124427	-8.41230909E-007	-8.41230909E-007	300.0037
78040.383	-0.0202124292	-0.0202124292	-2.47017699E-007	-2.47017699E-007	300.0038
78040.383	-0.0202127057	-0.0202127057	-9.846439630000001E-008	-9.846439630000001E-008	300.0038
78040.383	-0.02021309	-0.02021309	-1.72741048E-007	-1.72741048E-007	300.0038
78040.383	-0.020212645	-0.020212645	-6.18400955E-007	-6.18400955E-007	300.0038
78000.125	-0.0202127231	-0.0202127231	5.00889062E-008	5.00889062E-008	300.0042
78000.125	-0.0202118736	-0.0202118736	-5.44124304E-007	-5.44124304E-007	300.0042
78000.125	-0.0202134917	-0.0202134917	-9.89784211E-007	-9.89784211E-007	300.0042
77962.117	-0.0202125276	-0.0202125276	-2.47017699E-007	-2.47017699E-007	300.0044
77962.117	-0.0202126422	-0.0202126422	-7.66954258E-007	-7.66954258E-007	300.0044
77962.117	-0.0202128849	-0.0202128849	-4.69847653E-007	-4.69847653E-007	300.0044
77962.117	-0.0202123186	-0.0202123186	-9.846439630000001E-008	-9.846439630000001E-008	300.0044
77923.352	-0.0202124669	-0.0202124669	-2.4187745E-008	-2.4187745E-008	300.0033
77923.352	-0.0202127906	-0.0202127906	5.70025465E-007	5.70025465E-007	300.0033
77923.352	-0.0202123186	-0.0202123186	1.24365557E-007	1.24365557E-007	300.0033
77923.352	-0.0202120557	-0.0202120557	-8.41230909E-007	-8.41230909E-007	300.0033
77883.094	-0.0202125006	-0.0202125006	-2.4187745E-008	-2.4187745E-008	300.0035
77883.094	-0.0202123591	-0.0202123591	-2.4187745E-008	-2.4187745E-008	300.0035
77883.094	-0.0202122107	-0.0202122107	-3.95571001E-007	-3.95571001E-007	300.0035
77883.094	-0.0202126085	-0.0202126085	-6.92677606E-007	-6.92677606E-007	300.0035
77845.273	-0.0202121096	-0.0202121096	-3.2129435E-007	-3.2129435E-007	300.0048
77845.273	-0.0202130468	-0.0202130468	-1.58399742E-006	-1.58399742E-006	300.0048
77845.273	-0.020213303	-0.020213303	-1.50972077E-006	-1.50972077E-006	300.0048
77805.20299999999	-0.0202122916	-0.0202122916	7.185787670000001E-007	7.185787670000001E-007	300.005
77805.20299999999	-0.0202120557	-0.0202120557	-1.72741048E-007	-1.72741048E-007	300.005
77805.20299999999	-0.0202121433	-0.0202121433	-5.44124304E-007	-5.44124304E-007	300.005
77805.20299999999	-0.0202126422	-0.0202126422	-9.1550756E-007	-9.1550756E-007	300.005
77765.883	-0.0202132895	-0.0202132895	-5.44124304E-007	-5.44124304E-007	300.0039
77765.883	-0.0202123725	-0.0202123725	-3.2129435E-007	-3.2129435E-007	300.0039
77765.883	-0.0202132221	-0.0202132221	-8.41230909E-007	-8.41230909E-007	300.0039
77765.883	-0.0202131142	-0.0202131142	-6.18400955E-007	-6.18400955E-007	300.0039
77765.883	-0.020212386	-0.020212386	-7.66954258E-007	-7.66954258E-007	300.0039
77765.883	-0.0202125478	-0.0202125478	-7.66954258E-007	-7.66954258E-007	300.0039
77715.141	-0.0202121231	-0.0202121231	7.92855419E-007	7.92855419E-007	300.0041
77715.141	-0.0202124872	-0.0202124872	-1.06406086E-006	-1.06406086E-006	300.0041
77715.141	-0.0202122107	-0.0202122107	5.00889062E-008	5.00889062E-008	300.0041
77675.07000000001	-0.0202121433	-0.0202121433	-1.21261417E-006	-1.21261417E-006	300.0042
77675.07000000001	-0.0202130063	-0.0202130063	-1.50972077E-006	-1.50972077E-006	300.0042
77675.07000000001	-0.0202125478	-0.0202125478	-7.66951063E-007	-7.66951063E-007	300.0042
77675.07000000001	-0.0202129254	-0.0202129254	-1.4354413E-006	-1.4354413E-006	300.0042
77636.117	-0.0202123591	-0.0202123591	-8.41227756E-007	-8.41227756E-007	300.0044
77636.117	-0.0202134445	-0.0202134445	1.2436925E-007	1.2436925E-007	300.0044
77636.117	-0.0202122377	-0.0202122377	-1.13833453E-006	-1.13833453E-006	300.0044
77636.117	-0.0202124737	-0.0202124737	-4.69844292E-007	-4.69844292E-007	300.005
77597.734	-0.0202131209	-0.0202131209	-2.41841358E-008	-2.41841358E-008	300.0051
77597.734	-0.0202129861	-0.0202129861	7.18582791E-007	7.18582791E-007	300.0051
77597.734	-0.0202127501	-0.0202127501	-2.47014214E-007	-2.47014214E-007	300.0051
77597.734	-0.0202126482	-0.0202126482	-6.18397678E-007	-6.18397678E-007	300.0051
77558.227	-0.0202124931	-0.0202124931	1.98645942E-007	1.98645942E-007	300.0053
77558.227	-0.020211792	-0.020211792	-2.47014214E-007	-2.47014214E-007	300.0053
77558.227	-0.0202131741	-0.0202131741	-1.06405783E-006	-1.06405783E-006	300.0053
77558.227	-0.0202127696	-0.0202127696	6.44306099E-007	6.44306099E-007	300.0029
77518.156	-0.0202134438	-0.0202134438	-1.28688791E-006	-1.28688791E-006	300.003
77518.156	-0.0202124122	-0.0202124122	-7.66951063E-007	-7.66951063E-007	300.003
77518.156	-0.020213437	-0.020213437	-1.72737521E-007	-1.72737521E-007	300.003
77518.156	-0.0202135112	-0.0202135112	4.21476021E-007	4.21476021E-007	300.003
77479.023	-0.0202114279	-0.0202114279	-7.66951063E-007	-7.66951063E-007	300.0031
77479.023	-0.0202119673	-0.0202119673	-9.897811409999999E-007	-9.897811409999999E-007	300.0031
77479.023	-0.0202123178	-0.0202123178	5.70029406E-007	5.70029406E-007	300.0023
77441.008	-0.0202129651	-0.0202129651	-2.41841358E-008	-2.41841358E-008	300.0024
77441.008	-0.0202118122	-0.0202118122	-1.72737521E-007	-1.72737521E-007	300.0024
77441.008	-0.0202130999	-0.0202130999	-4.69844292E-007	-4.69844292E-007	300.0024
77401.5	-0.020212001	-0.020212001	-9.897811409999999E-007	-9.897811409999999E-007	300.0026
77401.5	-0.0202119875	-0.0202119875	-5.44120985E-007	-5.44120985E-007	300.0026
77401.5	-0.0202123448	-0.0202123448	-1.72737521E-007	-1.72737521E-007	300.0026
77401.5	-0.0202124392	-0.0202124392	-3.21290907E-007	-3.21290907E-007	300.0035
77362.367	-0.0202130123	-0.0202130123	-1.13833453E-006	-1.13833453E-006	300.0036
77362.367	-0.0202125606	-0.0202125606	-9.897811409999999E-007	-9.897811409999999E-007	300.0036
77362.367	-0.0202121088	-0.0202121088	-6.9267437E-007	-6.9267437E-007	300.0036
77362.367	-0.0202120347	-0.0202120347	-2.47014214E-007	-2.47014214E-007	300.0036
77362.367	-0.0202124594	-0.0202124594	-9.846082860000001E-008	-9.846082860000001E-008	300.0036
77362.367	-0.0202116436	-0.0202116436	5.00925569E-008	5.00925569E-008	300.0036
77310.313	-0.0202125673	-0.0202125673	-2.41841358E-008	-2.41841358E-008	300.0038
77310.313	-0.0202119335	-0.0202119335	-4.69844292E-007	-4.69844292E-007	300.0032
77310.313	-0.020212156	-0.020212156	-1.88110145E-006	-1.88110145E-006	300.0032
77310.313	-0.0202120145	-0.0202120145	-2.41841358E-008	-2.41841358E-008	300.0032
77271.367	-0.0202126617	-0.0202126617	-6.18397678E-007	-6.18397678E-007	300.0034
77271.367	-0.0202130055	-0.0202130055	-7.66951063E-007	-7.66951063E-007	300.0034
77271.367	-0.0202131606	-0.0202131606	-2.47014214E-007	-2.47014214E-007	300.0034
77271.367	-0.0202119875	-0.0202119875	-6.18397678E-007	-6.18397678E-007	300.0034
77231.67200000001	-0.020212601	-0.020212601	5.70029406E-007	5.70029406E-007	300.0035
77231.67200000001	-0.0202129381	-0.0202129381	-1.06405783E-006	-1.06405783E-006	300.0017
77231.67200000001	-0.0202127359	-0.0202127359	-2.47014214E-007	-2.47014214E-007	300.0017
77231.67200000001	-0.0202128168	-0.0202128168	-6.9267437E-007	-6.9267437E-007	300.0017
77192.531	-0.0202129786	-0.0202129786	-9.15504449E-007	-9.15504449E-007	300.0018
77192.531	-0.0202127561	-0.0202127561	-4.69844292E-007	-4.69844292E-007	300.0018
77192.531	-0.020212628	-0.020212628	4.21476021E-007	4.21476021E-007	300.0018
77153.773	-0.0202122639	-0.0202122639	-4.69844292E-007	-4.69844292E-007	300.002
77153.773	-0.020213046	-0.020213046	-3.955676E-007	-3.955676E-007	300.002
77153.773	-0.0202130646	-0.0202130646	3.47199328E-007	3.47199328E-007	300.0038
77113.891	-0.0202133815	-0.0202133815	-5.44120985E-007	-5.44120985E-007	300.0039
77113.891	-0.0202128826	-0.0202128826	-2.41841358E-008	-2.41841358E-008	300.0039
77113.891	-0.0202117634	-0.0202117634	3.47199328E-007	3.47199328E-007	300.0039
77113.891	-0.0202126601	-0.0202126601	-6.18397678E-007	-6.18397678E-007	300.0039
77075.69500000001	-0.0202118915	-0.0202118915	-1.4354413E-006	-1.4354413E-006	300.0041
77075.69500000001	-0.0202128893	-0.0202128893	-3.955676E-007	-3.955676E-007	300.0034
77075.69500000001	-0.0202118443	-0.0202118443	-2.41841358E-008	-2.41841358E-008	300.0034
77075.69500000001	-0.0202129095	-0.0202129095	-2.47014214E-007	-2.47014214E-007	300.0034
77037.30499999999	-0.020211905	-0.020211905	-6.9267437E-007	-6.9267437E-007	300.0036
77037.30499999999	-0.0202115476	-0.0202115476	-4.69844292E-007	-4.69844292E-007	300.0036
77037.30499999999	-0.0202117229	-0.0202117229	1.2436925E-007	1.2436925E-007	300.0036
77037.30499999999	-0.0202125455	-0.0202125455	-7.66951063E-007	-7.66951063E-007	300.0036
76996.859	-0.0202114937	-0.0202114937	-5.44120985E-007	-5.44120985E-007	300.0038
76996.859	-0.0202124983	-0.0202124983	-2.41841358E-008	-2.41841358E-008	300.0013
76996.859	-0.0202113926	-0.0202113926	-1.36116461E-006	-1.36116461E-006	300.0013
76996.859	-0.0202123971	-0.0202123971	4.95752713E-007	4.95752713E-007	300.0013
76958.289	-0.0202118308	-0.0202118308	5.00925569E-008	5.00925569E-008	300.0015
76958.289	-0.0202117971	-0.0202117971	-9.897811409999999E-007	-9.897811409999999E-007	300.0015
76958.289	-0.0202125455	-0.0202125455	-9.15504449E-007	-9.15504449E-007	300.0015
76958.289	-0.0202123432	-0.0202123432	-2.41841358E-008	-2.41841358E-008	300.0015
76958.289	-0.0202123567	-0.0202123567	-5.44120985E-007	-5.44120985E-007	300.0015
76906.234	-0.0202117836	-0.0202117836	-2.47014214E-007	-2.47014214E-007	300.0029
76906.234	-0.0202124983	-0.0202124983	-1.50971799E-006	-1.50971799E-006	300.0029
76906.234	-0.020211669	-0.020211669	-5.44120985E-007	-5.44120985E-007	300.0029
76866.914	-0.0202125455	-0.0202125455	-6.9267437E-007	-6.9267437E-007	300.0029
76866.914	-0.0202116623	-0.0202116623	-3.21290907E-007	-3.21290907E-007	300.0031
76866.914	-0.0202119454	-0.0202119454	-1.65827138E-006	-1.65827138E-006	300.0031
76866.914	-0.020211642	-0.020211642	1.98645942E-007	1.98645942E-007	300.0031
76866.914	-0.0202119387	-0.0202119387	-3.95568031E-007	-3.95568031E-007	300.0031
76828.531	-0.0202118375	-0.0202118375	-3.21291344E-007	-3.21291344E-007	299.9999
76828.531	-0.0202122758	-0.0202122758	-1.28688828E-006	-1.28688828E-006	299.9999
76828.531	-0.0202110689	-0.0202110689	-3.95568031E-007	-3.95568031E-007	299.9999
76828.531	-0.0202109948	-0.0202109948	-3.21291344E-007	-3.21291344E-007	299.9999
76789.023	-0.0202121005	-0.0202121005	-6.183980930000001E-007	-6.183980930000001E-007	300
