时间秒	热浴温度	高侧	低侧
446.8544797897339	1.8	24803.426499999998	867.5789499999998	25208.856	25986.804500000002
840.647111415863	1.8900000000000001	24132.3275	831.4759499999999	24502.192000000003	25266.2425
1234.7882478237152	1.9845000000000002	23495.015	797.6438999999998	23830.908	24583.8195
1628.686704158783	2.0837250000000003	22889.794000000005	765.8986	23195.475999999995	23936.898499999996
2022.491227388382	2.1879112500000004	22314.459	736.07305	22592.414	23321.8525
2416.659346103668	2.2973068125000005	21767.7925	708.0213500000001	22019.8605	22737.9985
2810.605600833893	2.4121721531250007	21248.4435	681.5909000000001	21476.316000000003	22183.653000000002
3204.527876853943	2.5327807607812507	20753.906499999997	656.6730499999999	20959.597	21656.4155
3598.712985754013	2.659419798820313	20282.7765	633.14675	20468.524499999996	21154.6785
3992.803240299225	2.792390788761329	19833.961	610.9096999999999	20000.809500000003	20677.8595
4386.981441736221	2.932010328199395	19406.9005	589.8686	19556.06	20223.4955
4781.5782952308655	3.078610844609365	18999.475499999997	569.93615	19133.4685	19790.801499999998
5175.9773581027985	3.2325413868398334	18610.872	551.0337	18730.238999999998	19378.769500000002
5570.331624031067	3.3941684561818253	18240.66	533.09305	18345.752	18985.865
5964.737598896027	3.5638768789909165	17886.9415	516.04265	17979.877	18611.329500000003
6359.288480758667	3.742070722940462	17549.765	499.82635000000005	17630.6105	18254.4775
6753.999450922012	3.9291742590874854	17227.907	484.38735	17297.3875	17913.8725
7148.754380702972	4.12563297204186	16920.7055	469.67479999999995	16979.9045	17588.885500000004
7543.878163576126	4.3319146206439525	16626.5645	455.6408	16676.952999999998	17278.871
7938.929740905762	4.54851035167615	16346.496	442.2468	16387.63	16982.7765
8334.109227180481	4.775935869259957	16078.590499999998	429.45104999999995	16111.571000000002	16699.884499999996
8729.403646945953	5.014732662722955	15822.8275	417.2116	15848.28	16430.251
9176.88699054718	5.265469295859103	15578.056	405.50105	15596.5185	16172.377999999999
9624.518243312836	5.528742760652058	15344.775999999998	394.28665	15356.353500000001	15926.028999999999
10072.409251451492	5.805179898684661	15121.345	383.53815000000003	15126.981000000002	15691.0315
10520.77205324173	6.095438893618894	14907.714000000002	373.2278	14907.68	15466.218000000003
10969.001581430435	6.400210838299839	14703.852000000003	363.33205000000004	14698.2825	15251.657999999998
11416.68445968628	6.720221380214831	14508.754	353.82475000000005	14498.290500000003	15046.4815
11864.884096622467	7.056232449225572	14322.4035	344.68784999999997	14307.127	14850.4805
12313.042942285538	7.409044071686851	14144.208999999999	335.8943	14124.544500000002	14663.393999999998
12761.579631567001	7.779496275271193	13974.0075	327.43025	13950.1925	14484.4375
13210.469459056854	8.168471089034753	13811.1375	319.27174999999994	13783.525000000001	14313.46
13659.281802415848	8.57689464348649	13655.691	311.40909999999997	13624.381999999998	14150.225
14161.020267248154	9.005739375660815	13506.723999999998	303.81545	13472.063999999998	13993.936000000002
14662.65515089035	9.456026344443856	13364.7785	296.48395000000005	13326.6985	13844.802999999998
15164.21599149704	9.928827661666048	13228.668500000002	289.3943	13187.692000000003	13702.123
15718.926463127136	10.425269044749351	13098.765	282.5348	13054.857000000002	13565.816499999999
16273.442315101624	10.94653249698682	12974.395	275.89105	12927.908500000001	13435.677000000001
16827.99514913559	11.49385912183616	12855.5195	269.44655	12806.678999999998	13311.075
17383.69263267517	12.068552077927967	12742.005500000001	263.19645	12690.654499999999	13192.074
17990.639992952347	12.671979681824364	12633.391000000001	257.12345	12579.794	13078.184
18652.105224370956	13.305578665915583	12529.647000000003	251.21794999999997	12473.7435	12969.392999999998
19312.93612384796	13.970857599211362	12430.225	245.47159999999997	12372.3655	12865.381000000001
19974.343391656876	14.66940047917193	12336.0245	239.87163	12276.105	12766.505
20690.950548887253	15.402870503130526	12245.1435	234.409495	12183.396	12671.456499999998
21464.89543390274	16.173014028287053	12158.445	229.07769	12094.9485	12580.526000000002
22234.48784661293	16.981664729701407	12075.285499999998	223.86678	12010.297999999999	12493.7685
23062.060705184937	17.83074796618648	11995.951000000001	218.769705	11929.4335	12410.673999999999
23942.00247502327	18.722285364495804	11920.068000000001	213.778485	11851.96	12331.241000000002
24875.91256260872	19.658399632720595	11847.585500000001	208.88699499999998	11777.983	12255.323
25862.91399526596	20.641319614356625	11778.385	204.08929	11707.383	12182.9005
26954.919929265976	21.673385595074457	11712.1425	199.38282500000003	11639.8525	12113.550500000001
28100.01631975174	22.757054874828178	11648.868999999999	194.75629999999998	11575.398000000001	12047.338
29348.929208278656	23.894907618569587	11588.650499999998	190.21411500000002	11513.875499999998	11984.2375
30650.94674396515	25.089652999498067	11530.957000000002	185.742465	11455.021999999999	11923.7645
32057.960884332657	26.34413564947297	11475.989499999998	181.348545	11398.8025	11866.3745
33623.039923906326	27.66134243194662	11423.803500000002	177.02829999999997	11345.615499999998	11811.696000000002
35345.973140239716	29.04440955354395	11373.827000000001	172.76932500000004	11294.522000000003	11759.33
37227.07171678543	30.496630031221148	11326.166	168.58195	11246.069500000001	11709.572999999999
39266.059941768646	32.021461532782205	11280.968499999999	164.46187999999998	11199.713500000002	11662.162
41462.96724009514	33.622534609421315	11237.921	160.40708	11155.7705	11617.056499999999
43819.18164110184	35.30366133989238	11197.231000000002	156.416985	11113.9735	11574.2595
46334.09825372696	37.068844406886996	11158.2675	152.49158500000001	11074.257999999998	11533.551000000001
49111.189038038254	38.922286627231344	11121.521999999999	148.62948	11036.621000000001	11495.1395
