时间秒	热浴温度K	κ	变异系数	时间常数平均
457	1.8	0.0008948890855617082	0.01826028934093574	2.0
912	1.8900000000000001	0.0008613181372554658	0.05267484548160176	2.0
1368	1.9845000000000002	0.0010568017398071207	0.06573276137638265	2.0
1823	2.0837250000000003	0.0013071719764532208	0.08125266186343495	2.0
2278	2.1879112500000004	0.0015433436904776527	0.06689578492865429	2.0
2734	2.2973068125000005	0.0017162224222709917	0.04867446502871299	2.0
3190	2.4121721531250007	0.0018788879366892109	0.022334885353357228	2.0
3646	2.5327807607812507	0.0021811290115037406	0.01881217669875357	2.0
4101	2.659419798820313	0.0023782642891370716	0.043984457677732444	2.0
4557	2.792390788761329	0.0024912638785104736	0.06022848572516585	2.0
5013	2.932010328199395	0.0028769917376236325	0.018064544495708962	2.0
5468	3.078610844609365	0.0030843029569473587	0.01854413084001677	2.0
5924	3.2325413868398334	0.0036699100109121563	0.010049197344518672	2.0
6379	3.3941684561818253	0.004044537434355671	0.027146890635164803	2.0
6836	3.5638768789909165	0.004312317709321953	0.029041557336051165	2.0
7291	3.742070722940462	0.004545081033564952	0.06420758781881687	2.0
7748	3.9291742590874854	0.005104956466432757	0.07540226312971543	2.0
8204	4.12563297204186	0.005322379669426981	0.03071240320095	2.0
8660	4.3319146206439525	0.005980527754538219	0.10684530111269334	2.0
9169	4.54851035167615	0.006486956577738693	0.04188929159258435	2.0
9677	4.775935869259957	0.006559975915599903	0.08705601068111544	2.0
10186	5.014732662722955	0.007175437165829956	0.06511357120011975	2.0
10694	5.265469295859103	0.0077650288308356435	0.029286911407682026	2.0
11203	5.528742760652058	0.007256421032513181	0.057064993902839256	2.0
11711	5.805179898684661	0.007745244135921727	0.06710083017160412	2.0
12220	6.095438893618894	0.008138795765408538	0.01561448577674626	2.0
12729	6.400210838299839	0.00822671306560895	0.038701670270834466	2.0
13238	6.720221380214831	0.008673285635110396	0.05945827478761153	2.0
13746	7.056232449225572	0.007891770604301419	0.0172553368082912	2.0
14255	7.409044071686851	0.008234408474618288	0.01934520480197331	2.0
14816	7.779496275271193	0.00853263688994487	0.08270122112917733	2.0
15376	8.168471089034753	0.00836903176649273	0.04031828695039962	2.0
15937	8.57689464348649	0.008612086488399257	0.05090567239123585	2.0
16498	9.005739375660815	0.008361342832150764	0.033291270169207576	2.0
17112	9.456026344443856	0.008078161964744408	0.05573887393181667	2.0
17725	9.928827661666048	0.007655451461182676	0.03409869190210466	2.0
18390	10.425269044749351	0.007797623842880075	0.060450900354696926	2.0
19055	10.94653249698682	0.007555469312071475	0.031537881998200026	2.0
19720	11.49385912183616	0.007262026406939091	0.03734381872708858	2.0
20386	12.068552077927967	0.007013303583705673	0.03340935197657881	2.0
21051	12.671979681824364	0.0066110572531001	0.061292977068306234	2.0
21768	13.305578665915583	0.0063008859617372515	0.05805151262958414	2.0
22537	13.970857599211362	0.006160106605217504	0.01839483753985298	2.0
23306	14.66940047917193	0.006123348571757499	0.05295842524124998	2.0
24076	15.402870503130526	0.005857113352893896	0.013763569301371369	2.0
24897	16.173014028287053	0.0055295448329219605	0.056078929169098055	2.0
25771	16.981664729701407	0.005021712572939762	0.030000230111018676	2.0
26697	17.83074796618648	0.0048053979879288606	0.04484784599004846	2.0
27675	18.722285364495804	0.00472793622071734	0.033376015430967444	2.0
28705	19.658399632720595	0.004606485491436853	0.018560677877887604	2.0
29787	20.641319614356625	0.004367380919912681	0.0737051552556788	2.0
30921	21.673385595074457	0.004318561254207361	0.028515801797548593	2.0
32160	22.757054874828178	0.004237930712133415	0.039653830689563276	2.0
33451	23.894907618569587	0.003880410566815238	0.07528647979813599	2.0
34898	25.089652999498067	0.003352684067254788	0.024133417414183383	2.0
36449	26.34413564947297	0.0032217403765406618	0.03252066478026749	2.0
38105	27.66134243194662	0.0030116293683435428	0.030180133869017547	2.0
39918	29.04440955354395	0.0029841449301237174	0.048075539502524016	2.0
