时间秒	热浴温度K	κ	变异系数	时间常数平均
508	1.8	0.00016512174913312368	0.03587978061240524	2.0
964	1.8900000000000001	0.00017611889410398972	0.009163298568989174	2.0
1419	1.9845000000000002	0.00018647649702018584	0.017835689113436304	2.0
1876	2.0837250000000003	0.00020322303287765014	0.021979680011655102	2.0
2333	2.1879112500000004	0.0002259308899346485	0.024527596119234992	2.0
2789	2.2973068125000005	0.0002551466492266246	0.010972982916163589	2.0
3245	2.4121721531250007	0.000281214375123363	0.03328796347089081	2.0
3701	2.5327807607812507	0.00030910215352243886	0.014576843167152404	2.0
4157	2.659419798820313	0.0003321314536113564	0.016326290078220486	2.0
4613	2.792390788761329	0.00036093630164777307	0.010860634713724416	2.0
5070	2.932010328199395	0.00038987804970847277	0.016602097840372802	2.0
5526	3.078610844609365	0.00042611828171887703	0.022425639493745878	2.0
5982	3.2325413868398334	0.00045514960108528155	0.010867816972270692	2.0
6439	3.3941684561818253	0.00048663170713950235	0.015779414513677596	2.0
6894	3.5638768789909165	0.0005155222277659963	0.011802515749502673	2.0
7351	3.742070722940462	0.0005304640267001608	0.004333128203722675	2.0
7807	3.9291742590874854	0.0005425782938478226	0.002952466753507186	2.0
8263	4.12563297204186	0.0005507837965338752	0.008945859507115283	2.0
8720	4.3319146206439525	0.00055231161695227	0.0078944115606581	2.0
9175	4.54851035167615	0.000545138581452514	0.004360776348450351	2.0
9632	4.775935869259957	0.000531842584726567	0.0056306881954858124	2.0
10089	5.014732662722955	0.0005337323143462326	0.011714620512109397	2.0
10545	5.265469295859103	0.0005247392983448504	0.0029231873699233735	2.0
11054	5.528742760652058	0.0005196115377986338	0.01118577838421701	2.0
11563	5.805179898684661	0.0005196541194618063	0.002175003302240228	2.0
12072	6.095438893618894	0.0005191468067062092	0.003929934044434747	2.0
12580	6.400210838299839	0.0005057853076252196	0.004449238403200487	2.0
13089	6.720221380214831	0.0005089825574170612	0.016857299476838842	2.0
13598	7.056232449225572	0.0004964139419158771	0.003648287581061593	2.0
14107	7.409044071686851	0.0004926772309315797	0.004260047139688041	2.0
14616	7.779496275271193	0.0004839042147275061	0.008043914896783272	2.0
15125	8.168471089034753	0.00047270564723175785	0.004431692781438069	2.0
15686	8.57689464348649	0.00046447898727707075	0.0069557709951260545	2.0
16247	9.005739375660815	0.0004559030619724093	0.006220079413710204	2.0
16808	9.456026344443856	0.00044753369100991917	0.015155277567883433	2.0
17369	9.928827661666048	0.0004414153928008003	0.001164534517707604	2.0
17982	10.425269044749351	0.0004298166192603274	0.002383958593977529	2.0
18595	10.94653249698682	0.00041860834302083976	0.0071149699116202164	2.0
19209	11.49385912183616	0.0004142545782941714	0.0030102553371893588	2.0
19822	12.068552077927967	0.00040399927354722035	0.008155639334921076	2.0
20488	12.671979681824364	0.00039414494190803456	0.003794227081152737	2.0
21153	13.305578665915583	0.00038843436984408597	0.007443929815378034	2.0
21871	13.970857599211362	0.00037871548849520843	0.007521958604430812	2.0
22589	14.66940047917193	0.00036777904159045996	0.007376127471842534	2.0
23358	15.402870503130526	0.0003657039399552369	0.008411110142760397	2.0
24180	16.173014028287053	0.0003564325321622757	0.00341001581824878	2.0
25002	16.981664729701407	0.0003516581981361638	0.015359618386481413	2.0
25877	17.83074796618648	0.0003401220434635207	0.006885971105468726	2.0
26803	18.722285364495804	0.00034209530914126163	0.01515702887803015	2.0
27782	19.658399632720595	0.000337730047695867	0.011330438396556128	2.0
28812	20.641319614356625	0.0003314805390386623	0.011498199411506559	2.0
29948	21.673385595074457	0.0003300442590235455	0.0008739580319721717	2.0
31136	22.757054874828178	0.00032604107282747604	0.010388333441527038	2.0
32428	23.894907618569587	0.0003264670414345407	0.003913245712848513	2.0
33773	25.089652999498067	0.0003189145876066289	0.012164311514002425	2.0
35222	26.34413564947297	0.0003202114365659808	0.005750982856727519	2.0
36775	27.66134243194662	0.000326948141173621	0.011633156144324025	2.0
39269	29.04440955354395	0.0003265090157721062	0.013051313906108834	2.0
