时间秒	热浴温度K	κ	变异系数	时间常数平均
1448	1.8	0.00026856473772077054	0.022661759640820102	2.0
1904	1.8900000000000001	0.0002839162458629037	0.0165824593143519	2.0
2360	1.9845000000000002	0.0003076982292222895	0.013894913039928654	2.0
2817	2.0837250000000003	0.0003401452885546088	0.008174646413112956	2.0
3273	2.1879112500000004	0.00037482290070407304	0.013321734713187112	2.0
3731	2.2973068125000005	0.00040720147985844464	0.012122174066827654	2.0
4186	2.4121721531250007	0.0004223784822360303	0.015208784103322631	2.0
4644	2.5327807607812507	0.00045186572567983493	0.008951893101636774	2.0
5101	2.659419798820313	0.0004795896665431886	0.012471907139353621	2.0
5558	2.792390788761329	0.000504164574691568	0.01181659969342092	2.0
6015	2.932010328199395	0.0005277472555981034	0.005753614856950411	2.0
6471	3.078610844609365	0.0005552832645579261	0.010154357238433208	2.0
6928	3.2325413868398334	0.0005891650908339958	0.0023779678024819263	2.0
7384	3.3941684561818253	0.0006159623825519164	0.007653177884219149	2.0
7842	3.5638768789909165	0.0006350216011163602	0.005130693262697682	2.0
8299	3.742070722940462	0.0006565664142202127	0.0016428816708136977	2.0
8755	3.9291742590874854	0.0006692763481602258	0.003894050475824059	2.0
9212	4.12563297204186	0.0006778859551460594	0.006112468640017503	2.0
9669	4.3319146206439525	0.0006825363903895596	0.00917663115538505	2.0
10127	4.54851035167615	0.0006780613602307514	0.004077590315638909	2.0
10584	4.775935869259957	0.0006646941440085354	0.005997468300771607	2.0
11094	5.014732662722955	0.0006176746884411513	0.10210526440540954	2.0
11603	5.265469295859103	0.0006529754007345086	0.005890056755591395	2.0
12114	5.528742760652058	0.0006399468869426199	0.004620769796652019	2.0
12625	5.805179898684661	0.000628567280816431	0.004179625059961538	2.0
13134	6.095438893618894	0.0006193124052908542	0.004137305248606474	2.0
13644	6.400210838299839	0.0006000247998299693	0.00903030588563807	2.0
14155	6.720221380214831	0.0005934912487024026	0.010006175734217257	2.0
14665	7.056232449225572	0.0005765769824901336	0.006320017144207455	2.0
15174	7.409044071686851	0.0005598643587806657	0.005410065258135658	2.0
15683	7.779496275271193	0.0005484801266100588	0.004978731720909173	2.0
16193	8.168471089034753	0.0005313979318693387	0.005199465073062412	2.0
16755	8.57689464348649	0.0005121296016240797	0.00422823782252299	2.0
17317	9.005739375660815	0.0004933299119728359	0.00968851448583934	2.0
17879	9.456026344443856	0.0004775508208803818	0.002842297251664681	2.0
18440	9.928827661666048	0.00046319051538180086	0.005807083401377916	2.0
19054	10.425269044749351	0.0004466568697384055	0.0030316209696992207	2.0
19668	10.94653249698682	0.0004293729299630507	0.007990003843818635	2.0
20283	11.49385912183616	0.0004118553516760317	0.008812587207163287	2.0
20949	12.068552077927967	0.0003989809207258611	0.011013102999835088	2.0
21615	12.671979681824364	0.00037537530263015087	0.034934761857209194	2.0
22334	13.305578665915583	0.0003028340313810342	0.34133171750086044	2.0
23052	13.970857599211362	0.00035447789968956494	0.002491640645852318	2.0
23771	14.66940047917193	0.0003393415975395979	0.006134481607238053	2.0
24541	15.402870503130526	0.00032760074168807716	0.005909176440680301	2.0
25365	16.173014028287053	0.0003154249241991592	0.00403361959648193	2.0
26240	16.981664729701407	0.00030568332835117677	0.00891366691936137	2.0
27115	17.83074796618648	0.0002976207839029057	0.0037252893246873917	2.0
28043	18.722285364495804	0.00028447559910534543	0.012104660948821316	2.0
29024	19.658399632720595	0.0002755274286511243	0.004579338650002412	2.0
30108	20.641319614356625	0.000267308765134289	0.009965662531579642	2.0
31245	21.673385595074457	0.0002605366738946516	0.00724078055512248	2.0
33165	22.757054874828178	0.00025596188539068056	0.007662556655454396	2.0
34510	23.894907618569587	0.0002499658524982309	0.0017559838877519818	2.0
35960	25.089652999498067	0.0002452183219467672	0.005454610452469076	2.0
37515	26.34413564947297	0.0002410473732507418	0.009156195265365768	2.0
39174	27.66134243194662	0.0002379350153840964	0.0033928074383875683	2.0
40990	29.04440955354395	0.00022976797152227333	0.0177247270892955	2.0
