时间秒	热浴温度K	κ	变异系数	时间常数平均
561	1.8	0.0001581525106470619	0.030320760060860635	2.0
1017	1.8900000000000001	0.0001689008504845666	0.023204246517023706	2.0
1474	1.9845000000000002	0.00018485023801552482	0.022291373454261586	2.0
1930	2.0837250000000003	0.0002035319105571101	0.030228619390852106	2.0
2386	2.1879112500000004	0.00023291233496191473	0.024675571587938688	2.0
2843	2.2973068125000005	0.00026177479747429644	0.026597372862863896	2.0
3299	2.4121721531250007	0.00028438860568542597	0.027981291993158453	2.0
3755	2.5327807607812507	0.00031397831181350717	0.007235698421270228	2.0
4211	2.659419798820313	0.0003397196359156834	0.019617688556776775	2.0
4668	2.792390788761329	0.00037260923051966226	0.015120633659183688	2.0
5125	2.932010328199395	0.00041350497313907196	0.01952541040659289	2.0
5581	3.078610844609365	0.00046027242618865806	0.024972274004156126	2.0
6038	3.2325413868398334	0.0005104969341462618	0.02610378141650567	2.0
6494	3.3941684561818253	0.0005571044392616464	0.02324736069094859	2.0
6951	3.5638768789909165	0.0006066631425298623	0.014893804177767195	2.0
7407	3.742070722940462	0.000645934782717004	0.016276160294407434	2.0
7863	3.9291742590874854	0.000675202074899556	0.011986845937750654	2.0
8320	4.12563297204186	0.0006918095690740513	0.008445459372990224	2.0
8777	4.3319146206439525	0.0007137044171267619	0.006402242889073347	2.0
9234	4.54851035167615	0.0007168512104218819	0.015839377946621318	2.0
9691	4.775935869259957	0.0007374355673298902	0.010297934434605123	2.0
10148	5.014732662722955	0.0007540105260954269	0.008601964407038958	2.0
10657	5.265469295859103	0.0007670717887184305	0.006386698715003787	2.0
11166	5.528742760652058	0.000791665185281417	0.011560535568854849	2.0
11675	5.805179898684661	0.000818233118669836	0.008095047213881424	2.0
12184	6.095438893618894	0.0008318710663147202	0.0050540979474533705	2.0
12693	6.400210838299839	0.0008533608092547391	0.008228466056312812	2.0
13202	6.720221380214831	0.0008772290709478143	0.0032012515546727635	2.0
13712	7.056232449225572	0.0008923967307869646	0.0015530978170690257	2.0
14221	7.409044071686851	0.000889546537453313	0.004871200026942573	2.0
14730	7.779496275271193	0.0008972770807863656	0.007173904717023409	2.0
15239	8.168471089034753	0.0009035721408658721	0.005825203096646378	2.0
15801	8.57689464348649	0.000899840815053244	0.007491246346792237	2.0
16362	9.005739375660815	0.0009076721983542337	0.004912088325013252	2.0
16923	9.456026344443856	0.000919646511377809	0.014620818899651597	2.0
17485	9.928827661666048	0.0009081876251840142	0.008490246560911203	2.0
18099	10.425269044749351	0.0009009477060074544	0.004598851189772253	2.0
18712	10.94653249698682	0.0008957601724443482	0.006199182588850912	2.0
19326	11.49385912183616	0.0009000425503534549	0.009602476795613827	2.0
19992	12.068552077927967	0.0009045715121667172	0.004034322691001867	2.0
20658	12.671979681824364	0.0009002170990505031	0.005351412413633613	2.0
21324	13.305578665915583	0.0008857204576506873	0.005049301352860222	2.0
22042	13.970857599211362	0.0008910049402747044	0.008684453369871852	2.0
22759	14.66940047917193	0.0008826752646107008	0.009144921837667994	2.0
23530	15.402870503130526	0.0008772959100211381	0.005090070856684982	2.0
24353	16.173014028287053	0.0008764101642423182	0.005794966216739565	2.0
25175	16.981664729701407	0.0008824176307893557	0.005481020291950105	2.0
26050	17.83074796618648	0.0009053291040076478	0.014935326100280144	2.0
26976	18.722285364495804	0.0009157734324144699	0.010855396672402658	2.0
27956	19.658399632720595	0.0009689117906897037	0.009400593237015835	2.0
29039	20.641319614356625	0.0009885859559199037	0.013072533849675255	2.0
30175	21.673385595074457	0.0010545633797375404	0.025076903682270557	2.0
31363	22.757054874828178	0.001109209870502108	0.028435098131321765	2.0
33178	23.894907618569587	0.00117336345663194	0.018250501963319368	2.0
34627	25.089652999498067	0.0012150603083756588	0.02944997698238136	2.0
36181	26.34413564947297	0.0012615987069214665	0.013474335856476597	2.0
37840	27.66134243194662	0.0013563998511316908	0.0552783179979391	2.0
39655	29.04440955354395	0.0014251892063974533	0.03598272704652655	2.0
