时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
529	146.2004734946217	4e-05	0.2004734946216884	7.981104948658399e-05	5.191687417286587
669	146.20296429735356	3.9952734446238845e-05	0.2029642973535552	7.864540761822414e-05	5.217794990085194
809	146.19610681517634	3.965990610634981e-05	0.19610681517634476	8.020670525652459e-05	5.1287616326726955
1943	148.20397977439086	4.0051642976668165e-05	0.20397977439084813	7.86418217159507e-05	5.203794286723765
2083	148.19573793901478	3.9659001932966165e-05	0.19573793901477957	8.035419409418905e-05	5.124946259503473
2223	148.2034682345963	4.008845072940312e-05	0.2034682345962961	7.898451004268146e-05	5.21698859757121
3252	150.20024116792982	3.974531671598088e-05	0.2002411679298202	7.888938209785479e-05	5.292650687175668
3392	150.19896627247792	3.972137512671353e-05	0.1989662724779083	7.929925119003683e-05	5.2413136079422715
3532	150.19900929907732	3.9824427476119935e-05	0.19900929907732798	7.969401586528269e-05	5.22987692017368
4528	152.20502262496984	3.992343068056218e-05	0.20502262496984364	7.77416793653917e-05	5.354019957510603
4668	152.19716570792556	3.943137820705528e-05	0.1971657079255547	7.885922981570933e-05	5.210378545468988
4808	152.19975343505956	3.9713783455044754e-05	0.19975343505956902	7.895656942489373e-05	5.138480504725533
6008	154.1996419714668	3.973828617967658e-05	0.1996419714668043	7.909816642741613e-05	5.134367181824841
6148	154.2015972839768	3.977390260646197e-05	0.2015972839768109	7.847146039578046e-05	5.315938028265468
6288	154.20172626169716	3.961602211120659e-05	0.20172626169715877	7.779994506970602e-05	5.326955200390926
7317	156.1997947894389	3.9446151921247285e-05	0.1997947894389003	7.787985391230459e-05	5.373599930531144
7458	156.1987685688292	3.946640442510682e-05	0.19876856882920754	7.836234307167855e-05	5.344407564793128
7598	156.19846184582315	3.9588468793748146e-05	0.19846184582315582	7.896968079346111e-05	5.170387351353931
8524	158.20083691401675	3.9741585472515085e-05	0.20083691401674683	7.864060367595191e-05	5.372470147040002
8665	158.20113108565045	3.965869480352371e-05	0.20113108565045495	7.819835847017816e-05	5.37704102284419
8805	158.20009053622272	3.954702478573531e-05	0.20009053622271433	7.816297556735825e-05	5.293413729733509
9936	160.20064499404347	3.953807672797407e-05	0.20064499404346847	7.791171261459405e-05	5.41311407770978
10076	160.1972450699614	3.947447595968667e-05	0.19724506996141902	7.899990872251814e-05	5.300794422221352
10217	160.204762331656	3.9749190865354265e-05	0.20476233165601815	7.716254067201258e-05	5.421244722415203
11554	162.1999547547448	3.92842311040989e-05	0.19995475474479976	7.7180000816179e-05	5.557385051403947
11694	162.20269488116548	3.928867542083316e-05	0.20269488116548706	7.615387263101783e-05	5.406206632933561
11834	162.19804138408819	3.902662491966679e-05	0.1980413840881954	7.690702928747823e-05	5.530088969595133
12933	164.19969276135643	3.9219135453877164e-05	0.1996927613564181	7.702535511561392e-05	5.358207680362812
13073	164.20005970019895	3.924929429062742e-05	0.20005970019895336	7.700236983161978e-05	5.446076789900698
13213	164.20117266675777	3.924343762506536e-05	0.2011726667577672	7.655351104366344e-05	5.4287289928151115
14208	166.2012976496775	3.9128892405398705e-05	0.20129764967751218	7.606001477543883e-05	5.691429435460937
14349	166.1964775830417	3.900256780660444e-05	0.19647758304170695	7.742360588718494e-05	5.4514142711030935
14489	166.20245632511885	3.935063046183249e-05	0.20245632511884717	7.648425490459264e-05	5.49659926794231
15416	168.20001259849306	3.9111188911766064e-05	0.20001259849306344	7.647943727629254e-05	5.597875237900735
15556	168.19933710792643	3.910995711485569e-05	0.1993371079264366	7.673376831023005e-05	5.512707141031352
15696	168.20384171884552	3.917493288066492e-05	0.203841718845538	7.528759936367632e-05	5.62997105488339
16692	170.1983835799507	3.880402024627766e-05	0.19838357995071157	7.590103917106601e-05	5.482079253136254
