时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
127	277.4348314950154	0.0001	0.08396798916282038	0.0012029770435914786	10.63619269918909
292	277.7826854043434	0.0002	0.3583405348433776	0.0011276166125806111	12.458904329827911
462	276.18508126367936	0.0002	0.3620186891527588	0.0011162267813631427	12.707023554839328
634	274.6105701247498	0.0002	0.36971043701626055	0.001093069444777287	12.978294213331909
807	273.09125942087303	0.0002	0.3664857657586165	0.001102751185033312	12.407056520126226
978	271.63692641259576	0.0002	0.35753007923492786	0.001130437847483386	12.258698451158065
1148	270.2228742465451	0.0002	0.36263092482396625	0.0011145986980074765	12.338279454438585
1318	268.92859913396995	0.0002	0.3719906851818896	0.001086609716219455	12.632376033369862
1490	267.6141119513904	0.0002	0.3700779355129839	0.0010922831531677546	12.27232967783948
1660	266.31963988045266	0.0002	0.3596916301344594	0.0011238822295506082	12.062484666911455
1829	265.1135632621035	0.0002	0.36598365306419073	0.0011046146864008798	12.226424259522453
