时间秒	热浴温度K	κ	变异系数	时间常数平均
821	1.8	0.0001683353141973995	0.012744603351544022	2.0
1277	1.8900000000000001	0.00019517439544110816	0.025363913648366213	2.0
1733	1.9845000000000002	0.000207183412208048	0.01873531484976458	2.0
2190	2.0837250000000003	0.00021352545060109032	0.008709790844608111	2.0
2646	2.1879112500000004	0.0002267865853027364	0.01878225503207682	2.0
3101	2.2973068125000005	0.00024314109739121187	0.009405793447395795	2.0
3558	2.4121721531250007	0.0002549753791589523	0.013866409204231949	2.0
4014	2.5327807607812507	0.0002715548468227559	0.007698598346803108	2.0
4470	2.659419798820313	0.00028246120786238965	0.006875202584354021	2.0
4927	2.792390788761329	0.0002881507376241315	0.015242033560470561	2.0
5382	2.932010328199395	0.00030369466626262604	0.008370496902290579	2.0
5839	3.078610844609365	0.00031390167868849386	0.007025830128185323	2.0
6294	3.2325413868398334	0.000328307602786573	0.005888282740874969	2.0
