时间秒	热浴温度	高侧	低侧
343.8685522079468	3.9291742590874854	343.8072	484.38629999999995	1673.0677500000002	2657.8744999999994
791.3541934490204	4.12563297204186	333.1503	469.67465	1593.19255	2513.5890000000004
1238.7815806865692	4.3319146206439525	322.98425	455.64235	1518.6268	2379.8147
1685.624056339264	4.54851035167615	313.30830000000003	442.24845	1449.1473999999998	2256.23
2132.3361916542053	4.775935869259957	304.0716	429.44825	1383.9616499999997	2141.18435
2579.5085818767548	5.014732662722955	295.2055	417.21684999999997	1322.8263	2034.03445
3026.616387605667	5.265469295859103	286.7834	405.50235	1265.6415	1934.52745
3525.9316778182983	5.528742760652058	278.6975	394.28464999999994	1211.8361499999999	1841.56045
3973.253390789032	5.805179898684661	270.9818	383.53619999999995	1161.4583499999999	1755.0810999999999
4420.596004247665	6.095438893618894	263.5535	373.23025	1113.7733	1673.7688500000002
4920.4769282341	6.400210838299839	256.42310000000003	363.33270000000005	1068.7746	1597.53385
5420.541048526764	6.720221380214831	249.629	353.82555	1026.52295	1526.3847999999998
7852.6209716796875	7.056232449225572	243.08545	344.68735	986.61015	1459.5833499999999
8457.290071725845	7.409044071686851	236.74105	335.89485	948.4695499999999	1396.12145
8958.768990755081	7.779496275271193	230.6837	327.4273	912.6041	1336.8092499999998
9773.590985774994	8.168471089034753	224.85675	319.2727	878.61735	1280.9003500000001
10641.497096300125	8.57689464348649	219.2299	311.41235	846.25405	1227.9931
12972.514644622803	9.005739375660815	213.80489999999998	303.81115	815.43575	1177.85755
13631.624632120132	9.456026344443856	208.48435	296.47985	785.8610000000001	1129.7993
14762.114102363586	9.928827661666048	203.58065000000002	289.39255	758.7642999999999	1086.1677499999998
17463.37139439583	10.425269044749351	198.64120000000003	282.5345	731.9313500000001	1043.16875
18803.26053404808	10.94653249698682	193.91055	275.8899	706.44985	1002.541
20720.13483262062	11.49385912183616	189.3593	269.4483	682.26475	964.1592999999999
22223.6185669899	12.068552077927967	184.86974999999998	263.19169999999997	658.7835	927.0722999999999
28182.1016664505	12.671979681824364	180.5783	257.12295	636.5476999999998	892.14205
58252.373526096344	13.305578665915583	179.45465000000004	251.21434999999997	630.6600999999999	882.8644
59084.31740641594	13.970857599211362	175.38671499999998	245.46929999999992	609.87965	850.3757999999999
59968.38955760002	14.66940047917193	172.29358	239.87182	594.23625	826.0006
60905.30820655823	15.402870503130526	168.43752	234.40849500000004	574.9255	795.88745
61894.40149140358	16.173014028287053	164.67323	229.06060999999997	556.29015	767.08215
62989.36102747917	16.981664729701407	161.01894499999997	223.85818500000002	538.38535	739.5245000000001
64296.2725918293	17.83074796618648	157.445265	218.76968500000004	521.0612	712.9614000000001
65550.29200053215	18.722285364495804	153.94866	213.77872499999998	504.29105000000004	687.3461
67067.39124965668	19.658399632720595	150.52854499999998	208.88786500000003	488.05809999999997	662.6482500000001
68691.28074455261	20.641319614356625	147.177835	204.08631499999998	472.32590000000005	638.8054500000001
70632.35371804237	21.673385595074457	143.89042	199.37866000000002	457.04825	615.7384
72891.3073477745	22.757054874828178	140.689155	194.76232500000003	442.3394	593.6156500000001
75204.3719034195	23.894907618569587	137.52585	190.19749499999998	427.93825	572.0381
77677.50501656532	25.089652999498067	134.43254000000002	185.73013	414.0087	551.2471499999999
80363.45751523972	26.34413564947297	131.399075	181.33712	400.49080000000004	531.1420499999999
83261.4380159378	27.66134243194662	128.419545	177.01811	387.34884999999997	511.67209999999994
86372.52292966843	29.04440955354395	125.49662499999998	172.76999500000002	374.599	492.8553
89327.49957942963	30.496630031221148	122.64549500000001	168.61325499999998	362.2828	474.7508
93026.49531459808	32.021461532782205	119.804305	164.46195	350.145	456.9697
96516.89344120026	33.622534609421315	117.06202000000002	160.44769	338.5502	440.04960000000005
100276.85604071617	35.30366133989238	114.333185	156.44569499999997	327.13415000000003	423.45365000000004
104356.82497930527	37.068844406886996	111.65996500000001	152.516585	316.06140000000005	407.42339999999996
108708.03317904472	38.922286627231344	109.03363999999999	148.64889	305.29740000000004	391.89625
