时间秒	热浴温度K	κ	变异系数	时间常数平均
4223	1.8	0.0023796633001425364	0.5973260095269847	2.0
4681	1.8900000000000001	0.00150233695821537	0.05241493486773402	2.0
5141	1.9845000000000002	0.001502159743560282	0.020926901771628124	2.0
5560	2.0837250000000003	0.0014583569720108714	0.0066877834014731855	2.0
5982	2.1879112500000004	0.0014077527918400872	0.004335847328698344	2.0
6403	2.2973068125000005	0.0013816742115964325	0.00884263842810554	2.0
6822	2.4121721531250007	0.001343024789767944	0.010779565616472241	2.0
7243	2.5327807607812507	0.0013111881782166088	0.009568287376911764	2.0
7663	2.659419798820313	0.0012676936512653531	0.0046620712067166085	2.0
8083	2.792390788761329	0.001234135988720204	0.003888447025100496	2.0
8504	2.932010328199395	0.0012018426640528804	0.0023454144381685168	2.0
8924	3.078610844609365	0.001167497926785483	0.0012922177430658276	2.0
9345	3.2325413868398334	0.0011364983367778598	0.0027880133397501948	2.0
9765	3.3941684561818253	0.0011085863026502908	0.0029790260979205506	2.0
10186	3.5638768789909165	0.0010837182186366463	0.0032603113168335695	2.0
10607	3.742070722940462	0.001048766063004666	0.0009059833456356002	2.0
11027	3.9291742590874854	0.0010275049137390658	0.0047905096397470965	2.0
11487	4.12563297204186	0.0010000579287649475	0.007755929006923735	2.0
11947	4.3319146206439525	0.0009765814888293397	0.010649050467614966	2.0
12407	4.54851035167615	0.0009546732800852817	0.006818178355477683	2.0
12868	4.775935869259957	0.0009250126706819025	0.004797237885526014	2.0
13328	5.014732662722955	0.0008972252284123699	0.005158876471968466	2.0
13788	5.265469295859103	0.0008789969284943903	0.0021890053328969226	2.0
14248	5.528742760652058	0.0008557547443643173	0.007184963243405621	2.0
14708	5.805179898684661	0.0008324625944982302	0.004652978148686537	2.0
15169	6.095438893618894	0.0008064758602072995	0.005259011894804274	2.0
15630	6.400210838299839	0.0007848959608293637	0.012182228007555973	2.0
16130	6.720221380214831	0.0007664523829088446	0.004027958499704965	2.0
16629	7.056232449225572	0.0007404847622677971	0.004576262873553978	2.0
17129	7.409044071686851	0.0007193240656464513	0.006499660323843785	2.0
17628	7.779496275271193	0.0006957745302005386	0.0037531933699767473	2.0
18128	8.168471089034753	0.000677773583767746	0.005124998602826389	2.0
18666	8.57689464348649	0.0006575141006670953	0.0033588387721230004	2.0
19205	9.005739375660815	0.0006362398589199167	0.006681554456971089	2.0
19744	9.456026344443856	0.0006180565345020054	0.004509723115380267	2.0
20322	9.928827661666048	0.0005962625158340526	0.005501114651013173	2.0
20901	10.425269044749351	0.0005789586022690147	0.0019117132556009842	2.0
21479	10.94653249698682	0.0005553653940660699	0.0013258096513779059	2.0
22097	11.49385912183616	0.000541227014670066	0.0044696442466474655	2.0
22714	12.068552077927967	0.0005188896554732726	0.003956949046541543	2.0
23331	12.671979681824364	0.0005045354922460295	0.006540127921567987	2.0
23988	13.305578665915583	0.00048062801899299645	0.011500788241971493	2.0
24684	13.970857599211362	0.00046941947077508883	0.004506600605782808	2.0
25419	14.66940047917193	0.0004501172340446737	0.007077158585108224	2.0
26155	15.402870503130526	0.0004363914302300276	0.007438062887164565	2.0
26929	16.173014028287053	0.0004159888372858753	0.007233488052959698	2.0
27743	16.981664729701407	0.00040037428919816113	0.002576498560954068	2.0
28595	17.83074796618648	0.00038874198061479326	0.0038027813567698787	2.0
29526	18.722285364495804	0.00037734031885017374	0.0028241209537059817	2.0
30497	19.658399632720595	0.00036434931935853303	0.008660367414159533	2.0
31546	20.641319614356625	0.00035374904461180713	0.004170380704438766	2.0
32634	21.673385595074457	0.0003352722405441948	0.0047532389412485035	2.0
33801	22.757054874828178	0.00032560727664428067	0.008173833111619516	2.0
35048	23.894907618569587	0.0003153392942027832	0.005041514294228904	2.0
36411	25.089652999498067	0.00030480857296041793	0.006783416595623154	2.0
37852	26.34413564947297	0.00029050562314523006	0.01448100522395408	2.0
39411	27.66134243194662	0.00027811355688643293	0.0007308910226091167	2.0
41205	29.04440955354395	0.0002745482337179653	0.008202491173171116	2.0
