时间秒	热浴温度K	κ	变异系数	时间常数平均
1863	1.8	0.004456457535530585	0.08295999330616528	2.0
2318	1.8900000000000001	0.003534992584034289	0.026240836838492404	2.0
2774	1.9845000000000002	0.004229093495542073	0.12303188728701997	2.0
3229	2.0837250000000003	0.004511913081153601	0.07689662284128394	2.0
3685	2.1879112500000004	0.004570633176128499	0.10714310517397005	2.0
4141	2.2973068125000005	0.004289861045427923	0.12765473768726276	2.0
4597	2.4121721531250007	0.004014943550505956	0.0880194468927156	2.0
5053	2.5327807607812507	0.0037139611862165816	0.08849432281779511	2.0
5510	2.659419798820313	0.003932471976430641	0.07266988241229379	2.0
5966	2.792390788761329	0.00432393571525156	0.06751014831862369	2.0
6422	2.932010328199395	0.004260919301676272	0.1078621292849867	2.0
6878	3.078610844609365	0.004145419330212569	0.016361132309164556	2.0
7334	3.2325413868398334	0.003913775635887281	0.07132793053745884	2.0
7790	3.3941684561818253	0.003937236017895371	0.0443819412711603	2.0
8247	3.5638768789909165	0.004035639088043229	0.02246822392338736	2.0
8702	3.742070722940462	0.003735277545707322	0.052704494006302366	2.0
9159	3.9291742590874854	0.0038111503413617537	0.05140574283094312	2.0
9615	4.12563297204186	0.003758065577093375	0.024160193926401768	2.0
10071	4.3319146206439525	0.0036517953980031797	0.04701248955214348	2.0
10528	4.54851035167615	0.0038424021260694	0.037116013971050243	2.0
10984	4.775935869259957	0.0036570834311526654	0.04884224944516956	2.0
11441	5.014732662722955	0.0038088677873185065	0.022127711951727858	2.0
11949	5.265469295859103	0.003904430603412274	0.0553526531769636	2.0
12458	5.528742760652058	0.003624611712595972	0.05598798399574509	2.0
12966	5.805179898684661	0.0037372874105141966	0.016856210507929504	2.0
13475	6.095438893618894	0.0036753915099568706	0.030480366024296216	2.0
13984	6.400210838299839	0.003522524421113981	0.027140838368322675	2.0
14492	6.720221380214831	0.0035133240323188173	0.06059985277155497	2.0
15000	7.056232449225572	0.0034318081369835805	0.014825306416157554	2.0
15509	7.409044071686851	0.0032452456330473874	0.05271878922525497	2.0
16017	7.779496275271193	0.003422252412030903	0.02663547293601276	2.0
16526	8.168471089034753	0.003489621688926767	0.0672760667594002	2.0
17087	8.57689464348649	0.003167761984837687	0.03409998532456796	2.0
17647	9.005739375660815	0.003139611593698234	0.02236900506905691	2.0
18208	9.456026344443856	0.0031018664475755257	0.025005732107870954	2.0
18768	9.928827661666048	0.0029347658760582786	0.017932004987728532	2.0
19381	10.425269044749351	0.0028530199397498054	0.012525101887690087	2.0
19994	10.94653249698682	0.0027412368747527665	0.02972622311850786	2.0
20607	11.49385912183616	0.002706812639797919	0.011885143309294896	2.0
21272	12.068552077927967	0.002612449062132878	0.010991382480535456	2.0
21937	12.671979681824364	0.002539987221534201	0.05287283251577976	2.0
22654	13.305578665915583	0.0024581212087720398	0.02082263210136174	2.0
23371	13.970857599211362	0.002237904871295441	0.007351247083082974	2.0
24088	14.66940047917193	0.0022440214717013955	0.021525611536082494	2.0
24857	15.402870503130526	0.0022069244056829723	0.03160138815183337	2.0
25678	16.173014028287053	0.002092986079144875	0.02235627638399452	2.0
26500	16.981664729701407	0.002013893949898621	0.01866042194132329	2.0
27373	17.83074796618648	0.0019833974292973707	0.014778617205091918	2.0
28299	18.722285364495804	0.001963340544091983	0.02592771120756622	2.0
29277	19.658399632720595	0.0018557774104577766	0.029135987950161393	2.0
30307	20.641319614356625	0.001781364145506864	0.015461698361425648	2.0
31441	21.673385595074457	0.0016762818786416726	0.02355164283440546	2.0
32628	22.757054874828178	0.0016785027554755175	0.016840269872093888	2.0
33919	23.894907618569587	0.001620082657511998	0.009627739755389933	2.0
35262	25.089652999498067	0.0015548910063181397	0.008912125125542352	2.0
36710	26.34413564947297	0.0015149452181527155	0.050738425894179984	2.0
38262	27.66134243194662	0.0014259682794861104	0.042036241603128334	2.0
39919	29.04440955354395	0.0014006781537548585	0.012903430452608259	2.0
