时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
279	1.9299873107149361	1e-05	0.00033128813936733614	0.005668261123341464	2
361	2.8688692806656553	3.8182682199174993e-05	0.007852395528725298	0.002619343892808964	2
443	2.5527892681944975	2.994571768307372e-05	0.004829225471558063	0.0027472265720993867	2
734	2.587674711996182	2.994783014292122e-05	0.004434246242956963	0.0029910876086767786	2
816	2.6726106534972693	3.242028354598589e-05	0.005062717338510492	0.0030223778227528365	2
898	2.6876067740401446	3.284628974144801e-05	0.005383899097690437	0.0029100582766644232	2
1189	2.7195772699901135	3.227001850986571e-05	0.004652472642686201	0.0032591698081650363	2
1271	2.8238555857318026	3.537615480785168e-05	0.005655422876367888	0.003166198667063853	2
1353	2.816679501295278	3.517478154283542e-05	0.005711390779117753	0.0031022434070371854	2
1645	2.8616077541079488	3.4802768774301065e-05	0.005117232123508231	0.003394441323004005	2
1727	2.9583471486954984	3.7734755202452354e-05	0.006316830507849591	0.0031840503079902656	2
1809	2.927993474538545	3.682453100725684e-05	0.006026686432252681	0.0031927460944084886	2
2100	2.988505924690563	3.67911384026143e-05	0.005759019679291821	0.003333868581836238	2
2182	3.0601496222170166	3.900373694091494e-05	0.006255766972520949	0.0034125339895371525	2
2264	3.0820547727027887	3.967374623560846e-05	0.006683155408604424	0.0032947168816167844	2
2556	3.1262041856906446	3.904358652273074e-05	0.0063909607171344085	0.0033447213685163487	2
2638	3.1808749082821333	4.075640591849793e-05	0.006945144826830507	0.0033282718713669585	2
2721	3.1825650977798174	4.081168011160987e-05	0.006865090055242717	0.003375111819945583	2
3012	3.2626224697469803	4.1104616701536394e-05	0.006983827443864943	0.003358992769328996	2
3094	3.3089879861597957	4.257602136213777e-05	0.007300985421180961	0.0034267677368650298	2
3176	3.326589676067287	4.313159881181908e-05	0.0071712805798278545	0.0035718545605595937	2
3467	3.4307420753016276	4.408779940600227e-05	0.007565088120690344	0.003522344268300543	2
3549	3.474640519790243	4.5511864023605557e-05	0.008192838266606106	0.0034470773331040836	2
3632	3.46352167156007	4.514614053791306e-05	0.008009829195751994	0.0034745299325850535	2
3923	3.5476124106239917	4.529207297576761e-05	0.007781656849373153	0.003594990786016814	2
4005	3.624418226787352	4.781799162806731e-05	0.008557743220627412	0.0036110171285737617	2
4087	3.634193343574516	4.814119618400318e-05	0.008636783948664739	0.0036222323970669873	2
4378	3.7217063072725196	4.8244301219398004e-05	0.008631085657373472	0.003636245179295869	2
4461	3.779332600177156	5.0166113038384216e-05	0.009240636579721073	0.0036494941160230892	2
4543	3.7865704290926607	5.041463793793123e-05	0.00904591721788739	0.003761536888017507	2
4835	3.9004031753814528	5.120678308496332e-05	0.009794903865575133	0.0035733095705442718	2
4916	3.9194533735800396	5.184615145202099e-05	0.010301499214851795	0.0034760577004351637	2
4999	3.899883665326734	5.1186499096853467e-05	0.009716853400705716	0.003599290781482333	2
5290	4.02161820999298	5.20333420856088e-05	0.010067069201312506	0.0035777194831689936	2
5372	4.075871816862691	5.390279541264843e-05	0.010079106275551197	0.003813792748514424	2
5455	4.13171250094359	5.580606108489962e-05	0.011256445615339228	0.003641077842460499	2
5746	4.201794503505413	5.4671605213802257e-05	0.010219712615340715	0.0038583214195497158	2
5829	4.306871514727488	5.830630928767183e-05	0.011866026782647587	0.003742872065230996	2
5911	4.289146904387156	5.7707991372310404e-05	0.01159325583133608	0.003758312822000912	2
6201	4.400924719697681	5.778382900104096e-05	0.011646698112752318	0.0037474005145385885	2
6284	4.460770676916683	5.987836730434875e-05	0.013128748761243259	0.0035510577648428373	2
6366	4.419601677204159	5.844176503031318e-05	0.011988179840018542	0.00371789769707343	2
6658	4.572997901796018	5.969139680912187e-05	0.012066906293097368	0.0038383456584328767	2
6741	4.6667676807672525	6.303340799310458e-05	0.01326386811789071	0.0038626426476884163	2
6823	4.680169785597122	6.34881552141675e-05	0.013790561684837499	0.0037655258413425694	2
7114	4.783768612559788	6.271316903423776e-05	0.013369795782191218	0.0037932418718441404	2
7196	4.854658291173806	6.525974185764048e-05	0.014548877815681038	0.0037534033465186525	2
7279	4.85045492662911	6.509979102415524e-05	0.014606673231503997	0.003721533026064773	2
7570	4.977048460058041	6.481162772928436e-05	0.013879790158097816	0.0038811575877915486	2
7653	5.084172692203991	6.865978579155869e-05	0.015873537218159317	0.0037781148578247296	2
7735	5.066182726053627	6.801528972330285e-05	0.015543685732580581	0.0037914358118540503	2
8026	5.2127460642461685	6.808799010105949e-05	0.014628161130168849	0.004033525702282428	2
8109	5.346577040453335	7.28800373326485e-05	0.01651418984341113	0.00405534382688061	2
8191	5.362162137853447	7.341974804720115e-05	0.016921558777361234	0.00401242907996036	2
8482	5.5045217146608	7.306773520004978e-05	0.016920226746417022	0.003974021718419874	2
8565	5.571123316930342	7.543058414553803e-05	0.018301453380910715	0.0038989143214716287	2
8647	5.555523714573285	7.487375174255277e-05	0.01807306575921519	0.0038938310049867904	2
