时间秒	热浴温度K	κ	变异系数	时间常数平均
1342	1.8	0.0003684029832724067	0.3834260327315299	2.0
1851	1.8900000000000001	0.00021566066610244613	0.008079988441635185	2.0
2359	1.9845000000000002	0.00021313059870923083	0.014231757533629343	2.0
2868	2.0837250000000003	0.00022109398980059238	0.0139151858335567	2.0
3323	2.1879112500000004	0.000239803944453395	0.020340542249576172	2.0
3780	2.2973068125000005	0.00026753446503708327	0.016913339044184243	2.0
4236	2.4121721531250007	0.00029356930177697134	0.020470116088769735	2.0
4692	2.5327807607812507	0.00032430876798605386	0.019547844141621435	2.0
5148	2.659419798820313	0.0003525700617053908	0.012100213574524548	2.0
5604	2.792390788761329	0.0003762398659398157	0.007521875514188197	2.0
6060	2.932010328199395	0.00041257376830654155	0.018309027852090293	2.0
6517	3.078610844609365	0.0004399069977703037	0.017585333280215224	2.0
6974	3.2325413868398334	0.0004764837334467576	0.01742854909116294	2.0
7430	3.3941684561818253	0.0005105016894275039	0.02185314766796621	2.0
7886	3.5638768789909165	0.0005391086292582663	0.01159812734672883	2.0
8343	3.742070722940462	0.0005577708383013136	0.00815215969561851	2.0
8800	3.9291742590874854	0.0005622679947573517	0.010701874279226392	2.0
9256	4.12563297204186	0.000566925399463642	0.006626219502418956	2.0
9712	4.3319146206439525	0.0005606417409788349	0.005002544662958751	2.0
10169	4.54851035167615	0.0005642355943441132	0.0010612757145121823	2.0
10625	4.775935869259957	0.0005409640012482478	0.012309867415963875	2.0
11082	5.014732662722955	0.0005423846722275223	0.002577833216716633	2.0
11591	5.265469295859103	0.0005349289961051547	0.00520920625608322	2.0
12099	5.528742760652058	0.0005307059899409572	0.005517758332150251	2.0
12608	5.805179898684661	0.0005286864152605676	0.008162848799546424	2.0
13116	6.095438893618894	0.0005199682026889192	0.004814980068265388	2.0
13625	6.400210838299839	0.0005146097068916359	0.008662358549879751	2.0
14135	6.720221380214831	0.0005141081518693188	0.008740251218096526	2.0
14643	7.056232449225572	0.0005004073744336452	0.003453972503892505	2.0
15153	7.409044071686851	0.0005016980115945324	0.008764058046983214	2.0
15661	7.779496275271193	0.0004885699053667505	0.0029235286956441455	2.0
16170	8.168471089034753	0.0004819858320064962	0.009542773601244886	2.0
16731	8.57689464348649	0.0004711453860847934	0.010579704431310254	2.0
17292	9.005739375660815	0.00046026573285605586	0.0036618608803535733	2.0
17854	9.456026344443856	0.0004472953702248167	0.011562247870294409	2.0
18467	9.928827661666048	0.0004432697931920588	0.006544885023412528	2.0
19081	10.425269044749351	0.00043484787814841545	0.015574860049052371	2.0
19694	10.94653249698682	0.00042036998287617327	0.00379484472924047	2.0
20308	11.49385912183616	0.0004177362303301375	0.00892033527268151	2.0
20974	12.068552077927967	0.00040392818475032687	0.006708912620863474	2.0
21639	12.671979681824364	0.0003947691682408831	0.0019472990000664874	2.0
22358	13.305578665915583	0.0003906823749992364	0.015193814680367311	2.0
23077	13.970857599211362	0.00038024638527657685	0.014439853841010774	2.0
23795	14.66940047917193	0.00037180070601379797	0.01225539239234139	2.0
24565	15.402870503130526	0.00036139534333782505	0.010688235170473636	2.0
25387	16.173014028287053	0.0003574758872038005	0.009651024996357513	2.0
26261	16.981664729701407	0.000349537719277338	0.003470363618831833	2.0
27136	17.83074796618648	0.00034441724611640776	0.03243384152166452	2.0
28063	18.722285364495804	0.0003414210265573585	0.006121096287361613	2.0
29042	19.658399632720595	0.00033313726200387964	0.007249945601397584	2.0
30125	20.641319614356625	0.0003328202809876911	0.004608838314314045	2.0
31261	21.673385595074457	0.0003251363213543856	0.002712534887439523	2.0
33546	22.757054874828178	0.00033001215761671007	0.015450053472347292	2.0
34890	23.894907618569587	0.0003271199378110828	0.014553536947346072	2.0
36340	25.089652999498067	0.0003255083372976557	0.007850516583768698	2.0
37894	26.34413564947297	0.0003315607389156653	0.005984970074039923	2.0
39553	27.66134243194662	0.000325554028250106	0.011818161336814738	2.0
41317	29.04440955354395	0.00032819454008417565	0.02138632517459145	2.0
