时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
6423	1.9193049598322112	1e-05	0.17585200171168114	1.0670404639899857e-05	2
6505	1.8223532044660744	1.6572793482548246e-06	0.007338086585206849	9.59288672510139e-06	2
6588	1.8174087762781963	1.3445398522522436e-06	0.004832683926468517	9.731698836985962e-06	2
6879	1.8906985823084357	1.344153477762727e-06	0.004380928636804171	1.0486323793134204e-05	2
6961	1.8911143924243747	1.4639529582841494e-06	0.005274740274164635	1.0283298880288092e-05	2
7044	1.8911024686731355	1.4530746711329973e-06	0.0052888270653690395	1.0108500479017233e-05	2
7335	1.9845265703889199	1.440355184537653e-06	0.004434404077658272	1.1533656589693825e-05	2
7417	1.9850990493762335	1.6173547672858168e-06	0.005717897019730911	1.1209698850929192e-05	2
7500	1.9849996706208288	1.5993387270757026e-06	0.005501478722736097	1.1399140754322958e-05	2
7791	2.083309637568929	1.6123304648094952e-06	0.0051723699960390945	1.1998253863245024e-05	2
7874	2.0836312098743015	1.738819763212772e-06	0.0057915574714551	1.2414760706699523e-05	2
7956	2.083761701781823	1.7721569491838288e-06	0.006014649062034305	1.240462253111371e-05	2
8247	2.1868423618082415	1.772320803968034e-06	0.0052970783236063745	1.37345325281638e-05	2
8330	2.187384151960269	1.959121686050698e-06	0.0065286682704401855	1.3546940640369177e-05	2
8413	2.187433996254815	1.9506815879180978e-06	0.006468193838631731	1.3559566300053825e-05	2
8704	2.2959823169201257	1.951336398033624e-06	0.005805873246164328	1.4750420932889183e-05	2
8787	2.296583302438665	2.1371136518942363e-06	0.006992469295388215	1.4627231569115368e-05	2
8869	2.2965870882017416	2.1327580151500748e-06	0.007059449863303868	1.443321807666939e-05	2
9161	2.410317744755755	2.1182899308974892e-06	0.006103938372190143	1.6080249854194607e-05	2
9243	2.411054205785668	2.3469376617917764e-06	0.007444469765534478	1.6107943757851043e-05	2
9326	2.411047791560158	2.354539016823868e-06	0.007496114719250713	1.6100888089796437e-05	2
9618	2.5307031487200358	2.3540137854791333e-06	0.0067306232756125794	1.7515881281171165e-05	2
9700	2.531342771309193	2.576288868659848e-06	0.008080116476183452	1.7399293388286373e-05	2
9783	2.5314148911177057	2.573350502640513e-06	0.008125437002740377	1.7263732910745766e-05	2
10074	2.6571012665534215	2.5632370755463894e-06	0.00720673321765819	1.8893072087536495e-05	2
10157	2.6578389893169776	2.812060917845801e-06	0.008686096409326272	1.878339752236895e-05	2
10239	2.657863372509789	2.8100728112723594e-06	0.008682281676635206	1.876733147742248e-05	2
10531	2.790118810560574	2.8087029366987335e-06	0.007842753796471147	2.032046416222106e-05	2
10613	2.7909164610949677	3.0638582090825734e-06	0.009276225714124564	2.0361709163162472e-05	2
10696	2.7908835551098297	3.073124496623527e-06	0.009411528088293597	2.0183939700507715e-05	2
10987	2.9298690269988588	3.060181804281696e-06	0.00831786502707077	2.2187674867197095e-05	2
11070	2.930694965304768	3.362253185998434e-06	0.010062333912546073	2.204401581531302e-05	2
11153	2.930767193038035	3.3586919313036374e-06	0.010240092331047279	2.1620426489429686e-05	2
