时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
1632	1.8822834492825247	1e-05	0.1644802449745535	1.1395781324924358e-05	2
1714	1.8030819856886147	1.7136120387889231e-06	0.00696380178957412	1.050376342774834e-05	2
1797	1.8019760146949666	1.427114045989163e-06	0.004873680525503188	1.0528825571359776e-05	2
2088	1.8908404344177225	1.4206906706870943e-06	0.004299549606463504	1.1529004923331288e-05	2
2170	1.8913366763138915	1.5618862352070034e-06	0.005190352132760756	1.1488072381635918e-05	2
2253	1.8913088361757826	1.5628321506894827e-06	0.005191579334879126	1.1498597244459721e-05	2
2544	1.9848675820869741	1.563593802620489e-06	0.004684878074440846	1.2439994016072358e-05	2
2626	1.9853463082718275	1.7081583148497608e-06	0.005537495331874309	1.2506895560838807e-05	2
2708	1.9854065843448854	1.716424709738639e-06	0.005655882210806595	1.2359946672981765e-05	2
2999	2.0835443307735177	1.7065849255948869e-06	0.004949259199162892	1.3632668341656973e-05	2
3081	2.0840676832544265	1.8814951589827565e-06	0.006072152896868577	1.3442691671504396e-05	2
3164	2.0840792041183795	1.8727381406116266e-06	0.005940099637509189	1.3616993104098084e-05	2
3455	2.187176256232863	1.8846273535734186e-06	0.005369984426667251	1.4896360813740994e-05	2
3538	2.187731158787148	2.0690750841699098e-06	0.00656493713965256	1.462189942973231e-05	2
3620	2.1876425565270416	2.0544625960873535e-06	0.0063549241368359155	1.4897953510227115e-05	2
3911	2.2959737262917175	2.073386791196844e-06	0.005822572534930348	1.6181432125531148e-05	2
3993	2.2965365872859853	2.267525198127933e-06	0.007011475734870931	1.6011739877920882e-05	2
4076	2.296514277835798	2.2598345927664895e-06	0.006937292463293332	1.607375304757361e-05	2
4367	2.4102884262717987	2.264179732743746e-06	0.006293883121113009	1.7394763872405098e-05	2
4450	2.4108322231761345	2.4704313175210084e-06	0.007478631585709383	1.7354842190713148e-05	2
4532	2.4108473272956843	2.4727655236588204e-06	0.007364954608635177	1.7659517864933873e-05	2
4823	2.5306241683939428	2.494130206616983e-06	0.0069894066785085585	1.8523784455678982e-05	2
4906	2.5310545712289327	2.6786265159428135e-06	0.007795794296904024	1.909754633549672e-05	2
4988	2.5311977217067785	2.723925183298313e-06	0.008137677908312213	1.8900007086526775e-05	2
5280	2.6569214489746407	2.7111785725540694e-06	0.007415452997588723	2.0133766208605754e-05	2
5362	2.6575724970875423	2.9322058190567107e-06	0.008526602719364451	2.040816209968826e-05	2
5445	2.6576716077177718	2.957410484553491e-06	0.00886925140979411	1.9951735809532755e-05	2
5736	2.7897301677122446	2.9246459324055616e-06	0.007756006216879108	2.1888496306875315e-05	2
5818	2.7904848712602854	3.20812563490614e-06	0.009221088981172798	2.2059576673613304e-05	2
5901	2.7905468545496763	3.227434272388197e-06	0.00947074877205667	2.172800856835147e-05	2
6192	2.9294498877648425	3.20377784433393e-06	0.008265048683529841	2.4075833570676974e-05	2
6274	2.9304955485538953	3.5312527662146457e-06	0.010236752034157526	2.3514187362521398e-05	2
6357	2.9304058411767677	3.49733177208614e-06	0.009906996554439829	2.3841846070808246e-05	2
6648	3.076547030783379	3.5209101870545183e-06	0.009272318793605017	2.533627745288975e-05	2
6731	3.077277630657203	3.8005098602596614e-06	0.010890155685789438	2.505548709052446e-05	2
6814	3.0771747347180165	3.7853488849036015e-06	0.010598630594944147	2.553851402035279e-05	2
7105	3.230967820253772	3.821748727192511e-06	0.010072925034514846	2.689451701355968e-05	2
7187	3.2317545116188704	4.1054181404892884e-06	0.011451780514539767	2.7211750392448348e-05	2
7270	3.231693571133407	4.136127877064113e-06	0.011615093612077132	2.7221307634506024e-05	2
7561	3.393179619661322	4.137668265911729e-06	0.010743307511801525	2.8945861643210166e-05	2
7644	3.394070897355154	4.464282897431893e-06	0.01240400401366415	2.9088010949830344e-05	2
7726	3.3940917844442833	4.482660014007774e-06	0.012418036006135225	2.9295763048430773e-05	2
