时间秒	热浴温度K	κ	变异系数	时间常数平均
883	10.94653249698	1.3022938328133526e-05	0.10594033586497444	2.0
1765	11.493859121828999	1.4707768197026839e-05	0.0035689901855058574	2.0
2648	12.06855207792045	1.541287827642407e-05	0.001605226815621079	2.0
3583	12.671979681816472	1.6014763707621732e-05	0.004587996931717049	2.0
4726	13.305578665907296	1.668377897243752e-05	0.0007914985930685057	2.0
5713	13.970857599202661	1.7522176323459488e-05	0.0036481718266876515	2.0
6700	14.669400479162794	1.8034516701730542e-05	0.008415182575990306	2.0
7739	15.402870503120933	1.8836115187791858e-05	0.003561214473881698	2.0
8830	16.17301402827698	1.9602125588567384e-05	0.004970849464369957	2.0
10026	16.98166472969083	2.036535624497038e-05	0.0016429001813314757	2.0
11275	17.830747966175373	2.1166825061228953e-05	0.004626765706405525	2.0
12472	18.722285364484144	2.214436882320112e-05	0.0040360091929483415	2.0
13878	19.658399632708353	2.3009304735763827e-05	0.003175780322087046	2.0
15388	20.64131961434377	2.3964187683103088e-05	0.003709861464571403	2.0
17317	21.67338559506096	2.4941025908866002e-05	0.003947928420967851	2.0
18985	22.75705487481401	2.6096600414822934e-05	0.005479847399591179	2.0
20812	23.89490761855471	2.6985108948686715e-05	0.019636433930053567	2.0
22794	25.089652999482446	2.829878665193471e-05	0.011870805930473162	2.0
24934	26.344135649456568	2.945084391460755e-05	0.011804216834493364	2.0
27232	27.6613424319294	3.1332568256686326e-05	0.007410526184878301	2.0
29689	29.044409553525867	3.2334434454928385e-05	0.012597234931468039	2.0
