时间秒	热浴温度K	κ	变异系数	时间常数平均
731	2	1.6331792180418602e-06	0.0024357364852907425	2.0
1329	2.1	1.773325861141823e-06	0.002474261613260481	2.0
1926	2.205	1.927799904505423e-06	0.004024014850548689	2.0
2524	2.3152500000000003	2.090416917918158e-06	0.002899295705291313	2.0
3122	2.4310125000000005	2.2597036060429318e-06	0.004564601977240199	2.0
3720	2.5525631250000007	2.4444047593053853e-06	0.0013493355142336655	2.0
4318	2.680191281250001	2.6394397040224033e-06	0.0019489329397652567	2.0
4916	2.814200845312501	2.840023982693462e-06	0.00318955466843132	2.0
5514	2.954910887578126	3.0506438452561794e-06	0.001992242299355023	2.0
6113	3.1026564319570324	3.272172173440822e-06	0.0012232206630355034	2.0
6711	3.257789253554884	3.510299278458691e-06	0.002850997272589889	2.0
7310	3.4206787162326284	3.7406441111262992e-06	0.0018480225575174414	2.0
7908	3.5917126520442597	4.010019797930063e-06	0.0006216349458784588	2.0
8506	3.771298284646473	4.2808925641551075e-06	0.001644244363665316	2.0
9104	3.9598631988787965	4.545192738718863e-06	0.0031645946970927027	2.0
9703	4.157856358822737	4.848227695713747e-06	0.001977806549645905	2.0
10303	4.365749176763874	5.164733549633369e-06	0.0040547520505541815	2.0
10954	4.584036635602067	5.479912958397768e-06	0.002721646053157055	2.0
11552	4.81323846738217	5.7975221169586416e-06	0.00447419119109907	2.0
12151	5.053900390751279	6.159318076491883e-06	0.002278161801092118	2.0
12802	5.306595410288843	6.518482903029676e-06	0.003184572672636348	2.0
13454	5.571925180803285	6.883388525284131e-06	0.002821051523466988	2.0
14105	5.850521439843448	7.2896394765133385e-06	0.002918081390849743	2.0
14756	6.143047511835621	7.673944166117584e-06	0.0029841049947283292	2.0
15407	6.450199887427402	8.1160586362053e-06	0.004989882373179359	2.0
16058	6.7727098817987725	8.582097351218409e-06	0.0036707501597083463	2.0
16736	7.111345375888711	9.0474309145377e-06	0.0013488946564089788	2.0
17467	7.466912644683147	9.517034641654673e-06	0.0030419528707660904	2.0
18172	7.840258276917304	9.965642383474697e-06	0.0037944435439549173	2.0
19009	8.23227119076317	1.0512257788894586e-05	0.003855955736041524	2.0
19819	8.643884750301329	1.103150849126389e-05	0.0017282075688551163	2.0
20763	9.076078987816395	1.1557126162783276e-05	0.003466252255853265	2.0
21548	9.529882937207214	1.2105483314656505e-05	0.004125587462211678	2.0
22333	10.006377084067575	1.2665540486016331e-05	0.002021547529033192	2.0
23543	10.506695938270953	1.3294970987074136e-05	0.0054652150631795664	2.0
24488	11.0320307351845	1.3925034928095299e-05	0.0037381064196989563	2.0
25699	11.583632271943726	1.4541375931668331e-05	0.0007453271676277914	2.0
26832	12.162813885540912	1.533750824206269e-05	0.001989928066987062	2.0
28682	12.770954579817957	1.598133508447486e-05	0.003993933715377627	2.0
29871	13.409502308808854	1.6684172281640622e-05	0.0024005855344376792	2.0
31245	14.079977424249297	1.736611054931746e-05	0.0022662431991582197	2.0
32198	14.78397629546176	1.8000202682129913e-05	0.003326897517181625	2.0
33204	15.523175110234849	1.875518198066531e-05	0.002473237437900245	2.0
34345	16.29933386574659	1.9467511485561562e-05	0.004368537917188753	2.0
35432	17.114300559033918	2.0213173257770087e-05	0.0030787678679617143	2.0
36547	17.970015586985614	2.121004705645493e-05	0.00863464607633352	2.0
37794	18.868516366334894	2.211067752607239e-05	0.004236831833855689	2.0
38909	19.811942184651638	2.3035384342696773e-05	0.0063706501456939554	2.0
40077	20.80253929388422	2.3918633064479592e-05	0.008093658451711339	2.0
41327	21.84266625857843	2.4784669778142523e-05	0.0106746617326029	2.0
42816	22.93479957150735	2.6064245818147728e-05	0.005111367923377035	2.0
44253	24.08153955008272	2.7147176029949084e-05	0.010201417481647376	2.0
46275	25.285616527586857	2.8268464938263214e-05	0.0031765119230876444	2.0
48804	26.549897353966198	2.9587116357018408e-05	0.013804046080438122	2.0
50534	27.877392221664508	3.0466958048128178e-05	0.009957672136298728	2.0
52052	29.271261832747733	3.252496027710338e-05	0.0008137555336297351	2.0
