时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
811	1.8549478174637566	2e-06	0.06939376695683142	1.3495516659047812e-06	2
967	1.836786460748507	1.610556707617158e-06	0.04660994419359765	1.3240218826339757e-06	2
1122	1.83561686354624	1.5824973313790088e-06	0.04481038368070367	1.331053515045297e-06	2
1486	1.922107281773428	1.5858419864433787e-06	0.0407906602383441	1.4360814939405522e-06	2
1642	1.9269788863354895	1.706791419785909e-06	0.046902714702645065	1.4407808767255923e-06	2
1797	1.9272211588784898	1.7130986281104436e-06	0.047295468717226674	1.4389896228009859e-06	2
2161	2.018212083642967	1.7122749643516725e-06	0.0429066633112305	1.5509965626897212e-06	2
2316	2.0231919070777646	1.8412242727527105e-06	0.04884729870702187	1.5689103842074364e-06	2
2471	2.0238197095897084	1.8555897784971917e-06	0.04967898603731968	1.5661318499185271e-06	2
2836	2.1193880241169842	1.8543476827345346e-06	0.044897348461557574	1.6946134933040435e-06	2
2991	2.1248274282252657	1.997427499726897e-06	0.05156169696129531	1.7053258913746723e-06	2
3147	2.125177044463256	2.0076944997341907e-06	0.052073548587140195	1.7055027340236697e-06	2
3511	2.2255351606469347	2.0080718483523507e-06	0.04715128228055665	1.8459446012032986e-06	2
3666	2.2311037707905133	2.1628049197262977e-06	0.05426886303448253	1.8537001783470238e-06	2
3822	2.2313225766367184	2.1713350474252445e-06	0.054661709409061565	1.8540851122698352e-06	2
4186	2.336750709014011	2.172051372763816e-06	0.04977373884876668	1.9973503783177796e-06	2
4341	2.3427144615921587	2.333186554261602e-06	0.0568841504536346	2.0093409073321998e-06	2
4496	2.343086430930902	2.3444087377526385e-06	0.05759108667037083	2.002957561527624e-06	2
4861	2.453975215226188	2.3411821234854212e-06	0.0521048581515946	2.1652858624644447e-06	2
5016	2.460276092111792	2.5186640564874554e-06	0.06001688165074848	2.1682051568067463e-06	2
5172	2.460328172038182	2.5246878221293705e-06	0.060026754779479496	2.17812977604813e-06	2
5536	2.5768007282874703	2.530517860567964e-06	0.05520199971594408	2.3341153837379976e-06	2
5691	2.583193289984597	2.710196657388897e-06	0.0627195100946123	2.3480208630398705e-06	2
5847	2.5837501298372887	2.723129407761098e-06	0.06339270393638641	2.344943031843114e-06	2
6211	2.7056772371031172	2.7215570694693616e-06	0.05817148371640535	2.5058111349555524e-06	2
6366	2.711941950871575	2.9095500231777877e-06	0.06571548153839268	2.5274710137010343e-06	2
6521	2.7125517011421865	2.926546534755685e-06	0.06644432078358431	2.528470512898562e-06	2
6886	2.8411950987245334	2.927453154846459e-06	0.061029276701139334	2.7038153042296923e-06	2
