时间秒	热浴温度K	κ	变异系数	时间常数平均
456	1.8	0.0036782771960832718	0.3828148992412043	2.0
911	1.8900000000000001	0.0029745079026980126	0.015911619379483544	2.0
1366	1.9845000000000002	0.003175870627422025	0.02028701898600801	2.0
1822	2.0837250000000003	0.0032570792418009195	0.029841003645180254	2.0
2277	2.1879112500000004	0.0033470398176633914	0.014637421365578237	2.0
2734	2.2973068125000005	0.003349368353276297	0.005792911700356803	2.0
3189	2.4121721531250007	0.0034525383555845403	0.025717454839567756	2.0
3645	2.5327807607812507	0.00348131717799656	0.008933440064839062	2.0
4100	2.659419798820313	0.003609413437219188	0.003097180386950278	2.0
4556	2.792390788761329	0.0036824253944454884	0.015261994450422313	2.0
5011	2.932010328199395	0.0035495526841539233	0.014942777325997917	2.0
5467	3.078610844609365	0.003677530024714639	0.027127930925926486	2.0
5923	3.2325413868398334	0.003786502102260541	0.013514757728763946	2.0
6379	3.3941684561818253	0.0036721186588182853	0.023541223138769968	2.0
6836	3.5638768789909165	0.003822171382487954	0.010796057680062731	2.0
7292	3.742070722940462	0.0037560594148091883	0.007810099268907874	2.0
7748	3.9291742590874854	0.0038169027524901093	0.011988603343682127	2.0
8204	4.12563297204186	0.004033766203041133	0.004343508404254934	2.0
8660	4.3319146206439525	0.003922255681626098	0.009347400909815517	2.0
9116	4.54851035167615	0.003979336545452891	0.010405073903923959	2.0
9573	4.775935869259957	0.003956368131554801	0.011336345705428361	2.0
10030	5.014732662722955	0.0039544193204202665	0.017377331679979593	2.0
10538	5.265469295859103	0.003947007951802791	0.02245736467519876	2.0
11047	5.528742760652058	0.0038687567177706577	0.020512760142508586	2.0
11555	5.805179898684661	0.003944662969230995	0.04661625708455925	2.0
12064	6.095438893618894	0.0038843297265681253	0.0077478771071374615	2.0
12573	6.400210838299839	0.0037780176161904956	0.005481572810276005	2.0
13082	6.720221380214831	0.003754104833477493	0.025426861461105576	2.0
13590	7.056232449225572	0.003644980099195534	0.021459275428408888	2.0
14099	7.409044071686851	0.003592565755602383	0.0112765684759205	2.0
14608	7.779496275271193	0.003505270522692623	0.01876000074130177	2.0
15169	8.168471089034753	0.003546911277268082	0.030460788241266423	2.0
15730	8.57689464348649	0.003408159627947069	0.017160223323086213	2.0
16291	9.005739375660815	0.003410207396137278	0.0229996645516539	2.0
16852	9.456026344443856	0.0033680515319811422	0.018917320434670055	2.0
17465	9.928827661666048	0.003255080478508013	0.005728380014135677	2.0
18079	10.425269044749351	0.003170496510792972	0.013249989769945849	2.0
18692	10.94653249698682	0.003071416329667538	0.019523613500566542	2.0
19306	11.49385912183616	0.0029568431981394916	0.02800873706414679	2.0
19971	12.068552077927967	0.0029552306611269914	0.031046375770094916	2.0
20637	12.671979681824364	0.0028498215122197573	0.03329624241231253	2.0
21355	13.305578665915583	0.002735996994397584	0.005484841140884278	2.0
22072	13.970857599211362	0.0026423714705715493	0.028427476712242633	2.0
22790	14.66940047917193	0.0025849337845259995	0.010878379550003182	2.0
23561	15.402870503130526	0.002514443740484033	0.00988087922538373	2.0
24383	16.173014028287053	0.0024333248617507013	0.02603821365556243	2.0
25205	16.981664729701407	0.0023697128334301838	0.006642971477386317	2.0
26080	17.83074796618648	0.0022954630413387	0.024153899261653393	2.0
27006	18.722285364495804	0.0022065659190828326	0.010541633803471551	2.0
27985	19.658399632720595	0.0021577974001523357	0.014970075565431132	2.0
29016	20.641319614356625	0.0020803304387291346	0.002642595110745535	2.0
30151	21.673385595074457	0.00201904778576085	0.023377799276664734	2.0
31340	22.757054874828178	0.0019471182798112621	0.023554343976750217	2.0
32631	23.894907618569587	0.0018913445311931904	0.009397161579905952	2.0
33976	25.089652999498067	0.0018504994924524124	0.0178165457577205	2.0
35424	26.34413564947297	0.0017641421278444648	0.03348284466539714	2.0
36977	27.66134243194662	0.001670103825707014	0.017269847566313622	2.0
38634	29.04440955354395	0.0016783522939284052	0.0017278547718572667	2.0
