时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
1270	2.115698625675152	1e-05	0.030550410441531062	6.284595143736405e-05	2
1352	1.8661353085706196	3.976132533641401e-06	0.006988719900631102	5.1355231631925546e-05	2
1434	1.8473648825662377	3.305456234001139e-06	0.005108336610794906	4.976957780289885e-05	2
1725	1.9307141957856448	3.2141122078921076e-06	0.004373403068831827	5.4237358841346864e-05	2
1807	1.9376975687310316	3.5035847927944454e-06	0.005133519355120297	5.437700835812648e-05	2
1889	1.9382391729479629	3.5250589300773593e-06	0.005224986275246701	5.403271687350965e-05	2
2180	2.0281372915619196	3.5154842426970406e-06	0.004776799060587367	5.783768745570637e-05	2
2262	2.035020663395858	3.803382418027269e-06	0.0056234943533870485	5.701134352289157e-05	2
2345	2.0347925999844363	3.7924528326711988e-06	0.005500572172550733	5.796845516628842e-05	2
2635	2.1301757651593576	3.823574703393044e-06	0.005056703565006426	6.302735593435497e-05	2
2717	2.138280266878335	4.170432839196529e-06	0.005865903919432647	6.401509000755678e-05	2
2799	2.139581772226708	4.223368327469899e-06	0.006043936811563455	6.362869429869762e-05	2
3090	2.2385022946379927	4.2135126356046695e-06	0.005330274876254482	7.073674454927019e-05	2
3172	2.248530423169397	4.643086468796689e-06	0.006424532310804754	7.05202275743566e-05	2
3255	2.248916378397376	4.660400999289991e-06	0.006608766293984658	6.903467847667365e-05	2
3546	2.3517338775634404	4.612117505122003e-06	0.00587225807553704	7.504137454472114e-05	2
3629	2.361205135299051	5.022582102595879e-06	0.006961572996380561	7.440968736462816e-05	2
3710	2.3612233688675284	5.023455995256382e-06	0.006851885642822353	7.561426890036194e-05	2
4001	2.471470015024173	5.064385975042662e-06	0.006554628963868048	7.909658470363156e-05	2
4083	2.479501387655393	5.414694562333597e-06	0.0074263128395197775	7.927943166531379e-05	2
4166	2.4799939254013093	5.438868590241015e-06	0.007408520151721554	8.014107057066711e-05	2
4457	2.5956115202904195	5.4697069029077925e-06	0.006987354316164485	8.466566840865392e-05	2
4539	2.604596113703109	5.875175833370225e-06	0.007845990945696268	8.63732990722397e-05	2
4622	2.6065419346955077	5.955389409070214e-06	0.008203922412177711	8.475353833369263e-05	2
4913	2.7260519518044104	5.903541068886096e-06	0.007556399839424355	8.925532548355914e-05	2
4994	2.7352515506687105	6.324996577395149e-06	0.008361152083562473	9.19751519462177e-05	2
5077	2.7380309142725734	6.442173312965355e-06	0.008740547084113981	9.110673414152069e-05	2
5368	2.864166280508033	6.417535314192232e-06	0.00814939159511896	9.570349443695847e-05	2
5450	2.874045505760227	6.8675656390304175e-06	0.009023067555283593	9.836172749132501e-05	2
5533	2.876642888555457	6.984299588108241e-06	0.009289950140393355	9.863570878997203e-05	2
5824	3.0099065089277826	7.000246188141126e-06	0.008735737072284255	0.00010397153660941196	2
5906	3.021038139205512	7.505033866816048e-06	0.01009663208758882	0.00010274374194521249	2
5988	3.020609339477539	7.484340033354841e-06	0.00997049230658531	0.00010349762352453417	2
6279	3.1608412322833686	7.510767679623061e-06	0.00957496842353489	0.00010711296198223619	2
6362	3.1710069136691867	7.97804988485359e-06	0.010465345005786553	0.0001099790613957242	2
6444	3.173677749924087	8.105896729760674e-06	0.01091136043741514	0.00010873403523852754	2
6735	3.3193864542296687	8.065711974989933e-06	0.009740850381042332	0.0001191407608784738	2
6818	3.335715374096363	8.810840539086692e-06	0.011763023671312656	0.00011682119983933616	2
6899	3.3346351801394403	8.758523995625029e-06	0.011779609085694087	0.00011534209924659364	2
7190	3.487031703365834	8.700386648545925e-06	0.011049431864519565	0.00011991360585826358	2
7273	3.49893057667867	9.256219008053277e-06	0.012162402814406725	0.0001226679134075187	2
7355	3.5017249526649135	9.386182039508028e-06	0.012770339146406684	0.00011998763234030376	2
7646	3.6612875451176774	9.28865430053569e-06	0.011715955368640785	0.00012667050413568007	2
7729	3.6754317823921	9.954534646155822e-06	0.013206390287606506	0.00012834063936497238	2
7812	3.677363796182952	1.0048145507352626e-05	0.013343495547931017	0.00012931468228845642	2
8102	3.8480465976598666	1.0090394008033051e-05	0.012918085590609696	0.00013309065536225656	2
8184	3.860462546609849	1.0682134383291479e-05	0.014478991182456546	0.0001324753435581436	2
8266	3.8604534093763636	1.0681638513644076e-05	0.014308904942005984	0.00013404370723713572	2
8558	4.040176858242329	1.0744437117262756e-05	0.013521741126772291	0.00014181814143955293	2
8640	4.056545456140023	1.1532098027503062e-05	0.015969449044960005	0.00013757813462206191	2
8723	4.053532717827194	1.1389491227126818e-05	0.01512236421972446	0.00014185143496602549	2
9014	4.244428510938922	1.1559404012879113e-05	0.015479419395573402	0.00014100611214785673	2
9096	4.254293072468679	1.2027934358214177e-05	0.016375003277027567	0.00014389846363803424	2
9178	4.257113551120495	1.216839478540759e-05	0.016576673007071996	0.00014535093311149992	2
9469	4.455686286426605	1.223538236121166e-05	0.016308050790793338	0.00014769907160952001	2
9552	4.468287287927524	1.286593734758312e-05	0.01825555057600159	0.00014537213886942874	2
9634	4.466738396237513	1.2787006282405714e-05	0.01736384669606128	0.0001510344747066379	2
9926	4.679053083920065	1.3030792260693674e-05	0.017492355211611965	0.0001538376218665651	2
10008	4.6926677199343985	1.3723458259390083e-05	0.018690449415619703	0.00015910842695865136	2
10090	4.698091959620617	1.3982041345681706e-05	0.02038847073479122	0.00015120819926731598	2
10381	4.9086865596950044	1.3639396178641838e-05	0.018295694674483443	0.00015894914294222807	2
10464	4.927287296728384	1.4568993685710147e-05	0.020932474848269322	0.00015782486394974376	2
10546	4.926926840368026	1.4548831992968511e-05	0.0208241224638277	0.0001582203587658941	2
10890	5.156012688495258	1.4566447130822435e-05	0.020150277782056136	0.00016222150544307752	2
10973	5.171541083281246	1.5378499227509264e-05	0.022465026368041485	0.00016161777068477592	2
11055	5.171544633132157	1.5376635719986913e-05	0.02271144301417305	0.00015983478478896057	2
11398	5.410503988798434	1.529113767188307e-05	0.02122109370159908	0.0001675271303413475	2
11481	5.430056007189279	1.6317316155073248e-05	0.024562848347594368	0.00016415424687225732	2
11563	5.427460192511733	1.6184607668935668e-05	0.02403814006935967	0.00016511024217138396	2
11907	5.680923291002854	1.6227236163180506e-05	0.023614229517387564	0.00016728130734832173	2
11990	5.696301103292575	1.7027169225684848e-05	0.025482736186749122	0.00017019342194857606	2
12072	5.699628735839443	1.7199040091591155e-05	0.026076428091755588	0.00016959255651141883	2
12416	5.964536599551229	1.717374236203708e-05	0.025549930242077856	0.00017094847438139696	2
12498	5.979780919846247	1.7969948974672735e-05	0.02787718521546889	0.0001711022743317986	2
12580	5.980165111133449	1.80011041067891e-05	0.028349098123158	0.0001688175791224324	2
12924	6.256940328259473	1.788159605478775e-05	0.027574845807652792	0.0001697218384239736	2
13007	6.271902532982158	1.868178922271157e-05	0.029233422719070035	0.00017432828753002525	2
13089	6.2771096478854815	1.895602918955509e-05	0.03012413807160197	0.00017403519227272125	2
13433	6.57011878702051	1.8947799838159744e-05	0.030887881422692942	0.00016803514626224778	2
13515	6.578566849951725	1.9401058986568474e-05	0.03163009902306957	0.0001718274374169081	2
13598	6.582488243817244	1.9630703738242983e-05	0.032617062831580945	0.0001704956869487519	2
13942	6.8901132889599275	1.9560238786906673e-05	0.031311503111264294	0.00017476645225508562	2
14024	6.9095979601689725	2.0633593810810965e-05	0.03542526399245727	0.00017144258358889227	2
14107	6.906578353806736	2.046308046578809e-05	0.035739038971427384	0.00016720668752970936	2
14450	7.227320267508963	2.0204693178951872e-05	0.03433013440406185	0.00016829275371922707	2
14532	7.242842497470306	2.111344810200141e-05	0.03630693352151848	0.00017340613474178172	2
14614	7.24890386089931	2.145403758826597e-05	0.038554835274850596	0.00016846067097887776	2
15010	7.585612575431183	2.1155060337410002e-05	0.03773049097280534	0.00016608429480522783	2
15093	7.598317174388486	2.1872814586245204e-05	0.03986258513095464	0.00016776681627788328	2
15175	7.600599818304001	2.2001818263660342e-05	0.040375625793958037	0.00016756342669992818	2
15571	7.960205210511106	2.1990523651567923e-05	0.03976554214162498	0.00016850729265204122	2
15654	7.976789912333889	2.2972630273970513e-05	0.043482959513027275	0.0001678462708090068	2
15736	7.976420517675734	2.29498462928509e-05	0.04382676769883176	0.00016623711415730258	2
16132	8.353231256551798	2.2836979707692566e-05	0.04410173454355082	0.00016226544016268305	2
16215	8.364184831894548	2.349802765626278e-05	0.04803179705822558	0.00015754141894064403	2
16297	8.358943769879346	2.3167948165064302e-05	0.046165977579946116	0.00015944576960567948	2
