时间秒	热浴温度K	κ	变异系数	时间常数平均
2802	1.8	0.003785301910331195	0.08621514411899567	2.0
3258	1.8900000000000001	0.0035210411611452165	0.0256446578177117	2.0
3714	1.9845000000000002	0.003482498254229104	0.018810518539392432	2.0
4170	2.0837250000000003	0.0032396590266923456	0.0711877256952687	2.0
4626	2.1879112500000004	0.0032055294042505583	0.07974038017265002	2.0
5083	2.2973068125000005	0.0028844908787475448	0.0828199713784987	2.0
5539	2.4121721531250007	0.0029166343219689315	0.09693138875368568	2.0
5994	2.5327807607812507	0.0025940574787762776	0.10107805427046668	2.0
6451	2.659419798820313	0.0025987459909094213	0.07071121920555988	2.0
6907	2.792390788761329	0.002348885571083391	0.03529673149000477	2.0
7364	2.932010328199395	0.002297072983190798	0.06261751494631107	2.0
7820	3.078610844609365	0.002125212296518898	0.031718385601841564	2.0
8276	3.2325413868398334	0.002078923256057642	0.05441785890158135	2.0
8732	3.3941684561818253	0.0019266576426813502	0.02634712591947176	2.0
9188	3.5638768789909165	0.001869155581375466	0.008647131261780548	2.0
9645	3.742070722940462	0.0017697218016604161	0.0141631911462061	2.0
10101	3.9291742590874854	0.0017139161139616225	0.024888862112426146	2.0
10557	4.12563297204186	0.0016410972259214053	0.006330565136925918	2.0
11014	4.3319146206439525	0.0015630013350515072	0.027952292237985867	2.0
11471	4.54851035167615	0.0014844586135812077	0.009964899406511008	2.0
11929	4.775935869259957	0.0014359321126605294	0.04543244028654585	2.0
12386	5.014732662722955	0.0013648286812772985	0.009514880610181683	2.0
12842	5.265469295859103	0.0013131500762007557	0.012891662101919403	2.0
13351	5.528742760652058	0.0012580305006665133	0.011696193153938725	2.0
13860	5.805179898684661	0.001210849746860031	0.004548204540992229	2.0
14369	6.095438893618894	0.0011735629451052915	0.01715621449749592	2.0
14878	6.400210838299839	0.0011072433610208087	0.009888773481216133	2.0
15387	6.720221380214831	0.0010774561317011923	0.0028222095106759217	2.0
15895	7.056232449225572	0.0010359820534372385	0.003703573839149227	2.0
16404	7.409044071686851	0.0009863015818721023	0.02206529004939782	2.0
16914	7.779496275271193	0.0009580473281706527	0.006912800954445827	2.0
17423	8.168471089034753	0.000915575241245191	0.00969009766114797	2.0
17932	8.57689464348649	0.0008736512256788207	0.024351591982248077	2.0
18493	9.005739375660815	0.0008637334704275838	0.003008033788046343	2.0
19054	9.456026344443856	0.0008291661163251177	0.020789997916687758	2.0
19616	9.928827661666048	0.0008072327174050224	0.042807981833398394	2.0
20229	10.425269044749351	0.0007775681317278765	0.02534298983781739	2.0
20843	10.94653249698682	0.0007294393812243383	0.01805780569590243	2.0
21456	11.49385912183616	0.0007145674974583929	0.012233595377571543	2.0
22069	12.068552077927967	0.00068634046543625	0.0051505708030713734	2.0
22735	12.671979681824364	0.0006638781858711022	0.01146353391129223	2.0
23401	13.305578665915583	0.000651608437077914	0.01828695701707362	2.0
24119	13.970857599211362	0.0006259127773893121	0.002547196716422513	2.0
24837	14.66940047917193	0.0006155998938807798	0.0015312541843328746	2.0
25607	15.402870503130526	0.0006012736051015523	0.01704384010089322	2.0
26429	16.173014028287053	0.0005728948712429859	0.010527356942262213	2.0
27252	16.981664729701407	0.0005646605910331346	0.00892299869403334	2.0
28126	17.83074796618648	0.0005515627342995325	0.016784444197741936	2.0
29053	18.722285364495804	0.0005480138821349554	0.022847387021125272	2.0
30032	19.658399632720595	0.0005200749072807063	0.007308816958305842	2.0
31064	20.641319614356625	0.0005205744451485827	0.010259137624068531	2.0
32200	21.673385595074457	0.0005132037711893992	0.0324932719963198	2.0
33388	22.757054874828178	0.0004951764531879475	0.009691816925755178	2.0
34681	23.894907618569587	0.0004820057313481739	0.005839306712941571	2.0
36025	25.089652999498067	0.0004804653372361439	0.011306364580534148	2.0
37475	26.34413564947297	0.0004826941859459629	0.03373479081259423	2.0
39029	27.66134243194662	0.00046914056118615684	0.010735381044264553	2.0
40739	29.04440955354395	0.00046780030574650216	0.0043146230102091895	2.0
