时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
214	0.7500857471674519	5e-07	0.04894984083211906	2.0682073226185267e-07	2
369	0.7286236155741406	2.98960207790765e-07	0.02013380314373392	1.9256419902075938e-07	2
524	0.7282868867075538	2.7872087840026283e-07	0.017475989832264505	1.9376352246006425e-07	2
748	0.7303633517864321	2.789122792339669e-07	0.017391802037171944	1.948493359112305e-07	2
903	0.7329348305837404	2.866876712312266e-07	0.0182100555061373	1.957453526912245e-07	2
1058	0.7360250464872362	2.87983135536813e-07	0.018167362166551126	1.9738410366541063e-07	2
1269	0.7581939289479498	2.8962416377322655e-07	0.0167898214049631	2.1193928742439552e-07	2
1424	0.7597491675807624	3.1047031194116855e-07	0.019161378657542083	2.1214048830207076e-07	2
1579	0.7598179369376952	3.1154086743810663e-07	0.019293480516872852	2.1198533397015548e-07	2
1789	0.8011474701735868	3.1154304316565246e-07	0.016607303608103474	2.3840973337941587e-07	2
1944	0.8036402635423361	3.440895379387641e-07	0.019943162597308106	2.4015145778490804e-07	2
2099	0.8038206109004256	3.4679867217595713e-07	0.02027743201351273	2.397859000921087e-07	2
2310	0.8461324470575707	3.4663620546394836e-07	0.017472081047558263	2.693969414358935e-07	2
2465	0.8486591147148081	3.824716299401948e-07	0.020966434493031483	2.7111599630063453e-07	2
2620	0.8489873746269126	3.852428245050757e-07	0.021294238832549772	2.7058862746957705e-07	2
2844	0.8926128714300203	3.850358080494155e-07	0.01848465418768741	3.0209382425646805e-07	2
2999	0.8963842120443726	4.232409956698254e-07	0.02197298380177204	3.0401648070766827e-07	2
3154	0.9543240024122572	4.267126144448957e-07	0.019385665245963746	3.3493551681748827e-07	2
3392	1.098858194803432	4.580231182608086e-07	0.015495746980979552	4.4154812683725497e-07	2
3548	1.204355121866357	5.634664501583575e-07	0.017943538811327597	5.427643540943565e-07	2
3703	1.3073853057294595	6.441706520755079e-07	0.018844156931892897	6.41627332670124e-07	2
3941	1.4022873989028928	7.186203313594394e-07	0.019084419263472485	7.581408150295997e-07	2
4096	1.4345699774832879	8.162845879944508e-07	0.022737700073293343	8.076533928316895e-07	2
4251	1.4598127263726561	8.494736288448328e-07	0.023602633293710262	8.335338507664212e-07	2
4476	1.4893375127091129	8.676633289224237e-07	0.02319433758849554	8.757231762710916e-07	2
4631	2.851249832085598	9.160864857238533e-07	0.013989494775309419	1.1055193463511374e-06	2
