时间秒	热浴温度K	κ	变异系数	时间常数平均
549	1.8	1.3256960769023565e-06	0.010158848839022901	2.0
1070	1.8900000000000001	1.4447487639014998e-06	0.003992110394243214	2.0
1590	1.9845000000000002	1.5821996921939536e-06	0.0023694202303614323	2.0
2125	2.0837250000000003	1.7277981717248042e-06	0.0026025816424739877	2.0
2659	2.1879112500000004	1.887813636036763e-06	0.002709323586780534	2.0
3194	2.2973068125000005	2.053682403373984e-06	0.0018989632732338932	2.0
3729	2.4121721531250007	2.2280366202784167e-06	0.0027738599403236116	2.0
4263	2.5327807607812507	2.418517893936554e-06	0.0012633930466214483	2.0
4798	2.659419798820313	2.61105603211559e-06	0.0016957173968618147	2.0
5332	2.792390788761329	2.8156264107245415e-06	0.00352094682038299	2.0
5867	2.932010328199395	3.034468530004058e-06	0.003276199068447113	2.0
6402	3.078610844609365	3.2538817196843837e-06	0.0025552717527708947	2.0
6936	3.2325413868398334	3.4957253453525586e-06	0.002315188614208353	2.0
7484	3.3941684561818253	3.7430961840328512e-06	0.0028179640343825485	2.0
8047	3.5638768789909165	4.003127634218654e-06	0.003446664375964855	2.0
8609	3.742070722940462	4.284223986257007e-06	0.0037615775090209845	2.0
9171	3.9291742590874854	4.574639448388027e-06	0.0030782202207964506	2.0
9734	4.12563297204186	4.857744699409432e-06	0.002360646208875932	2.0
10323	4.3319146206439525	5.165825133329084e-06	0.0012367498252495572	2.0
10886	4.54851035167615	5.492562896063845e-06	0.0018104268334631537	2.0
11448	4.775935869259957	5.818227605345134e-06	0.0009684099672822063	2.0
12038	5.014732662722955	6.178613767264746e-06	0.0016501013201102675	2.0
12628	5.265469295859103	6.529602500007694e-06	0.0017188095612538448	2.0
13246	5.528742760652058	6.921123553827136e-06	0.0005510159371368704	2.0
13849	5.805179898684661	7.277246640221207e-06	0.001669297280763753	2.0
14452	6.095438893618894	7.705258740070332e-06	0.0009184847650329695	2.0
15056	6.400210838299839	8.150516428366176e-06	0.002537008115620686	2.0
15728	6.720221380214831	8.59010542608262e-06	0.001639540837767177	2.0
16360	7.056232449225572	9.114576509699232e-06	0.005279718878377771	2.0
17032	7.409044071686851	9.510372159960952e-06	0.0006884203807826373	2.0
17678	7.779496275271193	9.960632435668884e-06	0.0028192121764694243	2.0
18323	8.168471089034753	1.0480036402794702e-05	0.005326331445900062	2.0
18981	8.57689464348649	1.1046356071073472e-05	0.0024892055743832883	2.0
19736	9.005739375660815	1.1560745839937998e-05	0.0035195786690731283	2.0
20464	9.456026344443856	1.2125752492988797e-05	0.00037359098025094154	2.0
21302	9.928827661666048	1.2562281601312858e-05	0.015636200348210474	2.0
22180	10.425269044749351	1.3295664287017648e-05	0.0032439387334053135	2.0
22881	10.94653249698682	1.3850645729227534e-05	0.005036827357751291	2.0
23677	11.49385912183616	1.4535787336186626e-05	0.009061609052991181	2.0
24749	12.068552077927967	1.5277635885224884e-05	0.002522501959281805	2.0
26247	12.671979681824364	1.5832365887552945e-05	0.003867658879314597	2.0
27306	13.305578665915583	1.6617184474099716e-05	0.004394770041765451	2.0
28173	13.970857599211362	1.7223794443064486e-05	0.005349855267347367	2.0
29055	14.66940047917193	1.7874122338992817e-05	0.0072032353736205925	2.0
30074	15.402870503130526	1.8701003887785316e-05	0.004052608298431683	2.0
30959	16.173014028287053	1.9397008151236932e-05	0.004435419277198745	2.0
31953	16.981664729701407	2.0133197910581385e-05	0.005124463196349626	2.0
32825	17.83074796618648	2.1187875081209334e-05	0.0034484244920344174	2.0
33961	18.722285364495804	2.192017453139684e-05	0.0021054749266894634	2.0
35015	19.658399632720595	2.2957062272158195e-05	0.006793248375212798	2.0
36123	20.641319614356625	2.3871372644561695e-05	0.002730100719802995	2.0
36985	21.673385595074457	2.51759522700585e-05	0.0021765844914526955	2.0
38095	22.757054874828178	2.5960943789876646e-05	0.005892211428389064	2.0
39370	23.894907618569587	2.701765932470677e-05	0.012278807436671688	2.0
40591	25.089652999498067	2.8195634261583542e-05	0.0061598042381285165	2.0
41908	26.34413564947297	2.9741027264513423e-05	0.012779466604068134	2.0
43322	27.66134243194662	3.0495493279927906e-05	0.011780000022191758	2.0
44461	29.04440955354395	3.280526761684757e-05	0.009740767010238805	2.0
