时间秒	热浴温度K	κ	变异系数	时间常数平均
1146	1.8	1.3348756878613513e-06	0.008066076832092352	2.0
1821	1.8900000000000001	1.4386173311557102e-06	0.001346078423523655	2.0
2496	1.9845000000000002	1.5620129322718952e-06	0.005039590965306128	2.0
3171	2.0837250000000003	1.7018140395674616e-06	0.0029921406196852605	2.0
3846	2.1879112500000004	1.8512432972733858e-06	0.0020256862508953523	2.0
4521	2.2973068125000005	2.0032162823925347e-06	0.0024453327174025407	2.0
5196	2.4121721531250007	2.1705402651064403e-06	0.002532704622355179	2.0
5871	2.5327807607812507	2.342359759540327e-06	0.0025459502519786397	2.0
6546	2.659419798820313	2.520584220518383e-06	0.00414749695369864	2.0
7221	2.792390788761329	2.7172424194072105e-06	0.004026873395651618	2.0
7896	2.932010328199395	2.935289018596634e-06	0.0019145979428595878	2.0
8572	3.078610844609365	3.1576505799753096e-06	0.0020921707245001725	2.0
9247	3.2325413868398334	3.393333247349613e-06	0.002494608200054096	2.0
9922	3.3941684561818253	3.6384836896177077e-06	0.0006702080244447438	2.0
10598	3.5638768789909165	3.900974317359557e-06	0.003005470218385426	2.0
11273	3.742070722940462	4.1814380883404585e-06	0.005425834394663873	2.0
11949	3.9291742590874854	4.4720891876369575e-06	0.001248993445382077	2.0
12625	4.12563297204186	4.764516604033646e-06	0.0020305809698491434	2.0
13301	4.3319146206439525	5.089386536854818e-06	0.0021743142163580228	2.0
13977	4.54851035167615	5.4359644100515474e-06	0.0016809086863920867	2.0
14654	4.775935869259957	5.795885253017685e-06	0.00227635695275496	2.0
15382	5.014732662722955	6.167103234610306e-06	0.0015105590506181584	2.0
16111	5.265469295859103	6.565845816087293e-06	0.0009882500321921172	2.0
16840	5.528742760652058	6.971495520713048e-06	0.004325211740041631	2.0
17568	5.805179898684661	7.410026590553406e-06	0.003986239768341385	2.0
18296	6.095438893618894	7.863115296782581e-06	0.0048555779654499785	2.0
19024	6.400210838299839	8.326678453536864e-06	0.004715289108964916	2.0
19752	6.720221380214831	8.797070292520806e-06	0.004448241356048088	2.0
20481	7.056232449225572	9.287527962082523e-06	0.0032463407099971348	2.0
21210	7.409044071686851	9.848564566708919e-06	0.0018747829488930303	2.0
21938	7.779496275271193	1.0324559277546478e-05	0.0023674207949896465	2.0
22719	8.168471089034753	1.0881275695859786e-05	0.0012445796143957584	2.0
23501	8.57689464348649	1.1410152595104439e-05	0.005378570294613046	2.0
24282	9.005739375660815	1.2070975933798215e-05	0.004156185404720089	2.0
25117	9.456026344443856	1.2659315377591244e-05	0.0058914917478779865	2.0
25951	9.928827661666048	1.3238610451006845e-05	0.001606113019202666	2.0
26786	10.425269044749351	1.3864236985609047e-05	0.007997900059114786	2.0
27674	10.94653249698682	1.4485285187566705e-05	0.0026841541772189776	2.0
28509	11.49385912183616	1.519225730577504e-05	0.002638394932564102	2.0
29347	12.068552077927967	1.5864636187551708e-05	0.008479039808465925	2.0
30293	12.671979681824364	1.6456023149273707e-05	0.00671761203169039	2.0
31239	13.305578665915583	1.712808266397963e-05	0.00507191521512353	2.0
32236	13.970857599211362	1.7830377945008105e-05	0.004013177035471134	2.0
33234	14.66940047917193	1.847961262061267e-05	0.004631323283475561	2.0
34285	15.402870503130526	1.91046551560497e-05	0.004657126126966689	2.0
35336	16.173014028287053	1.981843797083915e-05	0.011151883626414968	2.0
37015	16.981664729701407	2.046840650428658e-05	0.0037193111492421663	2.0
38224	17.83074796618648	2.120790263639812e-05	0.004388277761047266	2.0
39486	18.722285364495804	2.1670102861604438e-05	0.0037143904502841244	2.0
40748	19.658399632720595	2.2511385071288293e-05	0.006239055853333841	2.0
42114	20.641319614356625	2.285831373210825e-05	0.008365688795397336	2.0
43534	21.673385595074457	2.358645584987533e-05	0.0073160508819025555	2.0
45423	22.757054874828178	2.4233619241249112e-05	0.00817713160855877	2.0
46999	23.894907618569587	2.4814445518892814e-05	0.0026027793972829673	2.0
48680	25.089652999498067	2.534149901759783e-05	0.016628578081266394	2.0
50466	26.34413564947297	2.6114727092784544e-05	0.0042046526845080845	2.0
52357	27.66134243194662	2.670827093346757e-05	0.008372819862809622	2.0
54353	29.04440955354395	2.7729312347173362e-05	0.023541019135433824	2.0
