时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
325	188.20574182194665	4e-05	0.20574182194664015	7.776736809567895e-05	5.696296960711918
465	188.20428355717087	3.943789246287863e-05	0.2042835571708742	7.613668879931434e-05	5.773583293400405
605	188.20273117773982	3.902222156651627e-05	0.20273117773982124	7.51109815945782e-05	5.95023702455567
1873	190.19829176363874	3.8758478193700583e-05	0.1982917636387327	7.575804482875315e-05	5.953026218959294
2014	190.19840901478324	3.8925067714457005e-05	0.19840901478324155	7.63655269509982e-05	6.173051331330698
2154	190.19901699272566	3.9080820603205916e-05	0.19901699272564896	7.674272021210815e-05	5.958184215427051
3081	192.2016566159151	3.917721792371381e-05	0.2016566159151175	7.611227617189722e-05	6.176579193257683
3222	192.20134610104188	3.901596498150397e-05	0.20134610104187156	7.560342691321253e-05	5.85214998435665
3362	192.19573822622175	3.888532548744128e-05	0.1957382262217616	7.724952695500328e-05	5.792015653172541
4186	194.20720052690257	3.930636766606736e-05	0.20720052690256247	7.456499084225828e-05	5.976046904415235
4326	194.20213846989427	3.861735124066856e-05	0.2021384698942679	7.377615045890158e-05	5.942271299678006
4467	194.18862008067558	3.841253713539412e-05	0.18862008067557148	7.822724939429685e-05	5.8231790949340425
5599	196.20797998003292	3.955432957194366e-05	0.20797998003290893	7.522574949946512e-05	5.871383560131261
5739	196.1996968666288	3.8788077936259004e-05	0.19969686662881683	7.533993974906949e-05	5.940825311857986
5879	196.20118044631798	3.8817506295245066e-05	0.20118044631797394	7.489787514437824e-05	5.870537949480521
6738	198.20410919100797	3.870345595534803e-05	0.20410919100797942	7.339000735292728e-05	6.321972233185076
6879	198.2032372966647	3.831187997290848e-05	0.2032372966647001	7.222100328760597e-05	6.280270851270888
7020	198.18579559809493	3.800552677903728e-05	0.18579559809491406	7.774242665395307e-05	5.887595751926881
7912	200.21237537495264	3.943156772281647e-05	0.21237537495265357	7.321227959812646e-05	6.225694268562312
8053	200.19348469747632	3.826546212921685e-05	0.19348469747632102	7.56775916163461e-05	5.488235204639329
8193	200.1999267563463	3.890439348360185e-05	0.19992675634629584	7.570531628619424e-05	6.258134586386732
9018	202.20417756647302	3.891151919064437e-05	0.2041775664730162	7.415635086061167e-05	6.111790080616603
9159	202.20166871793924	3.851138814964002e-05	0.20166871793923113	7.354274040950388e-05	5.744706844029111
9299	202.1995999277143	3.835172497020281e-05	0.19959992771430216	7.369014733789832e-05	6.003345403232113
