时间秒	热浴温度	A侧	B侧	C侧	D侧
166.42090272903442	1.1920549053272036	1818.1	948.7	3679.8	2287.45
169.42139196395874	1.1969329789580667	1818.0	944.26	3674.2	2283.63
172.41924023628235	1.2018012349353102	1817.92	939.89	3668.6	2279.65
175.41728854179382	1.2065669375943326	1817.87	935.67	3663.3	2275.77
178.41879892349243	1.2113512561561484	1817.84	931.49	3657.6	2271.78
181.42172193527222	1.2161301849551096	1817.78	927.37	3652.8	2267.83
184.41649985313416	1.220760102576614	1817.76	923.43	3647.4	2264.01
187.42568135261536	1.2255571960635796	1817.8	919.4	3642.3	2259.99
190.42256808280945	1.2302959391115813	1817.94	915.47	3637.5	2256.15
193.42070031166077	1.2348496811867162	1817.96	911.74	3632.5	2252.26
196.41720914840698	1.2394960577508507	1817.77	907.98	3627.5	2248.45
199.41892766952515	1.2439602360259627	1817.82	904.41	3622.9	2244.63
202.41924619674683	1.2485397459512277	1817.8	900.79	3618.0	2240.87
205.4201843738556	1.253018434668367	1817.94	897.29	3613.4	2237.13
208.42507314682007	1.2572744437012677	1817.89	894.0	3608.9	2233.53
211.4213035106659	1.2616542079455535	1817.87	890.65	3604.3	2229.88
214.41639375686646	1.2659612475606274	1817.88	887.39	3600.4	2226.21
217.4230763912201	1.2701518538057701	1817.8	884.25	3595.8	2222.79
220.42473196983337	1.2742485198278464	1817.89	881.21	3592.2	2219.26
223.4217221736908	1.2782748546260847	1817.87	878.25	3587.7	2215.85
226.41798567771912	1.2822417363661154	1817.89	875.36	3584.0	2212.42
229.42531728744507	1.2860076134193548	1817.9	872.64	3580.4	2209.27
232.4239845275879	1.2899170559197943	1817.78	869.84	3576.5	2206.02
235.41930747032166	1.293605344525542	1817.88	867.22	3572.6	2202.84
238.41809964179993	1.2970380086407316	1817.85	864.8	3569.6	2199.8
241.42447972297668	1.300595954736629	1817.86	862.31	3566.1	2196.79
244.4221704006195	1.304021358176071	1817.77	859.93	3562.9	2193.78
247.4196105003357	1.3073544910590729	1817.79	857.63	3559.3	2190.89
250.41899752616882	1.3107979250711903	1817.84	855.27	3557.0	2188.18
253.4188849925995	1.3139407896825657	1817.9	853.13	3554.2	2185.54
256.4199035167694	1.3171623569711957	1817.94	850.95	3550.5	2182.76
259.4184901714325	1.3202847268546345	1817.81	848.85	3547.7	2180.05
262.4209816455841	1.3233207418182922	1818.28	846.82	3544.9	2177.57
265.415967464447	1.3261780970640236	1818.22	844.92	3541.6	2175.17
268.4218683242798	1.3293084363256924	1818.11	842.85	3539.0	2172.75
271.4197082519531	1.3321213501731988	1818.09	841.0	3537.4	2170.46
274.41560649871826	1.3347341927617904	1818.16	839.29	3534.6	2168.09
277.41620922088623	1.3374978171464327	1818.1	837.49	3531.8	2165.92
280.42085099220276	1.3402286283890559	1818.14	835.72	3529.3	2163.79
283.4187648296356	1.3428482549984442	1818.04	834.03	3527.2	2161.71
286.42669200897217	1.345448611831431	1817.81	832.36	3524.4	2159.69
289.4212918281555	1.3479038806780805	1817.82	830.79	3522.3	2157.67
292.41982913017273	1.3505425622484524	1817.79	829.11	3520.2	2155.66
295.423321723938	1.3528610554027944	1817.71	827.64	3517.9	2153.81
298.42037630081177	1.3552044070195863	1817.8	826.16	3516.0	2152.02
301.41802525520325	1.3574613204311932	1817.83	824.74	3513.8	2150.29
304.42522835731506	1.3597745609783143	1817.74	823.29	3511.8	2148.41
307.4177734851837	1.3620804879054769	1817.9	821.85	3510.2	2146.74
310.4218361377716	1.3642018130831637	1817.9	820.53	3507.6	2145.05
313.41932940483093	1.3664596001131213	1817.93	819.13	3506.5	2143.54
316.42519664764404	1.368563392507018	1817.76	817.83	3503.8	2141.88
319.4181582927704	1.3708531165852333	1817.86	816.42	3502.1	2140.43
322.4166679382324	1.37287358317322	1817.71	815.18	3500.7	2138.91
325.41673016548157	1.3749822823174365	1817.77	813.89	3498.5	2137.37
328.41911149024963	1.3769172093095077	1817.83	812.71	3496.8	2135.94
331.4248068332672	1.3789237955656777	1818.01	811.49	3495.1	2134.52
334.42190980911255	1.3810191754203143	1817.89	810.22	3493.5	2133.12
337.4219844341278	1.3829554865678646	1817.8	809.05	3492.0	2131.77
340.4239435195923	1.384764513446253	1817.77	807.96	3490.2	2130.42
343.4218554496765	1.3867118053284082	1817.85	806.79	3488.2	2129.16
346.42361640930176	1.3883973781586467	1817.79	805.78	3486.6	2127.84
349.42055678367615	1.3904558390061335	1817.82	804.55	3485.1	2126.59
352.4252462387085	1.3922516596971313	1817.87	803.48	3483.4	2125.39
355.4162781238556	1.394102809987561	1817.81	802.38	3482.3	2124.11
358.41812562942505	1.3960097104748235	1817.77	801.25	3480.6	2122.92
361.42089772224426	1.3976508693844447	1817.85	800.28	3478.7	2121.74
364.42604303359985	1.399584695593053	1817.88	799.14	3477.5	2120.7
367.41811323165894	1.4013706797337109	1817.9	798.09	3476.4	2119.51
370.4210207462311	1.4031100782190025	1817.91	797.07	3474.2	2118.41
373.4203245639801	1.4047682819509848	1817.81	796.1	3473.3	2117.32
376.41914892196655	1.4065162492589454	1817.74	795.08	3471.6	2116.31
379.42567896842957	1.4081654208734748	1817.81	794.12	3470.3	2115.16
382.42111325263977	1.4098702281369149	1817.91	793.13	3468.6	2114.08
385.42154693603516	1.4114755148868217	1817.85	792.2	3466.9	2113.07
388.41918206214905	1.4132230735372628	1817.8	791.19	3466.2	2112.09
391.4179184436798	1.4148534384678932	1817.84	790.25	3464.3	2111.03
394.41967940330505	1.4164527893655223	1817.93	789.33	3463.4	2110.07
397.4204041957855	1.4179685732891854	1817.92	788.46	3462.0	2109.0
400.42562103271484	1.4195925111253678	1817.86	787.53	3460.2	2108.09
403.41833686828613	1.421132593392936	1817.92	786.65	3459.1	2107.01
406.4207408428192	1.4226409287909778	1817.95	785.79	3457.7	2106.12
409.41593742370605	1.4242228769942247	1817.94	784.89	3456.5	2105.28
412.41819500923157	1.42575546726297	1818.0	784.02	3455.1	2104.27
415.4235427379608	1.4272030250349657	1817.95	783.2	3453.9	2103.35
418.41577649116516	1.4286712588686186	1817.91	782.37	3452.8	2102.5
421.41780138015747	1.430124801072283	1818.03	781.55	3451.5	2101.54
424.42497849464417	1.4315635541706633	1817.93	780.74	3450.4	2100.62
427.41966819763184	1.4329696055525682	1818.04	779.95	3448.9	2099.87
430.4192271232605	1.4344141596186222	1817.96	779.14	3448.1	2098.96
433.41848254203796	1.4357901174563343	1818.06	778.37	3446.4	2098.1
436.4213843345642	1.437204601748206	1818.06	777.58	3445.6	2097.24
439.41624212265015	1.4385500900774362	1818.03	776.83	3444.5	2096.42
442.4187936782837	1.4399521207157064	1818.1	776.05	3444.0	2095.58
445.4213762283325	1.4412668037098266	1818.0	775.32	3442.5	2094.83
448.4224679470062	1.4425658806229695	1818.11	774.6	3441.4	2093.95
451.42021584510803	1.443867354941643	1818.01	773.88	3440.2	2093.29
454.42259669303894	1.44511686094474	1818.01	773.19	3439.0	2092.47
457.41792917251587	1.446368588687604	1818.14	772.5	3437.7	2091.72
460.41884660720825	1.4476771190975797	1818.2	771.78	3437.3	2090.97
463.4250750541687	1.4488787502679443	1818.11	771.12	3436.0	2090.22
466.4254295825958	1.4500824427645103	1818.12	770.46	3434.6	2089.43
469.42030477523804	1.4512699215128824	1818.04	769.81	3433.8	2088.72
472.4215421676636	1.452422788142242	1818.12	769.18	3433.1	2088.04
475.4212980270386	1.4536509424603077	1818.15	768.51	3431.9	2087.28
478.4207272529602	1.4547526190129871	1818.23	767.91	3431.4	2086.63
481.420480966568	1.4558744444947624	1818.54	767.3	3430.1	2086.01
484.42099595069885	1.4570718253114572	1818.49	766.65	3429.5	2085.36
487.42065834999084	1.458178933810092	1818.34	766.05	3428.9	2084.68
490.42320442199707	1.4592508202429884	1818.49	765.47	3427.7	2083.94
493.4215772151947	1.460342891536695	1818.38	764.88	3426.7	2083.29
496.4225649833679	1.4613995833746485	1818.34	764.31	3425.9	2082.67
499.4224157333374	1.462457894494177	1818.31	763.74	3424.7	2082.08
502.4229176044464	1.4636108874899947	1818.34	763.12	3423.9	2081.44
505.42290687561035	1.4645980442064015	1818.39	762.59	3422.9	2080.85
508.42364144325256	1.4656239540271676	1818.33	762.04	3422.8	2080.28
511.4232883453369	1.4666140120450168	1818.32	761.51	3421.3	2079.66
514.4236524105072	1.4676991150561451	1818.39	760.93	3420.2	2079.07
517.4258809089661	1.4686546830639344	1818.47	760.42	3419.9	2078.51
520.4248666763306	1.4696491448005076	1818.35	759.89	3418.8	2077.91
523.4252562522888	1.4705886495860596	1818.46	759.39	3418.4	2077.36
526.4256820678711	1.4715671142396443	1818.4	758.87	3417.5	2076.74
529.4249827861786	1.47260356696193	1818.42	758.32	3416.9	2076.16
532.4254238605499	1.4735094059584481	1818.43	757.84	3415.7	2075.67
535.4261322021484	1.4745299284959312	1818.51	757.3	3415.1	2074.98
538.4255042076111	1.4754194197904253	1818.5	756.83	3414.5	2074.61
541.4262886047363	1.4763290512967382	1818.45	756.35	3413.5	2074.07
544.4274542331696	1.4772399160907306	1818.49	755.87	3412.9	2073.56
547.4268832206726	1.4781900512182848	1818.5	755.37	3412.2	2073.01
550.4273777008057	1.4790463277612198	1818.59	754.92	3411.2	2072.43
553.4273653030396	1.4799990355098047	1818.61	754.42	3410.6	2071.98
556.4280030727386	1.4808385461935882	1818.59	753.98	3410.2	2071.39
559.4276187419891	1.4817173506782044	1818.48	753.52	3409.7	2070.93
562.427252292633	1.4825973198849194	1818.46	753.06	3408.8	2070.53
565.4294717311859	1.4834784592452053	1818.49	752.6	3408.1	2070.0
568.4284694194794	1.4843031960240884	1818.61	752.17	3407.2	2069.49
571.4300220012665	1.4851866150270374	1818.54	751.71	3406.8	2068.97
574.4299442768097	1.4859942510241817	1818.56	751.29	3405.9	2068.58
577.4296605587006	1.48678361576099	1818.61	750.88	3405.5	2068.06
580.4314308166504	1.4875932191079595	1818.55	750.46	3404.9	2067.58
583.4300017356873	1.488442449838902	1818.58	750.02	3404.0	2067.13
586.4291801452637	1.4892734473283844	1818.61	749.59	3403.5	2066.66
589.4306271076202	1.4900474198366598	1818.65	749.19	3403.0	2066.25
592.4313607215881	1.4908416977317946	1818.72	748.78	3402.2	2065.8
595.4318568706512	1.4916563562481382	1818.62	748.36	3401.3	2065.37
598.4318654537201	1.4924720394806004	1818.65	747.94	3401.0	2064.95
601.431636095047	1.4932109254595687	1818.6	747.56	3400.4	2064.49
604.4322559833527	1.493970135656356	1818.59	747.17	3399.9	2064.09
607.4320170879364	1.4946912393056855	1818.68	746.8	3399.1	2063.7
610.4324724674225	1.495432674226328	1818.56	746.42	3398.2	2063.2
613.4331135749817	1.4961554208981376	1818.65	746.05	3398.0	2062.86
616.4329791069031	1.4968789831424152	1818.7	745.68	3397.2	2062.38
619.4333438873291	1.4976621339091936	1818.72	745.28	3397.2	2062.05
622.4349296092987	1.49836779144641	1818.68	744.92	3396.2	2061.57
625.4342246055603	1.4990938653317643	1818.66	744.55	3396.0	2061.19
628.4341266155243	1.4997814552012827	1818.76	744.2	3395.5	2060.79
631.434504032135	1.500469790069743	1818.76	743.85	3394.9	2060.49
634.4360077381134	1.5011194765199876	1818.7	743.52	3394.0	2060.11
637.4351444244385	1.5018684271975153	1818.66	743.14	3393.5	2059.65
640.4362947940826	1.5025195526462605	1818.69	742.81	3392.9	2059.33
643.4362542629242	1.5031911128770024	1818.76	742.47	3392.7	2058.95
646.436502456665	1.5038831738061296	1818.74	742.12	3391.8	2058.66
649.4324753284454	1.5044571734450358	1818.74	741.83	3391.7	2058.26
652.4350395202637	1.5051109846809092	1818.68	741.5	3390.9	2057.86
655.4367125034332	1.505765478871226	1818.79	741.17	3390.5	2057.54
658.4373466968536	1.506400794587529	1818.76	740.85	3390.1	2057.13
661.4312710762024	1.5069771082687127	1818.84	740.56	3389.4	2056.85
664.437935590744	1.5076335621551906	1818.79	740.23	3389.0	2056.55
667.4373495578766	1.5082707853427548	1818.85	739.91	3388.5	2056.21
670.4338660240173	1.5088887190535947	1818.84	739.6	3388.0	2055.81
673.4340209960938	1.5095072688557591	1818.85	739.29	3387.5	2055.57
676.4348089694977	1.5100465094976316	1818.8	739.02	3387.0	2055.17
679.4309039115906	1.5106462176922792	1818.87	738.72	3386.5	2054.84
682.4394774436951	1.5112264897199346	1818.97	738.43	3386.1	2054.53
685.4311511516571	1.511747198253358	1818.87	738.17	3385.8	2054.18
688.4352488517761	1.5123084541800609	1818.94	737.89	3385.3	2053.87
691.4344055652618	1.5129505175337632	1818.92	737.57	3384.9	2053.57
694.4366626739502	1.5134525971888737	1818.94	737.32	3384.6	2053.3
697.432831287384	1.5140154150576044	1818.97	737.04	3384.3	2053.05
700.4352970123291	1.5145586228170893	1818.9	736.77	3383.6	2052.69
703.4372942447662	1.5150821684129083	1818.86	736.51	3383.6	2052.35
706.4349763393402	1.515626326085254	1818.95	736.24	3382.7	2052.12
709.4375166893005	1.516150789293112	1818.97	735.98	3382.6	2051.86
712.4323446750641	1.5166151144711824	1818.92	735.75	3381.9	2051.51
715.4358561038971	1.5171404311967867	1818.94	735.49	3381.3	2051.29
718.4332036972046	1.5176257426813795	1818.87	735.25	3381.2	2051.01
721.4375729560852	1.5181519354962987	1818.87	734.99	3381.0	2050.76
724.4387106895447	1.518617795187392	1818.96	734.76	3380.7	2050.48
727.4391613006592	1.519104292530036	1818.93	734.52	3380.0	2050.19
730.4338548183441	1.519611477598792	1818.99	734.27	3379.9	2049.96
733.4400613307953	1.520078464757728	1818.89	734.04	3379.1	2049.7
736.4401478767395	1.5205661419048775	1818.99	733.8	3378.9	2049.42
739.4323017597198	1.520952500105884	1818.92	733.61	3378.7	2049.14
742.4410252571106	1.5214001726783275	1819.0	733.39	3378.1	2048.89
745.432995557785	1.5218481792531184	1818.98	733.17	3377.7	2048.68
748.4379584789276	1.5223169078439063	1818.98	732.94	3377.6	2048.45
751.4377036094666	1.5227451979522535	1819.01	732.73	3377.3	2048.13
754.4401879310608	1.5231737948161168	1818.92	732.52	3376.6	2047.94
757.4335579872131	1.523643563318113	1818.95	732.29	3376.8	2047.75
760.4336845874786	1.5239705769149094	1819.02	732.13	3376.2	2047.49
763.4405727386475	1.5244205135493687	1818.98	731.91	3375.6	2047.21
766.4334180355072	1.524809368780848	1818.93	731.72	3375.6	2047.03
769.4420208930969	1.525239451895768	1819.0	731.51	3375.2	2046.77
772.4396584033966	1.5256493442730994	1818.95	731.31	3375.4	2046.64
775.4398002624512	1.5260595196974043	1819.0	731.11	3374.7	2046.41
778.4400293827057	1.5264289201510843	1819.02	730.93	3374.4	2046.2
781.4174485206604	1.526860178487006	1819.12	730.72	3374.4	2046.0
784.4350244998932	1.5272506354001285	1819.04	730.53	3373.7	2045.74
787.4417369365692	1.5276002101529553	1818.96	730.36	3373.4	2045.53
790.4395673274994	1.5279705736136535	1819.08	730.18	3373.2	2045.32
793.435971736908	1.5283205747344912	1819.1	730.01	3373.0	2045.14
796.4374361038208	1.5286913906024715	1819.16	729.83	3372.8	2044.94
799.4358747005463	1.5290418199045752	1819.16	729.66	3372.2	2044.75
802.4374985694885	1.529392457837324	1819.1	729.49	3372.2	2044.6
805.4382455348969	1.5296813754457423	1819.03	729.35	3372.2	2044.4
808.416595697403	1.5301150182341032	1819.07	729.14	3372.1	2044.24
811.4163467884064	1.5304249591839871	1819.09	728.99	3371.1	2043.99
814.4426033496857	1.5307557433658578	1819.11	728.83	3371.4	2043.77
817.420524597168	1.5310867142272908	1819.03	728.67	3371.2	2043.61
820.4173443317413	1.5314385757192523	1819.13	728.5	3370.8	2043.47
823.4398701190948	1.5317699327553318	1819.19	728.34	3370.5	2043.2
826.4410467147827	1.5320807505252212	1819.12	728.19	3370.4	2043.08
829.4390645027161	1.5323917336500175	1819.07	728.04	3370.4	2042.95
832.4165868759155	1.5326821340196082	1819.12	727.9	3369.7	2042.79
835.4211268424988	1.5329934376868841	1819.17	727.75	3369.5	2042.68
838.4185643196106	1.5333049075960563	1819.2	727.6	3369.4	2042.51
841.4193465709686	1.5335957630995112	1819.25	727.46	3369.2	2042.28
844.4401304721832	1.5338867639297797	1819.19	727.32	3368.9	2042.17
847.4185214042664	1.5341571093297655	1819.1	727.19	3368.5	2042.02
850.4415690898895	1.534490014736121	1819.04	727.03	3367.9	2041.77
853.420800447464	1.5347189978652955	1819.19	726.92	3367.8	2041.71
856.4415829181671	1.535052225479279	1819.21	726.76	3367.8	2041.58
859.4168937206268	1.5353439566676634	1819.11	726.62	3367.8	2041.37
862.441935300827	1.5356149813720554	1819.12	726.49	3367.7	2041.29
865.4187829494476	1.5358652705574096	1819.15	726.37	3367.6	2041.12
868.422415971756	1.5361782842082177	1819.12	726.22	3367.5	2040.97
871.4194667339325	1.536407935175576	1819.13	726.11	3367.0	2040.81
874.4239871501923	1.5366585675241635	1819.2	725.99	3366.6	2040.61
877.4197113513947	1.5369302085687533	1819.17	725.86	3366.4	2040.47
880.4161653518677	1.5371601584723005	1819.12	725.75	3366.0	2040.41
883.4235458374023	1.5374111173897138	1819.11	725.63	3365.9	2040.28
886.4256799221039	1.5376831127556543	1819.25	725.5	3365.9	2040.12
889.4220368862152	1.5379133629075983	1819.08	725.39	3366.1	2039.98
892.4172921180725	1.5381227610634984	1819.15	725.29	3365.3	2039.96
895.4225940704346	1.5384370010698216	1819.14	725.14	3365.9	2039.74
898.4218649864197	1.538667552787993	1819.19	725.03	3365.8	2039.59
901.4238526821136	1.5388562547403033	1819.24	724.94	3365.5	2039.47
904.4210267066956	1.5390659962110875	1819.24	724.84	3365.4	2039.33
907.422735452652	1.539338774575863	1819.23	724.71	3365.0	2039.21
910.4249713420868	1.5395696882330214	1819.18	724.6	3365.1	2039.13
913.4171850681305	1.5398216999897323	1819.09	724.48	3364.5	2039.01
916.4198474884033	1.5400317943520436	1819.2	724.38	3364.6	2038.93
919.417076587677	1.5402629870627207	1819.24	724.27	3364.6	2038.79
922.4252727031708	1.5404732431850612	1819.21	724.17	3364.2	2038.75
925.4180011749268	1.5407046140590386	1819.15	724.06	3363.7	2038.54
928.4190669059753	1.5409360784383035	1819.27	723.95	3363.7	2038.43
931.418957233429	1.541146581847477	1819.25	723.85	3363.3	2038.28
934.4246413707733	1.541315040351981	1819.26	723.77	3363.2	2038.13
937.4215734004974	1.5415467518451742	1819.27	723.66	3362.9	2038.1
940.4202785491943	1.5417785572992473	1819.26	723.55	3362.9	2038.02
943.4187669754028	1.5420104568398405	1819.19	723.44	3363.0	2037.83
946.4166860580444	1.5422635456099547	1819.3	723.32	3362.4	2037.68
949.4210662841797	1.542411232568712	1819.23	723.25	3362.3	2037.61
952.4168000221252	1.5426856098275548	1819.21	723.12	3362.3	2037.42
955.4254519939423	1.5428334061303692	1819.33	723.05	3362.1	2037.4
958.4205346107483	1.5430234862791454	1819.36	722.96	3362.3	2037.3
961.4250254631042	1.5432347608481396	1819.38	722.86	3362.0	2037.18
964.4167699813843	1.543446113828742	1819.26	722.76	3361.2	2037.14
967.4249296188354	1.5436152527335563	1819.38	722.68	3361.6	2036.98
970.4216566085815	1.5438267470950395	1819.68	722.58	3361.7	2036.96
973.4180679321289	1.543974839956067	1819.78	722.51	3361.4	2036.76
976.4209921360016	1.5441653017642776	1819.65	722.42	3361.2	2036.81
979.4165601730347	1.5443134828681548	1819.75	722.35	3361.2	2036.68
982.4202809333801	1.5445040582415794	1819.71	722.26	3361.0	2036.56
985.417058467865	1.544694697592319	1819.7	722.17	3360.6	2036.48
988.417088508606	1.5447794467468394	1819.63	722.13	3360.7	2036.32
991.4202899932861	1.5450761685051546	1819.68	721.99	3360.5	2036.24
994.4252285957336	1.545139771937127	1819.63	721.96	3360.4	2036.11
997.420316696167	1.5452882076947603	1819.66	721.89	3360.2	2036.12
1000.4255113601685	1.5454578961661276	1819.64	721.81	3360.4	2036.08
1003.4197466373444	1.5456276354638767	1819.65	721.73	3359.9	2035.89
1006.4210574626923	1.5457549733216414	1819.62	721.67	3359.7	2035.78
1009.4208106994629	1.5459248016841427	1819.64	721.59	3359.8	2035.77
1012.4176065921783	1.546094681008617	1819.8	721.51	3359.2	2035.65
1015.4242470264435	1.5462858562256208	1819.72	721.42	3359.9	2035.67
1018.4179668426514	1.5464558440082932	1819.64	721.34	3359.7	2035.51
1021.4217712879181	1.5465833683877397	1819.79	721.28	3359.4	2035.39
1024.4205009937286	1.5467534456566228	1819.65	721.2	3360.2	2035.36
1027.4194509983063	1.5469448437902553	1819.65	721.11	3360.2	2035.23
1030.4181673526764	1.5471150299249155	1818.81	721.03	3360.1	2035.15
1033.4256601333618	1.547263984880012	1818.94	720.96	3359.8	2035.12
1036.4174885749817	1.5474129791514029	1818.99	720.89	3360.6	2035.02
1039.4243702888489	1.5475833065038067	1819.05	720.81	3359.3	2034.93
1042.4248130321503	1.5476684894688078	1819.08	720.77	3359.2	2034.89
1045.4210331439972	1.5477323851365095	1819.21	720.74	3359.2	2034.78
1048.4164040088654	1.5477962880447975	1819.26	720.71	3359.0	2034.82
1051.4254851341248	1.5477749862706967	1819.28	720.72	3358.9	2034.68
1054.4168636798859	1.5477536853012992	1819.23	720.73	3358.9	2034.69
1057.418868303299	1.5476684894688078	1819.49	720.77	3359.3	2034.61
1060.4167177677155	1.5476258963782594	1819.42	720.79	3359.2	2034.56
1063.415850162506	1.5474981364000768	1819.47	720.85	3359.5	2034.51
1066.420928478241	1.5473491196472897	1819.48	720.92	3359.2	2034.59
1069.4169108867645	1.5472001422298134	1819.61	720.99	3359.5	2034.63
1072.4189639091492	1.5470086575811937	1819.53	721.08	3360.0	2034.57
1075.4256973266602	1.5467109215410497	1819.66	721.22	3360.0	2034.67
1078.4260516166687	1.5464558440082932	1819.56	721.34	3360.5	2034.67
1081.417807340622	1.5462008814874808	1819.65	721.46	3360.1	2034.74
1084.4185457229614	1.5458186529886053	1819.76	721.64	3360.7	2034.84
1087.4181628227234	1.545606415270407	1820.25	721.74	3360.1	2034.95
1090.417249917984	1.5451185700005436	1820.54	721.97	3360.9	2035.08
1093.4178829193115	1.5448218260702495	1820.7	722.11	3361.4	2035.14
1096.4236619472504	1.5443558274258093	1820.83	722.33	3361.3	2035.28
1099.417204618454	1.5438902107414363	1821.16	722.55	3361.7	2035.51
1102.4233009815216	1.543446113828742	1821.42	722.76	3361.9	2035.7
1105.4258043766022	1.5429812407663686	1821.57	722.98	3362.8	2035.84
1108.4252920150757	1.5425378518253658	1821.87	723.19	3362.8	2036.02
1111.417172908783	1.5420104568398405	1822.09	723.44	3363.5	2036.14
1114.4212138652802	1.541483548488424	1822.27	723.69	3363.9	2036.38
1117.4175324440002	1.540893987045134	1822.59	723.97	3364.3	2036.46
1120.4227130413055	1.5404101582493726	1822.82	724.2	3364.7	2036.81
1123.4246997833252	1.5397586866775839	1823.05	724.51	3364.9	2037.09
1126.4257509708405	1.539149914227547	1823.31	724.8	3366.1	2037.24
1129.4237730503082	1.5385627451042359	1823.62	725.08	3365.6	2037.54
1132.425206899643	1.537934299299983	1823.81	725.38	3366.4	2037.83
1135.4249064922333	1.537306537915534	1824.02	725.68	3366.5	2038.0
1138.4171905517578	1.5366376773456676	1824.27	726.0	3367.8	2038.33
1141.4211802482605	1.5360113225375696	1824.47	726.3	3368.1	2038.62
1144.4170560836792	1.5353439566676634	1824.84	726.62	3368.4	2038.95
1147.416773557663	1.5346357208303252	1825.03	726.96	3368.1	2039.21
1150.4249987602234	1.533928347354811	1825.31	727.3	3368.8	2039.48
1153.4176800251007	1.5333049075960563	1825.67	727.6	3370.1	2039.86
1156.421895980835	1.532599147746071	1825.77	727.94	3370.1	2040.17
1159.419157743454	1.531914960489621	1826.03	728.27	3370.4	2040.37
1162.418837070465	1.5312315727739172	1826.34	728.6	3370.8	2040.77
