时间秒	热浴温度	A侧	B侧	C侧	D侧
154.07771563529968	287.03174312781823	37.674	42.699	63.095	66.692
157.07758498191833	287.0107527782117	37.68	42.701	63.09	66.693
160.07680559158325	286.98976680058996	37.681	42.703	63.092	66.687
163.0752992630005	286.9582960305728	37.678	42.706	63.098	66.701
166.08214354515076	286.93732098079215	37.696	42.708	63.109	66.706
169.0799343585968	286.90586660023286	37.685	42.711	63.113	66.708
172.07583379745483	286.874422051109	37.69	42.714	63.12	66.719
175.07804799079895	286.8429873317185	37.697	42.717	63.12	66.72
178.08170199394226	286.8115624403365	37.691	42.72	63.123	66.724
181.07587218284607	286.7906179718922	37.698	42.722	63.133	66.735
184.07500863075256	286.7906179718922	37.688	42.722	63.124	66.738
187.0767970085144	286.7592094566386	37.708	42.725	63.134	66.736
190.07780194282532	286.72781076469914	37.703	42.728	63.134	66.746
193.07721161842346	286.7173467167002	37.698	42.729	63.119	66.747
196.0757393836975	286.66504284354903	37.704	42.734	63.142	66.753
199.0761580467224	286.6545853418114	37.711	42.735	63.143	66.757
202.0762848854065	286.6336736106842	37.705	42.737	63.152	66.757
205.0764889717102	286.6023141938232	37.717	42.74	63.16	66.769
208.0789668560028	286.5814133683268	37.708	42.742	63.157	66.776
211.08061504364014	286.53962480059107	37.703	42.746	63.153	66.784
214.0803632736206	286.53962480059107	37.712	42.746	63.169	66.778
217.07934021949768	286.5082948204074	37.726	42.749	63.17	66.789
220.07986736297607	286.4769746486062	37.717	42.752	63.18	66.785
223.08037424087524	286.4560999822088	37.72	42.754	63.181	66.794
226.0803451538086	286.42479615335714	37.728	42.757	63.193	66.799
229.0795669555664	286.41436372231095	37.726	42.758	63.186	66.806
232.0808584690094	286.3935021276336	37.735	42.76	63.198	66.808
235.08182859420776	286.3517920058443	37.723	42.764	63.203	66.81
238.08149242401123	286.33094347753104	37.724	42.766	63.212	66.815
241.0819172859192	286.2996788490832	37.734	42.769	63.221	66.819
244.08297538757324	286.27884120524163	37.741	42.771	63.193	66.828
247.08314847946167	286.2580079141158	37.729	42.773	63.22	66.83
250.08346724510193	286.2371789750848	37.737	42.775	63.216	66.833
253.0831310749054	286.2059437253537	37.743	42.778	63.22	66.835
256.08282947540283	286.1955341508139	37.742	42.779	63.231	66.845
259.08411622047424	286.1747182643162	37.739	42.781	63.238	66.844
262.0834593772888	286.1539067274005	37.747	42.783	63.234	66.861
265.08447647094727	286.1330995394273	37.745	42.785	63.237	66.859
268.0844268798828	286.1018969103337	37.746	42.788	63.236	66.867
271.08461117744446	286.07070406273823	37.758	42.791	63.255	66.865
274.08500933647156	286.0395209944446	37.743	42.794	63.251	66.876
277.08494091033936	286.0291288111418	37.747	42.795	63.263	66.883
280.0861761569977	286.0083477032345	37.752	42.797	63.257	66.88
283.08576917648315	285.9979587784645	37.745	42.798	63.256	66.884
286.08692026138306	285.96679851988796	37.754	42.801	63.256	66.889
289.08638644218445	285.93564803315405	37.759	42.804	63.276	66.89
292.08724212646484	285.9045073159846	37.764	42.807	63.279	66.907
295.08728432655334	285.88375226427576	37.757	42.809	63.282	66.907
298.08642292022705	285.8630015528939	37.763	42.811	63.29	66.903
301.0874638557434	285.8318836224237	37.764	42.814	63.284	66.922
304.0871376991272	285.81114375883664	37.768	42.816	63.285	66.92
307.0886387825012	285.7904082331544	37.765	42.818	63.283	66.928
310.0886380672455	285.7593130766631	37.773	42.821	63.302	66.935
313.08762383461	285.72822767650194	37.766	42.824	63.307	66.932
316.0900237560272	285.7075094953953	37.772	42.826	63.309	66.942
319.0890290737152	285.67644035044964	37.774	42.829	63.304	66.944
322.08790278434753	285.6453809554094	37.777	42.832	63.317	66.951
325.08965826034546	285.62468010745664	37.777	42.834	63.316	66.953
328.0885651111603	285.6143313078304	37.777	42.835	63.323	66.955
331.0902147293091	285.58329140525734	37.773	42.838	63.32	66.96
334.0868401527405	285.57294693619554	37.775	42.839	63.326	66.973
337.08888602256775	285.5522612452133	37.781	42.841	63.328	66.964
340.0921392440796	285.5109028492232	37.781	42.845	63.333	66.973
343.08982014656067	285.490230142727	37.796	42.847	63.337	66.983
346.08690118789673	285.4695617628969	37.785	42.849	63.339	66.985
349.0896990299225	285.43856730400717	37.792	42.852	63.354	66.993
352.09172439575195	285.4075825758709	37.794	42.855	63.357	66.995
355.0931668281555	285.3972564951047	37.795	42.856	63.36	67.001
358.09268260002136	285.3662847373037	37.801	42.859	63.358	67.01
361.0887050628662	285.3559629792154	37.797	42.86	63.372	67.011
364.0878486633301	285.32500418713823	37.8	42.863	63.366	67.018
367.08890199661255	285.2940551163063	37.794	42.866	63.375	67.019
370.0888955593109	285.273427801811	37.795	42.868	63.376	67.021
373.0923731327057	285.263115764086	37.81	42.869	63.373	67.022
376.08572697639465	285.24249492719525	37.799	42.871	63.394	67.03
379.0881860256195	285.21157176676894	37.81	42.874	63.392	67.038
382.09538531303406	285.1909617219369	37.813	42.876	63.395	67.036
385.09345841407776	285.16005474587286	37.806	42.879	63.397	67.042
388.08788299560547	285.129157476828	37.811	42.882	63.404	67.045
391.09066128730774	285.129157476828	37.811	42.882	63.412	67.049
394.0867278575897	285.0982699120822	37.826	42.885	63.417	67.058
397.0967152118683	285.07768359218	37.824	42.887	63.412	67.066
400.0875985622406	285.0571015832703	37.824	42.889	63.421	67.068
403.08729100227356	285.0159504951577	37.817	42.893	63.421	67.071
406.08854937553406	285.005665416219	37.826	42.894	63.424	67.081
409.0957028865814	284.9850984893276	37.821	42.896	63.429	67.081
412.0940668582916	284.95425617489855	37.832	42.899	63.436	67.09
415.09315633773804	284.93370001467133	37.829	42.901	63.442	67.097
418.09378027915955	284.90287384633075	37.829	42.904	63.441	67.102
421.09433484077454	284.87205736186627	37.84	42.907	63.452	67.103
424.0893089771271	284.8617873518587	37.826	42.908	63.456	67.108
427.09022855758667	284.84125055842884	37.838	42.91	63.457	67.113
430.0870153903961	284.81045343315327	37.843	42.913	63.452	67.115
433.08651542663574	284.7899273916379	37.839	42.915	63.456	67.132
436.09215664863586	284.7591463902203	37.833	42.918	63.47	67.129
439.0959334373474	284.73863109525763	37.848	42.92	63.47	67.137
442.0936188697815	284.7078662096258	37.843	42.923	63.479	67.135
445.0893702507019	284.6771109895592	37.838	42.926	63.464	67.139
448.0920715332031	284.65661287781865	37.842	42.928	63.47	67.143
451.0919692516327	284.63611905970066	37.853	42.93	63.511	67.151
454.0912494659424	284.62587376047304	37.854	42.931	63.504	67.157
457.09124541282654	284.60538638113354	37.852	42.933	63.504	67.17
460.0965168476105	284.57466335825217	37.847	42.936	63.507	67.155
463.0963122844696	284.5439499880564	37.845	42.939	63.481	67.168
466.091242313385	284.52347976904224	37.858	42.941	63.497	67.178
469.08692812919617	284.4825521936628	37.852	42.945	63.554	67.171
472.0920639038086	284.4825521936628	37.868	42.945	63.52	67.182
475.0904448032379	284.46209483549563	37.864	42.947	63.523	67.188
478.07302165031433	284.4211929736817	37.861	42.951	63.541	67.193
481.09540033340454	284.40074846821807	37.862	42.953	63.52	67.188
484.0936403274536	284.39052782144705	37.858	42.954	63.541	67.198
487.0917179584503	284.3496559381026	37.857	42.958	63.533	67.213
490.093355178833	284.3190132612998	37.868	42.961	63.532	67.217
493.07399892807007	284.29859015870267	37.871	42.963	63.53	67.205
496.0915219783783	284.29859015870267	37.864	42.963	63.544	67.224
499.07484197616577	284.25775678598166	37.875	42.967	63.552	67.226
502.09259963035583	284.23734651399536	37.873	42.969	63.578	67.226
505.0744540691376	284.20673912135226	37.877	42.972	63.561	67.231
508.0917274951935	284.1965387940913	37.878	42.973	63.584	67.246
511.07225918769836	284.1659442215183	37.881	42.976	63.571	67.245
514.0725884437561	284.1353592602804	37.88	42.979	63.56	67.254
517.0917387008667	284.1251664085002	37.88	42.98	63.558	67.251
520.0916650295258	284.10478390717265	37.88	42.982	63.574	67.264
523.0974450111389	284.0640317101126	37.883	42.986	63.577	67.26
526.0946209430695	284.03347876344066	37.887	42.989	63.581	67.266
529.0739893913269	284.02329658078816	37.888	42.99	63.588	67.276
532.0766758918762	283.9927564298599	37.897	42.993	63.593	67.276
535.093334197998	283.97240165888644	37.897	42.995	63.597	67.279
538.0768389701843	283.9622258719294	37.902	42.996	63.644	67.29
541.072345495224	283.9011935219208	37.898	43.002	63.607	67.287
544.078816652298	283.9011935219208	37.895	43.002	63.607	67.294
547.0951600074768	283.8706917232397	37.903	43.005	63.61	67.295
550.078033208847	283.8300375596523	37.902	43.009	63.623	67.305
553.07395362854	283.80971686191236	37.906	43.011	63.63	67.312
556.0780193805695	283.7894004188883	37.905	43.013	63.631	67.311
559.0779404640198	283.7690882295818	37.912	43.015	63.637	67.323
562.0765631198883	283.7487802929968	37.916	43.017	63.616	67.326
565.0804352760315	283.70817717398194	37.913	43.021	63.631	67.328
568.0966727733612	283.6980290506114	37.918	43.022	63.641	67.337
571.0789756774902	283.6675910538059	37.911	43.025	63.649	67.339
574.0784823894501	283.64730436576	37.913	43.027	63.656	67.345
577.0797982215881	283.61688229589333	37.913	43.03	63.662	67.354
580.0728936195374	283.6067437286839	37.922	43.031	63.67	67.352
583.0783770084381	283.56620007017455	37.929	43.035	63.666	67.349
586.0823411941528	283.5358034635586	37.925	43.038	63.669	67.358
589.0746252536774	283.51554436068227	37.92	43.04	63.674	67.362
592.073333978653	283.4952894978333	37.928	43.042	63.691	67.365
595.0735440254211	283.4851636560959	37.925	43.043	63.69	67.387
598.0727236270905	283.4547924880831	37.936	43.046	63.684	67.384
601.0795059204102	283.4345503391084	37.923	43.048	63.687	67.395
604.0769534111023	283.3940787477616	37.938	43.052	63.701	67.388
607.0800492763519	283.3940787477616	37.938	43.052	63.7	67.401
610.0789377689362	283.3536240915885	37.938	43.056	63.704	67.403
613.0738117694855	283.32329420812	37.936	43.059	63.718	67.404
616.0781500339508	283.3131863621975	37.934	43.06	63.679	67.415
619.0776002407074	283.2929738424138	37.94	43.062	63.721	67.418
622.0756504535675	283.28286916828796	37.943	43.063	63.72	67.42
625.0784702301025	283.24246104046307	37.951	43.067	63.725	67.429
628.0782446861267	283.2121660379891	37.946	43.07	63.739	67.432
631.0781998634338	283.19197465024564	37.943	43.072	63.742	67.441
634.0816874504089	283.16169548681216	37.953	43.075	63.738	67.443
637.0726935863495	283.13142582198	37.955	43.078	63.755	67.451
640.0798592567444	283.12133804387605	37.952	43.079	63.757	67.452
643.0728180408478	283.0910810381983	37.954	43.082	63.757	67.463
646.0785989761353	283.0709149735888	37.954	43.084	63.76	67.468
649.0815672874451	283.05075312572416	37.96	43.086	63.759	67.466
652.0790083408356	283.02051825794564	37.956	43.089	63.761	67.473
655.0747630596161	283.010442075881	37.962	43.09	63.764	67.48
658.0784413814545	282.98021984935934	37.964	43.093	63.778	67.481
661.0773711204529	282.96007696337256	37.962	43.095	63.786	67.494
664.0835251808167	282.95000709947794	37.958	43.096	63.779	67.492
667.0786752700806	282.909738168006	37.961	43.1	63.796	67.507
670.0789985656738	282.8896100148107	37.965	43.102	63.795	67.502
673.0793781280518	282.8694860685038	37.975	43.104	63.796	67.499
676.0752818584442	282.8393080345385	37.975	43.107	63.805	67.519
679.0727055072784	282.809139459838	37.972	43.11	63.805	67.523
682.0738198757172	282.79908536968185	37.971	43.111	63.812	67.522
685.0796847343445	282.77898034064765	37.98	43.113	63.812	67.525
688.0772354602814	282.7488306732002	37.983	43.116	63.814	67.536
691.0776960849762	282.72873614400385	37.986	43.118	63.83	67.54
694.0807423591614	282.7186904537163	37.989	43.119	63.834	67.545
697.0740869045258	282.678518184687	37.98	43.123	63.832	67.543
700.0734260082245	282.648399995698	37.99	43.126	63.834	67.556
703.0788366794586	282.648399995698	37.983	43.126	63.828	67.568
706.078289270401	282.61829124199784	37.995	43.129	63.847	67.573
709.0758452415466	282.59822397946994	37.985	43.131	63.847	67.571
712.0787637233734	282.5781609075672	37.987	43.133	63.853	67.573
715.0802502632141	282.5480741546432	37.989	43.136	63.854	67.575
718.0734493732452	282.5480741546432	37.985	43.136	63.87	67.581
721.0735113620758	282.4979505033995	37.989	43.141	63.866	67.593
724.0834379196167	282.4779083674978	37.994	43.143	63.867	67.587
727.0765793323517	282.46788886852977	38.003	43.144	63.868	67.597
730.0774030685425	282.4278213291787	38.001	43.148	63.885	67.598
733.0737109184265	282.40779383139665	38.004	43.15	63.889	67.604
736.0802924633026	282.3877705133359	38.008	43.152	63.878	67.611
739.0753598213196	282.3677513738368	38.012	43.154	63.888	67.613
742.0752754211426	282.33773049685135	38.009	43.157	63.892	67.614
745.0824711322784	282.31772179867266	38.009	43.159	63.895	67.627
748.0780191421509	282.3077190150902	38.014	43.16	63.887	67.622
751.072765827179	282.2777169246156	38.022	43.163	63.903	67.641
754.0783174037933	282.257720746397	38.014	43.165	63.911	67.643
757.0789685249329	282.23772873915755	38.019	43.167	63.919	67.639
760.0751104354858	282.1977572329108	38.018	43.171	63.915	67.641
763.0733318328857	282.1877669613727	38.01	43.172	63.921	67.648
766.0821721553802	282.1677895432932	38.027	43.174	63.919	67.648
769.0759589672089	282.14781629088986	38.031	43.176	63.932	67.666
772.0756270885468	282.12784720297935	38.029	43.178	63.93	67.662
775.0804145336151	282.09790137694387	38.02	43.181	63.934	67.663
778.0811908245087	282.07794269507366	38.029	43.183	63.928	67.68
781.0783798694611	282.0480124725236	38.023	43.186	63.949	67.678
784.0776188373566	282.03803781114493	38.036	43.187	63.948	67.688
787.0774672031403	281.99814955900155	38.035	43.191	63.942	67.69
790.0750074386597	281.98818009355944	38.037	43.192	63.958	67.691
793.0774192810059	281.9483126176713	38.038	43.196	63.965	67.692
796.0736577510834	281.9383483444176	38.042	43.197	63.965	67.701
799.0741481781006	281.8985016297522	38.044	43.201	63.958	67.703
802.0782284736633	281.88854254491946	38.038	43.202	63.955	67.713
805.0761859416962	281.86862748679584	38.049	43.204	63.977	67.715
808.0791373252869	281.8487165763859	38.046	43.206	63.978	67.717
811.0781998634338	281.8188579850785	38.052	43.209	63.977	67.726
814.0770156383514	281.8089071938494	38.048	43.21	63.983	67.727
817.0785121917725	281.75916877491494	38.064	43.215	63.99	67.732
820.0804169178009	281.72933814782687	38.052	43.218	63.987	67.733
823.0747573375702	281.72933814782687	38.048	43.218	63.989	67.735
826.0742838382721	281.68957846479117	38.059	43.222	64.001	67.748
829.0729451179504	281.67964112987033	38.056	43.223	64.007	67.756
832.079713344574	281.6697048289773	38.056	43.224	64.008	67.754
835.0764441490173	281.6399021289254	38.058	43.227	64.009	67.755
838.0746531486511	281.62003882953957	38.06	43.229	64.019	67.766
841.0739362239838	281.5902516283472	38.06	43.232	64.014	67.769
844.073563337326	281.580324626768	38.074	43.233	64.024	67.778
847.0794525146484	281.54062694374204	38.062	43.237	64.02	67.783
850.0835876464844	281.54062694374204	38.07	43.237	64.032	67.783
853.0728495121002	281.5207842940322	38.067	43.239	64.035	67.778
856.0755767822266	281.4910280557224	38.063	43.242	64.048	67.787
859.0835211277008	281.46128109718	38.064	43.245	64.04	67.791
862.0796411037445	281.42163291369604	38.073	43.249	64.044	67.809
865.0738797187805	281.42163291369604	38.069	43.249	64.048	67.805
868.0741477012634	281.38200121006565	38.076	43.253	64.055	67.804
871.0781512260437	281.36219153505664	38.08	43.255	64.059	67.815
874.0729079246521	281.35228824120367	38.085	43.256	64.063	67.817
877.0742337703705	281.3324847400136	38.068	43.258	64.068	67.822
880.0793700218201	281.3027872021525	38.093	43.261	64.074	67.828
883.0744476318359	281.2730989172102	38.086	43.264	64.076	67.826
886.0736448764801	281.2730989172102	38.087	43.264	64.07	67.837
889.0735833644867	281.24341988091555	38.086	43.267	64.083	67.843
892.0826950073242	281.21375008898724	38.101	43.27	64.086	67.843
895.0738134384155	281.18408953713663	38.091	43.273	64.088	67.856
898.07892370224	281.17420473912705	38.094	43.274	64.096	67.849
901.0824725627899	281.1643209671558	38.096	43.275	64.094	67.856
904.0816650390625	281.14455650069215	38.098	43.277	64.099	67.863
907.0745716094971	281.1050398731986	38.096	43.281	64.1	67.866
910.0751554965973	281.08528770960896	38.101	43.283	64.105	67.876
913.0737245082855	281.06553964441537	38.094	43.285	64.108	67.872
916.0731575489044	281.03592522830957	38.104	43.288	64.124	67.881
919.0770177841187	281.0161874034857	38.113	43.29	64.121	67.887
922.0789523124695	281.0063200263634	38.109	43.291	64.123	67.892
925.0820722579956	280.9668607493897	38.113	43.295	64.133	67.895
928.0792548656464	280.9569984872164	38.115	43.296	64.138	67.905
931.0765459537506	280.9372770302255	38.109	43.298	64.131	67.91
934.0776183605194	280.90770251069097	38.105	43.301	64.135	67.916
937.0759174823761	280.88799127308005	38.114	43.303	64.143	67.911
940.0766022205353	280.84858105300265	38.125	43.307	64.155	67.916
943.0771565437317	280.828882067932	38.115	43.309	64.157	67.926
946.073620557785	280.799341242872	38.118	43.312	64.15	67.935
949.0728299617767	280.8091871644366	38.119	43.311	64.164	67.938
952.0746388435364	280.7698095969479	38.121	43.315	64.173	67.942
955.0798947811127	280.74028712574477	38.118	43.318	64.163	67.944
958.0761117935181	280.72061057316057	38.127	43.32	64.17	67.948
961.0767047405243	280.68126968980675	38.121	43.324	64.202	67.953
964.0791082382202	280.6616053564075	38.134	43.326	64.19	67.963
967.0822012424469	280.6321164879521	38.122	43.329	64.174	67.966
970.0738735198975	280.6321164879521	38.135	43.329	64.183	67.964
973.0727288722992	280.6026367735107	38.136	43.332	64.192	67.977
976.0770852565765	280.57316620862514	38.139	43.335	64.191	67.976
979.0739965438843	280.55352424624834	38.138	43.337	64.196	67.979
982.073281288147	280.52406892069007	38.136	43.34	64.201	67.992
985.078263759613	280.514252509642	38.136	43.341	64.209	67.995
988.0802505016327	280.4848093665868	38.138	43.344	64.215	67.996
991.0757486820221	280.4651856779614	38.143	43.346	64.209	68.002
994.0760457515717	280.4455660465097	38.142	43.348	64.217	68.008
997.0773832798004	280.43575775180744	38.152	43.349	64.226	67.997
1000.0768430233002	280.3867314818575	38.147	43.354	64.229	68.007
1003.0767955780029	280.3867314818575	38.147	43.354	64.241	68.016
1006.0827960968018	280.36712806575133	38.153	43.356	64.224	68.022
1009.0730218887329	280.32793338366974	38.154	43.36	64.243	68.027
1012.072783946991	280.31813724344846	38.164	43.361	64.245	68.041
1015.078444480896	280.2887548928133	38.156	43.364	64.251	68.045
1018.0730826854706	280.278962798719	38.155	43.365	64.247	68.043
1021.0783314704895	280.2593816436925	38.168	43.367	64.25	68.049
1024.0824484825134	280.2300174915377	38.167	43.37	64.267	68.051
1027.0784621238708	280.2202314615809	38.172	43.371	64.26	68.062
1030.078345298767	280.18109744105294	38.159	43.375	64.269	68.056
1033.0776102542877	280.1517575251877	38.164	43.378	64.265	68.064
1036.0783305168152	280.13220262613294	38.172	43.38	64.274	68.07
1039.0785238742828	280.11265176137977	38.169	43.382	64.282	68.074
1042.0730855464935	280.09310492956917	38.177	43.384	64.287	68.087
1045.0735847949982	280.0833330255934	38.169	43.385	64.284	68.088
1048.0813477039337	280.0540233593373	38.178	43.388	64.295	68.092
1051.0728554725647	280.02472275801625	38.181	43.391	64.303	68.1
1054.0762343406677	280.014957904543	38.18	43.392	64.297	68.1
1057.0727365016937	279.9856693826372	38.18	43.395	64.304	68.105
1060.0819427967072	279.96614873175224	38.174	43.397	64.301	68.108
1063.0746665000916	279.94663210357777	38.2	43.399	64.37	68.114
1066.0728492736816	279.90761090988394	38.187	43.403	64.322	68.116
1069.0806295871735	279.87835556403115	38.181	43.406	64.296	68.134
1072.0818276405334	279.868605790578	38.175	43.407	64.324	68.128
1075.0738470554352	279.85885702108675	38.188	43.408	64.32	68.137
1078.0736162662506	279.8296167346636	38.187	43.411	64.343	68.139
1081.0735273361206	279.8198719792989	38.192	43.412	64.333	68.142
1084.0783126354218	279.80038547770124	38.194	43.414	64.32	68.15
1087.0736856460571	279.7809029871267	38.199	43.416	64.346	68.153
1090.0728373527527	279.7516867689132	38.201	43.419	64.347	68.164
1093.0741140842438	279.7322142998538	38.187	43.421	64.358	68.163
1096.0750663280487	279.7127458369762	38.202	43.423	64.393	68.162
1099.0744845867157	279.6738209242304	38.197	43.427	64.365	68.181
1102.0781161785126	279.65436447158504	38.201	43.429	64.372	68.174
1105.073407649994	279.6349120195738	38.212	43.431	64.372	68.186
1108.0735976696014	279.61546356680304	38.203	43.433	64.374	68.183
1111.0727753639221	279.5862983831814	38.211	43.436	64.372	68.194
1114.0780818462372	279.5668599224225	38.212	43.438	64.384	68.194
1117.0729172229767	279.5571421900171	38.216	43.439	64.383	68.197
1120.077194929123	279.5182812428119	38.211	43.443	64.389	68.208
1123.0787510871887	279.49885675621374	38.211	43.445	64.399	68.208
1126.0769290924072	279.48914600905346	38.213	43.446	64.402	68.213
1129.0736765861511	279.46001975002724	38.228	43.449	64.402	68.224
1132.078980922699	279.4406072276361	38.228	43.451	64.403	68.224
1135.0817520618439	279.4309024610022	38.22	43.452	64.412	68.224
1138.0826251506805	279.40179413724195	38.23	43.455	64.418	68.232
1141.073489189148	279.3726947740014	38.223	43.458	64.418	68.238
1144.0816066265106	279.36299697666107	38.223	43.459	64.422	68.25
1147.0753390789032	279.33390955339166	38.222	43.462	64.427	68.257
1150.0835328102112	279.31452291007855	38.232	43.464	64.429	68.253
1153.0784311294556	279.2854503998792	38.232	43.467	64.439	68.262
1156.0788192749023	279.266073694199	38.23	43.469	64.447	68.256
1159.072454214096	279.2467009610991	38.234	43.471	64.445	68.271
1162.072282075882	279.2176493069411	38.235	43.474	64.446	68.269
1165.0806171894073	279.20796740697745	38.243	43.475	64.459	68.276
1168.0737028121948	279.1789276588749	38.237	43.478	64.449	68.278
1171.0780353546143	279.1595727848543	38.237	43.48	64.458	68.291
1174.0734610557556	279.13054790734645	38.238	43.483	64.462	68.298
1177.0812437534332	279.1112029426143	38.24	43.485	64.471	68.293
1180.080846786499	279.0918619391097	38.248	43.487	64.477	68.3
1183.0769062042236	279.06285785803254	38.252	43.49	64.475	68.308
1186.077891111374	279.05319181007593	38.24	43.491	64.485	68.314
1189.0729253292084	279.01453750883803	38.249	43.495	64.483	68.321
1192.0761456489563	278.9758990239688	38.257	43.499	64.496	68.31
1195.0773212909698	278.9758990239688	38.253	43.499	64.494	68.326
1198.081434726715	278.956585709096	38.258	43.501	64.492	68.335
1201.0734593868256	278.93727634402296	38.26	43.503	64.495	68.335
1204.079477071762	278.88902020230375	38.263	43.508	64.503	68.345
1207.078824520111	278.8793719332601	38.256	43.509	64.507	68.349
1210.0765907764435	278.85043304150287	38.256	43.512	64.516	68.353
1213.0760416984558	278.8407887154423	38.261	43.513	64.513	68.353
1216.0825836658478	278.811861648313	38.273	43.516	64.522	68.357
1219.0828294754028	278.80222126235464	38.27	43.517	64.526	68.367
1222.0761654376984	278.79258186097263	38.267	43.518	64.525	68.366
1225.0739195346832	278.7636695624778	38.267	43.521	64.535	68.371
1228.0825304985046	278.74439961638757	38.276	43.523	64.532	68.371
1231.0745210647583	278.71550207300163	38.276	43.526	64.546	68.384
1234.0784010887146	278.6769857756317	38.275	43.53	64.559	68.382
1237.0785779953003	278.6769857756317	38.278	43.53	64.552	68.382
1240.079910516739	278.64810886663173	38.277	43.533	64.552	68.397
1243.0756933689117	278.61924079279447	38.285	43.536	64.563	68.396
1246.077304840088	278.58076376280167	38.278	43.54	64.567	68.403
1249.081625699997	278.59038154922325	38.276	43.539	64.557	68.413
1252.077142715454	278.5711469567938	38.282	43.541	64.571	68.412
1255.0760989189148	278.532689533278	38.286	43.545	64.573	68.416
1258.0789635181427	278.5038567510889	38.294	43.548	64.571	68.423
1261.0821857452393	278.4846397913974	38.28	43.55	64.563	68.43
1264.0831997394562	278.47503277953547	38.288	43.551	64.608	68.441
1267.0773510932922	278.4366145143947	38.283	43.555	64.607	68.44
1270.0827491283417	278.4174112486531	38.289	43.557	64.586	68.442
1273.078251838684	278.3982118921842	38.299	43.559	64.587	68.444
1276.0787925720215	278.3886136794692	38.301	43.56	64.609	68.455
1279.0785977840424	278.3502305944782	38.305	43.564	64.593	68.457
1282.078901052475	278.34063726378236	38.301	43.565	64.6	68.463
1285.0835983753204	278.3022736977121	38.302	43.569	64.616	68.475
1288.080407857895	278.3022736977121	38.298	43.569	64.617	68.478
1291.082285642624	278.2639257335846	38.313	43.573	64.629	68.482
1294.0806682109833	278.23517499219906	38.307	43.576	64.63	68.488
1297.0808882713318	278.2255933596543	38.311	43.577	64.634	68.497
1300.0810704231262	278.1872765641622	38.313	43.581	64.642	68.499
1303.0820527076721	278.17769979804086	38.323	43.582	64.633	68.496
